Time(Iteration),TSLinearBanditTheta,PHELinearBanditTheta
235,0.2413672194066529,0.6849714017668047
236,0.24141564017589517,0.6849727090350448
237,0.24133932238592276,0.6849712775081499
238,0.24058400448177225,0.6849706623946842
239,0.24068458769222664,0.6849726606460114
240,0.23879962123997128,0.6849712451590639
241,0.23877875097577958,0.6849704128126055
242,0.23901629351343434,0.6849721731622295
243,0.2393593976816591,0.6849713272497931
244,0.23946076330845995,0.6849692825020102
245,0.24044423632341333,0.684967101105836
246,0.24027324833000874,0.6849657208832944
247,0.2400888758295264,0.6849635709051966
248,0.24010925633642527,0.6849631207004607
249,0.24002102708797798,0.6849626675197861
250,0.23997162911712824,0.6849625735065177
251,0.24036010020603257,0.6849639765178441
252,0.24047379563415155,0.684963683212579
253,0.24019616995335724,0.6849644480584505
254,0.23963609144263995,0.6849652941945246
255,0.2396814804371244,0.6849667226414624
256,0.2389237685704401,0.6849660292273507
257,0.23867682656641515,0.6849654109319204
258,0.2384357596968,0.6849666293487519
259,0.23773932102182743,0.6849656802918049
260,0.23715155025478912,0.6849629974732899
261,0.2367791477597428,0.6849634885262322
262,0.23728214960756794,0.6849654874623933
263,0.23644662287063362,0.684967204530977
264,0.23628575598730056,0.6849647332020062
265,0.23623424745463523,0.6849636026904328
266,0.23629590223347843,0.6849661728986253
267,0.2363341825108681,0.6849672371575117
268,0.23710338484305743,0.6849705093957217
269,0.23664542790725812,0.6849689973232055
270,0.23628033749447389,0.6849693563203045
271,0.23643113534508414,0.6849703563246654
272,0.23645947447199606,0.6849681904189966
273,0.23558556473500572,0.6849668693193834
274,0.23539184380830364,0.6849668214515106
275,0.2353462203717736,0.6849664606390515
276,0.2351755344862203,0.6849644167303967
277,0.2345320370603698,0.6849649008713143
278,0.23457633911172793,0.6849631134027823
279,0.2342158510467675,0.6849628452990596
280,0.2336239811833296,0.684964719786285
281,0.23359795363128,0.6849628510839451
282,0.23369965447223087,0.684962743077129
283,0.23360220301547457,0.6849630754754111
284,0.23369189869241175,0.6849630369290265
285,0.2335177869027568,0.6849641391607509
286,0.23352796318434046,0.6849646223984114
287,0.23358237731959078,0.6849647818541544
288,0.23358793515356457,0.6849645231060311
289,0.23339483681007897,0.68496438100278
290,0.23343018198756654,0.6849643017090445
291,0.2336067976555792,0.6849653374902145
292,0.23346687774338779,0.6849639179842988
293,0.23308019071949845,0.6849634224565164
294,0.23263481155025612,0.6849651284301073
295,0.23264829651494826,0.6849660023420451
296,0.23244592114947338,0.684966656984653
297,0.2322793347452722,0.6849662414682357
298,0.23253849938671065,0.6849659608376182
299,0.23204261803115173,0.6849678032396608
300,0.2320864692639999,0.6849665578954091
301,0.2320921138310168,0.6849671227520395
302,0.2319696349604961,0.6849657142425407
303,0.23252430117299466,0.6849655871787659
304,0.23254599972441414,0.6849661596138836
305,0.2321200516683534,0.6849683596929687
306,0.23251759117609638,0.684968172278393
307,0.23296561970703333,0.684967446440529
308,0.23293217321275597,0.6849676358087496
309,0.23299207886087991,0.6849695364247502
310,0.2321171161458428,0.684971635482278
311,0.23206987629112028,0.6849721329013755
312,0.2319693001459633,0.6849724526752163
313,0.23035004151723065,0.6849737323261438
314,0.2303426526185394,0.684972759223979
315,0.23031731828287114,0.6849714228949851
316,0.2303439250019519,0.6849713916175133
317,0.23053936628757626,0.6849735680644038
318,0.23053702581503788,0.684973500951948
319,0.23045544788074074,0.6849746027878256
320,0.2311057293496952,0.6849748098400548
321,0.2311061954754329,0.6849751597222589
322,0.23117222387811975,0.6849743478447023
323,0.2311812704548712,0.6849743220923131
324,0.2311741408791915,0.6849746543811038
325,0.22996707049825243,0.6849745260493386
326,0.2297205348679078,0.6849736204033026
327,0.22972717982996013,0.6849753679054481
328,0.22970552505274172,0.6849753690124498
329,0.22972373290866197,0.6849766407346324
330,0.2296783355224063,0.6849764015954031
331,0.22972152701822895,0.6849767321574984
332,0.2298180416672861,0.6849787950246321
333,0.22988820489872025,0.6849775856715352
334,0.2305029449501767,0.6849753428259047
335,0.230572848415933,0.6849757034927635
336,0.23094853609076674,0.6849748145488105
337,0.23092451130969266,0.6849744021774269
338,0.23088279124260028,0.6849748961815728
339,0.2309305182490747,0.6849753306990963
340,0.23096234976351276,0.6849743981795805
341,0.23099905502706292,0.6849745039019066
342,0.23061895531538706,0.6849743857835909
343,0.2302955125073241,0.6849729622326639
344,0.23028554751803343,0.6849727067113557
345,0.2299457880780788,0.6849745828010916
346,0.22980400465697026,0.684973204082895
347,0.22982340895369688,0.6849746843462082
348,0.22987399368727637,0.6849743601685719
349,0.22927558051193025,0.6849756694006875
350,0.22964206261475026,0.684976431298722
351,0.22842790888126369,0.6849779569595389
352,0.22865170709767785,0.6849786949780844
353,0.2265139045859706,0.6849785617543742
354,0.226559088477005,0.6849767126953149
355,0.22613583894412548,0.6849766943219593
356,0.2260505812063685,0.6849767036994939
357,0.22487585818776185,0.684975116924893
358,0.22432438318654016,0.6849758117779153
359,0.22431298846199027,0.6849757162720155
360,0.22442151215860098,0.6849763426779457
361,0.224366693114943,0.6849778388115781
362,0.2243544515173726,0.6849774897442529
363,0.22434436967879884,0.6849775437522789
364,0.2241241437419851,0.6849779812433374
365,0.22282535449537452,0.684978148286321
366,0.2228183193115282,0.6849775670885302
367,0.22281924115795992,0.6849763579680861
368,0.22274280065611304,0.6849766383388507
369,0.22282945063410634,0.6849740077904205
370,0.22367015875394997,0.6849750518197808
371,0.2237738147221639,0.6849766388177183
372,0.2236381938577836,0.684975175670065
373,0.2236320280687157,0.6849748909780771
374,0.22325696477386142,0.684975413090152
375,0.2232987977841546,0.6849762847432158
376,0.2232142484177861,0.6849755016226325
377,0.22306443859045072,0.6849740558158355
378,0.2229896242197859,0.684974293538779
379,0.22308293575329569,0.6849743765727124
380,0.2245760272633809,0.684974664748441
381,0.22496972373656896,0.6849730036261706
382,0.2251956589750314,0.6849735537099079
383,0.22509883766886957,0.6849731861224237
384,0.22499872416083466,0.6849714832231891
385,0.22506943394331907,0.6849693220991154
386,0.22508211858749774,0.6849699832289112
387,0.22531176231584124,0.6849686009411996
388,0.22474401681250072,0.6849682431885677
389,0.2232757512037494,0.6849689196430819
390,0.22311541600028267,0.6849702352297147
391,0.22287624295146413,0.6849687876266193
392,0.22311231669645254,0.6849692184277932
393,0.2229620134453297,0.6849690893484762
394,0.22297455917861617,0.6849697051348584
395,0.22297969141622134,0.6849705934713533
396,0.22298581440983697,0.6849711660299593
397,0.22297685641695195,0.6849704136244992
398,0.22359789087953805,0.6849706600735568
399,0.2236058479764731,0.6849701289615383
400,0.22361500440417306,0.6849704265213347
401,0.2236469685078545,0.684970065337284
402,0.22357800984767456,0.6849703538801639
403,0.2235798860810299,0.684970414827064
404,0.2235664156219898,0.6849690596358894
405,0.22417679691405193,0.6849692141946585
406,0.22405595514523044,0.6849677448933577
407,0.22391042749430698,0.6849673545077817
408,0.22392153556584526,0.6849669726498638
409,0.22388879195285377,0.6849677084503298
410,0.22403544066882755,0.6849685122874833
411,0.22403728061628128,0.6849684287434857
412,0.22413178235222167,0.6849682442384252
413,0.22413030632005312,0.6849683909214546
414,0.22411229690021622,0.6849670742737556
415,0.22413382643780913,0.6849663698299657
416,0.224160660376876,0.6849668610161639
417,0.22420638468411144,0.6849667762235743
418,0.2240421486322715,0.6849664677895586
419,0.2240367997893066,0.6849659859951961
420,0.22414336336291812,0.684966864548449
421,0.22412101986463676,0.6849664555771221
422,0.22420400305583632,0.6849669908899475
423,0.22420679603951282,0.6849672685727415
424,0.22419913870938196,0.6849675473985039
425,0.2243063561412609,0.6849676970754277
426,0.22338545334120954,0.6849678395169765
427,0.223306502331178,0.6849680774593648
428,0.2233025797722697,0.6849683911079467
429,0.22316328411615283,0.6849670720264888
430,0.22315487830150146,0.684966714801735
431,0.223488468510224,0.6849662072238976
432,0.22349260370331314,0.6849663787772016
433,0.22339954076474564,0.6849662880685944
434,0.22355425194025794,0.6849650692567204
435,0.22356632974660823,0.6849645128291078
436,0.2234938791056945,0.684964141869363
437,0.2233447503464212,0.6849653419665415
438,0.22310123541460974,0.6849650553593312
439,0.2230991966810322,0.6849647587285108
440,0.2232981859453151,0.6849628988230174
441,0.2228776323445607,0.6849633087278317
442,0.22277183143634893,0.6849635638836403
443,0.2226892158965481,0.6849637729940627
444,0.22220871887011623,0.6849639350681587
445,0.2221389008458988,0.6849636011162488
446,0.22204350828046224,0.6849646319167284
447,0.2220520384548844,0.6849645455758065
448,0.22189997154495908,0.6849640453059613
449,0.2218980724044577,0.6849637674188095
450,0.22205596000073297,0.6849625890337088
451,0.22204907317108366,0.6849635610303324
452,0.22090663638000324,0.6849637401211042
453,0.22097908438297323,0.684963259846398
454,0.2209899538743938,0.6849638341985591
455,0.2211173637189025,0.684964052826537
456,0.22122879459221134,0.6849639045370998
457,0.22163283304221393,0.6849647255236702
458,0.22186967101924826,0.6849644318522399
459,0.2218496446753488,0.6849648908953899
460,0.22192647762354709,0.6849654511484398
461,0.2218990351550146,0.6849651856688791
462,0.22198476015479987,0.684963677674919
463,0.22198945095790296,0.6849645203951089
464,0.22148509314833725,0.684965029038545
465,0.2213342543600628,0.6849644748266711
466,0.22131158007045953,0.6849653708098646
467,0.2210489491985133,0.6849645815426453
468,0.22124090696676918,0.6849641894586268
469,0.22119822265264344,0.6849637541170973
470,0.22119872204150393,0.684963682547354
471,0.22118659874334154,0.684963394872013
472,0.22118269329860513,0.6849626477879533
473,0.22129679896845716,0.6849623175943611
474,0.22185469152259546,0.6849627179199751
475,0.22186244388140505,0.6849628535132329
476,0.22267694765937204,0.6849626839878514
477,0.2225957895036626,0.684962663364755
478,0.22269942315782648,0.6849637880336483
479,0.2235523021205128,0.6849643405464285
480,0.22351765281688465,0.68496492886567
481,0.2233251979581689,0.6849652297290738
482,0.22331664239197294,0.6849656144662294
483,0.22293197529249467,0.6849659691838301
484,0.2229377475138156,0.6849662728129888
485,0.2227661252295904,0.6849655116605642
486,0.22279018248537646,0.684965503632465
487,0.2227641739249273,0.6849648845674385
488,0.22270925957427606,0.6849659195041171
489,0.2227228596163473,0.6849665838208499
490,0.22271013783936197,0.6849669331583474
491,0.2226652704740057,0.6849668880740288
492,0.222657766999618,0.6849672379824664
493,0.22264937193960838,0.6849666870136626
494,0.2226449076649238,0.6849663896462618
495,0.22284291902178532,0.6849655551305286
496,0.22286720472674207,0.6849645179487389
497,0.2228479129243243,0.6849639906445283
498,0.22242183735411433,0.6849639572014574
499,0.22239168127400913,0.6849635027676058
500,0.22236471383227158,0.6849634046096679
501,0.22211706674342127,0.6849641468997516
502,0.2223717981562067,0.6849644777888542
503,0.22248160388757357,0.684964951550789
504,0.22221044345096047,0.68496425187477
505,0.22175106418825913,0.6849645327354539
506,0.22155390304971231,0.6849644290720922
507,0.22149206063249016,0.6849639527935059
508,0.2217862061810635,0.6849633373460207
509,0.2218361493893184,0.6849636770614904
510,0.2219417740276572,0.6849634880012502
511,0.2219303030927388,0.684962946722146
512,0.221924860743622,0.6849628892867223
513,0.22148080569107895,0.6849636419117868
514,0.22157235792573288,0.6849638927514178
515,0.22157009653257345,0.6849635945162971
516,0.2215597777474477,0.6849642869717273
517,0.22128468740185223,0.6849636619087481
518,0.2215765160993563,0.6849631035313368
519,0.22162778836637717,0.6849625251330865
520,0.22088167032886563,0.6849622663054766
521,0.22097824771497057,0.6849620069484674
522,0.22100073200291787,0.6849630140031204
523,0.22100721516815622,0.6849634467949841
524,0.22106310247127614,0.6849628091794654
525,0.22110454763355009,0.6849624341853585
526,0.22097577778809435,0.6849622213803911
527,0.22300445629130466,0.6849634623031565
528,0.2229744303769389,0.6849632331388942
529,0.22298152987116157,0.6849642870181656
530,0.22316339737055618,0.6849638206200375
531,0.22050355684145395,0.6849644206619657
532,0.2205142127354076,0.6849652157261306
533,0.22050374771511344,0.6849653095171675
534,0.2207706908093824,0.6849649869620855
535,0.2207673417954637,0.6849650933604379
536,0.22076587194942623,0.6849649101377955
537,0.2207708188299841,0.6849649737543897
538,0.2207462266928843,0.6849649274611719
539,0.2207448202143561,0.6849648305574367
540,0.2205696213806307,0.6849661586147242
541,0.22039967536327013,0.6849666271832284
542,0.220157958663007,0.6849661844693222
543,0.22017191888909832,0.6849659706505968
544,0.22016716000968123,0.6849660314851156
545,0.22019822420655913,0.6849661456902029
546,0.22018928446815417,0.6849660861987099
547,0.22017120606100252,0.684965973948404
548,0.22019967866831106,0.6849657669043516
549,0.220195826793622,0.6849654736307121
550,0.22022013779720964,0.6849657643767548
551,0.22022096560459534,0.6849654721448739
552,0.22037861846080112,0.6849652690842629
553,0.22038101002479188,0.6849661407904655
554,0.22030150408509613,0.6849663401052088
555,0.220301967037612,0.6849667080806945
556,0.2202909806978072,0.6849669114774534
557,0.22071236976720607,0.684966618952623
558,0.22070223632325453,0.684967166878178
559,0.22052177771592668,0.6849662277816777
560,0.22059011595176575,0.6849661444555533
561,0.22057644766457338,0.6849647311977046
562,0.22049461278221716,0.6849645559921289
563,0.22055654556159862,0.6849642793363694
564,0.2205189836729057,0.6849643344651819
565,0.22046454734665472,0.6849645002278104
566,0.22046847362574287,0.6849641526504889
567,0.22045586734965245,0.6849637132047461
568,0.2203763556115672,0.684963358220193
569,0.22037193643712474,0.6849636245676108
570,0.22031363309309943,0.6849637177744662
571,0.22030655184154244,0.6849629850079854
572,0.22022374175705153,0.6849630224663606
573,0.22022524568451446,0.6849634534376674
574,0.22021311510950875,0.6849629170294698
575,0.21975711974584722,0.6849632830953933
576,0.21959226809476892,0.684962859173547
577,0.21954790054755255,0.6849624455662925
578,0.21945288887090206,0.6849622871572415
579,0.21913994938225173,0.6849620642873602
580,0.21913965974449603,0.684961559012857
581,0.21907446771143607,0.6849621041932672
582,0.2189752822552713,0.6849611407800001
583,0.2189122578860787,0.6849607591652515
584,0.21874778917818904,0.6849605768552368
585,0.21658802972293728,0.6849600233145094
586,0.21677326401468316,0.6849591223131521
587,0.21677023588736472,0.6849589582136726
588,0.21679746675011255,0.6849588537890845
589,0.2166182371401782,0.6849589447116906
590,0.21661442471256703,0.6849585436431107
591,0.21665376667321187,0.6849585083065096
592,0.21666499059438019,0.6849579229949837
593,0.21684271775827998,0.6849582249468805
594,0.21688007513093382,0.684958838132012
595,0.21699541397443842,0.6849596238435238
596,0.2170059993316984,0.6849596742423019
597,0.21753073820223562,0.6849600966017491
598,0.21753492522198417,0.6849599948139058
599,0.21665421352997086,0.6849598456471035
600,0.2166384850382856,0.6849604185689471
601,0.21669522428471416,0.6849608604397017
602,0.21638532261761978,0.6849605516309325
603,0.2162730002977172,0.6849606611112093
604,0.21691708641627483,0.6849612187411805
605,0.2169196278013441,0.6849611767671936
606,0.21699388919149962,0.6849611233667313
607,0.2169556446970126,0.6849608070157218
608,0.21656217186657548,0.6849609607291562
609,0.21662895450546332,0.6849605906701928
610,0.21662058435856366,0.6849604913843411
611,0.21750364801405292,0.6849609686150447
612,0.21748710200463503,0.684960480649567
613,0.21751814839842698,0.6849606177403549
614,0.21750471842765523,0.6849602691386563
615,0.21750377914568436,0.6849600064886089
616,0.21750227096234725,0.684960022491536
617,0.2174161535332217,0.6849598828691376
618,0.21742335596996684,0.6849605383412083
619,0.21750295389898638,0.6849606031837572
620,0.21750052333977338,0.6849603884165221
621,0.21745604105989944,0.6849605902703801
622,0.21744887179017777,0.6849595032936447
623,0.21745432109948112,0.6849595124225256
624,0.21745512660905786,0.6849597952256234
625,0.21771051728745627,0.6849591182205494
626,0.21771824757882766,0.6849598553350013
627,0.21775059145645864,0.6849592382346281
628,0.21773251694305454,0.6849592089950385
629,0.21742095210991014,0.6849594045454848
630,0.2174221027254956,0.684959438904632
631,0.21706013139866803,0.6849597114255472
632,0.21706841532112034,0.6849602018618176
633,0.2170508107472382,0.6849592619135219
634,0.21702800360355706,0.6849590205038533
635,0.21700408352460485,0.6849595811969882
636,0.21708273875645348,0.684960196100638
637,0.2171008766769285,0.6849604810898071
638,0.21709378811319907,0.6849596586834166
639,0.21708769402298542,0.6849599172959091
640,0.2170862504761799,0.6849598357024046
641,0.21708367037938214,0.6849597340329439
642,0.2159928829689247,0.6849592839904468
643,0.21599789648064593,0.6849591101583214
644,0.2159542092426884,0.6849590307456273
645,0.2149390643951071,0.6849590095832967
646,0.2149247642020078,0.6849586524839585
647,0.2150094604870671,0.684959158571427
648,0.21502664077863196,0.6849590956653773
649,0.21503684842922155,0.6849603581732663
650,0.2145353233341029,0.6849610039968148
651,0.21457724107264778,0.6849619693925213
652,0.21404266387735676,0.6849616561339844
653,0.21405952331069927,0.6849614885680546
654,0.21394187701472894,0.6849612208733802
655,0.21262534111893058,0.6849612639600687
656,0.2126237520225392,0.6849614831020581
657,0.21254533358062067,0.6849613834918181
658,0.20854672155456183,0.6849615975069121
659,0.2083488809930675,0.6849607762208614
660,0.20834527196273878,0.6849610528877139
661,0.20833048856314776,0.684961304515814
662,0.2083258725519311,0.6849611230367114
663,0.2079521189978867,0.6849611433990491
664,0.2079519539056689,0.6849605994498716
665,0.20794752504420777,0.6849605530545106
666,0.20795010647541434,0.6849603216374798
667,0.20794627251030046,0.6849597063552555
668,0.20795094928954727,0.6849599543397925
669,0.20802173592724227,0.6849599647019196
670,0.20801963844971666,0.6849601384499017
671,0.20801143825361615,0.6849603923145338
672,0.20786708001460102,0.6849601770127658
673,0.20789153619382844,0.6849595817235528
674,0.20786370854841577,0.6849593404883312
675,0.2078645094199484,0.6849596269776784
676,0.20789916003184272,0.6849595795843247
677,0.20780761752826288,0.6849588562757215
678,0.2078051141412236,0.684958620866208
679,0.20795222015497689,0.684958894433712
680,0.20791695064438342,0.6849586817714413
681,0.20776765743558157,0.6849579890594919
682,0.2077666778383429,0.684958349712985
683,0.20774974035790755,0.6849580279390446
684,0.20777114771149074,0.6849576472557709
685,0.20775998684521854,0.6849578793106409
686,0.20776037509830175,0.6849579646535076
687,0.20773435906776577,0.6849576696794814
688,0.2077205088051901,0.6849574880762737
689,0.20692870007213426,0.6849577293005691
690,0.20684903753358924,0.6849579527530911
691,0.2068523024890605,0.6849580068075611
692,0.20685439230100472,0.6849579518071538
693,0.2072911275383676,0.6849575329090414
694,0.20724349072289852,0.6849568375882151
695,0.2072453001640337,0.6849567825825703
696,0.20724940007897988,0.6849572824458967
697,0.20726725134779894,0.6849574344459104
698,0.20725156059681332,0.684957562861163
699,0.20725113290215944,0.6849575152419229
700,0.20725231448746367,0.6849575295624393
701,0.20723189968361438,0.6849580739313104
