Time(Iteration),EpsilonGreedyLinearBanditTheta
5642,0.10697917753698119
5643,0.1070258954543772
5644,0.10703904482833677
5645,0.10703915032029443
5646,0.10703918955347314
5647,0.10703915727404287
5648,0.1070391739903076
5649,0.10703918010013642
5650,0.10701282336996691
5651,0.1070128152207965
5652,0.10701282801672203
5653,0.1070128479980563
5654,0.1067928487821834
5655,0.10679281734236978
5656,0.106792807689745
5657,0.10677499866511128
5658,0.10669054604639341
5659,0.10669045904571561
5660,0.10669046107219357
5661,0.10669056493319214
5662,0.10681991779767379
5663,0.10681981752968572
5664,0.10668348803459679
5665,0.10668351060487409
5666,0.10664604739281977
5667,0.10664610362336255
5668,0.10664613259695635
5669,0.1068647146781713
5670,0.10686465234490557
5671,0.1068646083608011
5672,0.10686460611977497
5673,0.10684294803790628
5674,0.10684306642881407
5675,0.10684812393716496
5676,0.10684819007055428
5677,0.10684817934983255
5678,0.1068482567748302
5679,0.10687550640752427
5680,0.10682743037351479
5681,0.10682741214225173
5682,0.10683105305284273
5683,0.10683379267814153
5684,0.10683309329055404
5685,0.10683308021553724
5686,0.10683950573740716
5687,0.1068394598480964
5688,0.1068393863304457
5689,0.10690495177385743
5690,0.10690429974359443
5691,0.10690434853518563
5692,0.10690432772433109
5693,0.10690433169090736
5694,0.10690422968407898
5695,0.1065335962741194
5696,0.10653355117508526
5697,0.10643266410714854
5698,0.10619196615950313
5699,0.10612597583567311
5700,0.10606366022279093
5701,0.10606372243801865
5702,0.1061414804981641
5703,0.10616877617186853
5704,0.10606358450359184
5705,0.10606363269733828
5706,0.10606364449985246
5707,0.1060636564535378
5708,0.10621727735723507
5709,0.1063588656146035
5710,0.10635887695239474
5711,0.10646744581319305
5712,0.10646752601486131
5713,0.10646755279348838
5714,0.10641607280270696
5715,0.10647060535331346
5716,0.10653943567787179
5717,0.10653929825334449
5718,0.1065510688731012
5719,0.10655097388381654
5720,0.10655099498639578
5721,0.1065509780950347
5722,0.10657110428456322
5723,0.10609180574947881
5724,0.10609174840933729
5725,0.1060918650663073
5726,0.10607905643628934
5727,0.10607903873303429
5728,0.10607895558106602
5729,0.10607903432635217
5730,0.10607902006670784
5731,0.10607893035717268
5732,0.10606264618670184
5733,0.10591287260323763
5734,0.10591284547460618
5735,0.10595811632994982
5736,0.10595821571166067
5737,0.10595813014748723
5738,0.10569021692749356
5739,0.10572785110988056
5740,0.10572786478782607
5741,0.10572798463427091
5742,0.10572793104042037
5743,0.10568982515646475
5744,0.10562186957869987
5745,0.1056213448734223
5746,0.10562134156166095
5747,0.10562135717373736
5748,0.10562123067130627
5749,0.10562111290977486
5750,0.10560887277854747
5751,0.10560903024634041
5752,0.10571633203046635
5753,0.10571627335385365
5754,0.10575081141568037
5755,0.10575071940235081
5756,0.10575069181660028
5757,0.10575061732447219
5758,0.1057506408668043
5759,0.10575056460872448
5760,0.10581241747685681
5761,0.10581251861150802
5762,0.10581266053159696
5763,0.10582951321255049
5764,0.10568798599784499
5765,0.10572970048962053
5766,0.10572965242984012
5767,0.10572966484793597
5768,0.10572964340758188
5769,0.10572974188906296
5770,0.1054219499402987
5771,0.10547944523388593
5772,0.10547946154372742
5773,0.10547944376848302
5774,0.10547942976182634
5775,0.10547944913752297
5776,0.10547947284506828
5777,0.10547952529954674
5778,0.1054795230024597
5779,0.10547951560065405
5780,0.1054794662140193
5781,0.10537403931974461
5782,0.1053740156120592
5783,0.10537408880391526
5784,0.10526757225946297
5785,0.10505837294461502
5786,0.10505833101849722
5787,0.10506073035192529
5788,0.10506073560373456
5789,0.10506092489754652
5790,0.1050609584642728
5791,0.10508417232787119
5792,0.1050840753206432
5793,0.10508403846673901
5794,0.10505838187717187
5795,0.10505827703775314
5796,0.10505828314905077
5797,0.10478822363032154
5798,0.10479669198772057
5799,0.1047537330212571
5800,0.10478240352504223
5801,0.10474591245871219
5802,0.10494605329058915
5803,0.10494609926011858
5804,0.10494613739884015
5805,0.10486670033090542
5806,0.10465947451404715
5807,0.10465951095762346
5808,0.10465956544856314
5809,0.10448518341057482
5810,0.10448521902950655
5811,0.10466395332245489
5812,0.10466387330016028
5813,0.10466388996188589
5814,0.10466385927756261
5815,0.10476057053391526
5816,0.10476047232268934
5817,0.1047604711184685
5818,0.10476052096676243
5819,0.1047605068261008
5820,0.10476046827572427
5821,0.10476145168921572
5822,0.10476134012279532
5823,0.10476131404136177
5824,0.10471819983404725
5825,0.1047117731024784
5826,0.10464698885775203
5827,0.10464701286297869
5828,0.10464703397595321
5829,0.10465306653206789
5830,0.10465310358573934
5831,0.10462079949692431
5832,0.1044303442174862
5833,0.10443032701343946
5834,0.10456864432460464
5835,0.10456852270948178
5836,0.10465469332135849
5837,0.10465478672937634
5838,0.10465481115874276
5839,0.10466296554737195
5840,0.10466453560174471
5841,0.10466444354110396
5842,0.10455996414658979
5843,0.10455998429938082
5844,0.10458835744076782
5845,0.10458818690967295
5846,0.10459285949453467
5847,0.10457987560624804
5848,0.1045865164294345
5849,0.10457865809107181
5850,0.10441316524246824
5851,0.10441317177611198
5852,0.10441312951557306
5853,0.10441286495549562
5854,0.10441285189046927
5855,0.10442588673609945
5856,0.1044709891642029
5857,0.10447099428076903
5858,0.10447104404540138
5859,0.10439414640006364
5860,0.10444305916718533
5861,0.10441222002270552
5862,0.10441644359147513
5863,0.10441650798349414
5864,0.1042339123631422
5865,0.10423384826389608
5866,0.10424000643669333
5867,0.10423579268698313
5868,0.10423583064635397
5869,0.10436457117813462
5870,0.10433184237026523
5871,0.10410972669759093
5872,0.10409554604753717
5873,0.1040771806344308
5874,0.10407716699518184
5875,0.10407718838724851
5876,0.10387530568226669
5877,0.10387520669421876
5878,0.10380334322890876
5879,0.10380339402648861
5880,0.10380319401588012
5881,0.10380316732384057
5882,0.10375589891830608
5883,0.10375592065957324
5884,0.10388876431923696
5885,0.10386481179223636
5886,0.10386486646976381
5887,0.1038649108228342
5888,0.10386485050392513
5889,0.10390240276938925
5890,0.10390207331441419
5891,0.10389725204136406
5892,0.10376146352938158
5893,0.10376149224898705
5894,0.10376158705349676
5895,0.10373398137901671
5896,0.10373694214463136
5897,0.10373690825416922
5898,0.10373684424841079
5899,0.1037368608748549
5900,0.10373684276239423
5901,0.1037369037073915
5902,0.10373683919909263
5903,0.10373677114216903
5904,0.10381874972153544
5905,0.10383046581191993
5906,0.10381577207297403
5907,0.10381572839237747
5908,0.10380846581859211
5909,0.10380846630232632
5910,0.10384836116093163
5911,0.10384839836978939
5912,0.10376288651033941
5913,0.1036897396477274
5914,0.10368432180308618
5915,0.10365341733368727
5916,0.10363025478160123
5917,0.10360157216857242
5918,0.10360152820055121
5919,0.10358663525921377
5920,0.10358662459368732
5921,0.10358663205281235
5922,0.10358665106459239
5923,0.10354980803786837
5924,0.1036795560619633
5925,0.10385376671370028
5926,0.1037175592972086
5927,0.10371746001683843
5928,0.10371744849105972
5929,0.10371748464997307
5930,0.10371750565578919
5931,0.10371750715526806
5932,0.10371739439872926
5933,0.10374909270409576
5934,0.10374911279940928
5935,0.10375327407764719
5936,0.10375330968427746
5937,0.10375328902774839
5938,0.1037532263350351
5939,0.10375328250862534
5940,0.103753246093969
5941,0.1037161360785798
5942,0.10371914605858705
5943,0.10371917343205037
5944,0.1037191363138205
5945,0.10381330474732975
5946,0.10382758313713099
5947,0.1037289436869612
5948,0.10372891833093942
5949,0.10370271158165305
5950,0.10369164509628855
5951,0.1036916452323731
5952,0.10369881994841745
5953,0.10370268316249989
5954,0.10370268759500492
5955,0.10370264477541072
5956,0.10370258120678581
5957,0.10370246407462
5958,0.10370254119186528
5959,0.10370254586153713
5960,0.1037024861003664
5961,0.10400421586456485
5962,0.10390647530111423
5963,0.10388187320668152
5964,0.10400581639922776
5965,0.10381301009855144
5966,0.10381303628992566
5967,0.10380315084713436
5968,0.10371008772284232
5969,0.10371008082082558
5970,0.10371009498543889
5971,0.10372618453105435
5972,0.10372618013993373
5973,0.10372630095135475
5974,0.10372689736063193
5975,0.10370222156607353
5976,0.10370229321095999
5977,0.10370217392337752
5978,0.10370216518589556
5979,0.10370225224352894
5980,0.1037022079245656
5981,0.10368542510385534
5982,0.10368535613880556
5983,0.10367510393059091
5984,0.10367499076543996
5985,0.10367497004606094
5986,0.10370355619778826
5987,0.10370359500410913
5988,0.10376436593525677
5989,0.10373096704787646
5990,0.1037309484742446
5991,0.10374547432745078
5992,0.10374547847231408
5993,0.10374549540347762
5994,0.10381379206561506
5995,0.10381387766867252
5996,0.10380292697990719
5997,0.10377393424760206
5998,0.10377395277215044
5999,0.10359044746309802
6000,0.1035274304083379
6001,0.1035250987835323
6002,0.10352510455952693
6003,0.10319995765894648
6004,0.1031999698816614
6005,0.10307891924823158
6006,0.10301812251742978
6007,0.10301815876739209
6008,0.10301821591846956
6009,0.10297272480861404
6010,0.10297274911151448
6011,0.102972770399073
6012,0.102972851491867
6013,0.10297279764646121
6014,0.1029728169651565
6015,0.10291987456011387
6016,0.10291992585017687
6017,0.10291992640226447
6018,0.10291992394152172
6019,0.10290337718970247
6020,0.10290328961678982
6021,0.1029033151919718
6022,0.10290329003678926
6023,0.10289557216744741
6024,0.10289566562722958
6025,0.10282749810702288
6026,0.10282746070967745
6027,0.1028273253518835
6028,0.1028301123097812
6029,0.10255571768027631
6030,0.10255580205817805
6031,0.10244044200543465
6032,0.10244040561313765
6033,0.10244041946584403
6034,0.10239402304322956
6035,0.10239392893593631
6036,0.1024307858522373
6037,0.10243070919960791
6038,0.10250734535528494
6039,0.10250731168782942
6040,0.10250739908868159
6041,0.10231453286443362
6042,0.10214117636189193
6043,0.10214108880987231
6044,0.10214115534510522
6045,0.10213886731783868
6046,0.10213875234311173
6047,0.10213369099994576
6048,0.10205966737339581
6049,0.10194376162917473
6050,0.1019437231218602
6051,0.10194384509744311
6052,0.10194373930284643
6053,0.10194377037790547
6054,0.10171354384773441
6055,0.10171360641931966
6056,0.10170788044326469
6057,0.10179215310390748
6058,0.10179216908193989
6059,0.10179213254781634
6060,0.10169140433511728
6061,0.10169139292776434
6062,0.10169138822443224
6063,0.10169124625356143
6064,0.10166689029086369
6065,0.10166689616731531
6066,0.10166695576159424
6067,0.10166699742261262
6068,0.10166696464388165
6069,0.10163925316300529
6070,0.10163923021995969
6071,0.10163919138140129
6072,0.10163924220638543
6073,0.1016392008914575
6074,0.10166549490310298
6075,0.10166556014565498
6076,0.10166559360874503
6077,0.10149697465372223
6078,0.10151863006565207
6079,0.10151861464268999
6080,0.1015186817671448
6081,0.10151871562542898
6082,0.10151865403374885
6083,0.10151865874869166
6084,0.10149420123875896
6085,0.10146658320480703
6086,0.1014665684180808
6087,0.10146655960357225
6088,0.10146657923110587
6089,0.10146660667979619
6090,0.10130366143297334
6091,0.10130360419971751
6092,0.10130354821931635
6093,0.10130357346897415
6094,0.10130348324013935
6095,0.10130349694520868
6096,0.10130348987193179
6097,0.10118733076382105
6098,0.10082150388371872
6099,0.10082143084901343
6100,0.10082145141206471
6101,0.10078720936990453
6102,0.10055311747788584
6103,0.1006984976143707
6104,0.10056900140429077
6105,0.10061916907074205
6106,0.10061911438517175
6107,0.10061904407767497
6108,0.10062988058374725
6109,0.10053904653803589
6110,0.10053900760137288
6111,0.10049101795518205
6112,0.10049101776797127
6113,0.10049100824540516
6114,0.10049096929982138
6115,0.10049109295386319
6116,0.10049106957456713
6117,0.10049109613643825
6118,0.10048791630476314
6119,0.10048802512638559
6120,0.10048199121671397
6121,0.10052219999997396
6122,0.100507826513254
6123,0.1005077729074559
6124,0.10050787196989215
6125,0.10050783980121276
6126,0.10050782954572676
6127,0.10062309991064049
6128,0.10062307125403555
6129,0.10056593469873003
6130,0.10056602849608147
6131,0.10056309292988226
6132,0.10060792573665525
6133,0.100625539024871
6134,0.10062952935077352
6135,0.10062951611523985
6136,0.10065206816955252
6137,0.10064042584825919
6138,0.10064040116619895
6139,0.10064035371454308
6140,0.10064030082889885
6141,0.10049465262600657
6142,0.1004946501217621
6143,0.10066958382326185
6144,0.1006695712381325
6145,0.10066954129812555
6146,0.10066954559990837
6147,0.10066954131573902
6148,0.10067924467363114
6149,0.1006792112351231
6150,0.1006841074769215
6151,0.10068408326663532
6152,0.10061557342351365
6153,0.10061569561772861
6154,0.10061584568425372
6155,0.10049089540561862
6156,0.10048910267488861
6157,0.1002935886372642
6158,0.10029409071206356
6159,0.1002940754295196
6160,0.10029398948657216
6161,0.10029405205160898
6162,0.1002939597289723
6163,0.10029396951358513
6164,0.10030524618290115
6165,0.10014185633958417
6166,0.10014075690921138
6167,0.10014076191133474
6168,0.10047708361709637
6169,0.10048606635349495
6170,0.10048597095851816
6171,0.10048784331001079
6172,0.10048784595618121
6173,0.10037593316411934
6174,0.10047496861441332
6175,0.10046555025842699
6176,0.1004655931621761
6177,0.10047203426344997
6178,0.10047207089733115
6179,0.10047206867061817
6180,0.10047209872759426
6181,0.10047199432662161
6182,0.10006971893384671
6183,0.10006967762831062
6184,0.1000696320089182
6185,0.10007070815203307
6186,0.1000707430928685
6187,0.10007071313005518
6188,0.1000707304473901
6189,0.10059136801633903
6190,0.10059125605909333
6191,0.10059121775183441
6192,0.10055560441010276
6193,0.10055562596268715
6194,0.10055565056798166
6195,0.10055642470195873
6196,0.10055648581721251
6197,0.10079584002541944
6198,0.10094026418501598
6199,0.10094020993970496
6200,0.1009401919627271
6201,0.10093475259436299
6202,0.10097677949877323
6203,0.10097674094288875
6204,0.10097680013107176
6205,0.10097677241346863
6206,0.1010115356086971
6207,0.10101223690285914
6208,0.10079611646777273
6209,0.1007959754654896
6210,0.10079603986508201
6211,0.10079594248926749
6212,0.10079607996550963
6213,0.10079143434309797
6214,0.10078695938115256
6215,0.10078698051172078
6216,0.10078698560358865
6217,0.10078702959981534
6218,0.10076442108972153
6219,0.10076439675077213
6220,0.10072698137554678
6221,0.10072699231640832
6222,0.1006688501449575
6223,0.10066887876994601
6224,0.1006688102446733
6225,0.10066880328055872
6226,0.10063419244540113
6227,0.10063417821768654
6228,0.10066559503666017
6229,0.10064176996990055
6230,0.1006395460454778
6231,0.10063952918701642
6232,0.1006396427720552
6233,0.10067352711137686
6234,0.10067359973206898
6235,0.10066200666982501
6236,0.10066199518038406
6237,0.10066200751946322
6238,0.10054257419306574
6239,0.10052282554525867
6240,0.10029654685838967
6241,0.10029645461477148
6242,0.10029642278366487
6243,0.10026426425059107
6244,0.10026427136678259
6245,0.10025476588428295
6246,0.10025475857718294
6247,0.10048880736591234
6248,0.10048888704923009
6249,0.10035651710093516
6250,0.10047722121467764
6251,0.10047534605127173
6252,0.10042124792991833
6253,0.10008173829735667
6254,0.10008167012350702
6255,0.1000816438379913
6256,0.10008156966055785
6257,0.10008150670623366
6258,0.10008149798282209
6259,0.10008141974017937
6260,0.10002620754792299
6261,0.10002620784092708
6262,0.09991355528081
6263,0.0998846166080738
6264,0.09989709551587757
6265,0.09988039989547062
6266,0.09988040825512094
6267,0.09984343201403242
6268,0.09985699798174982
6269,0.09985697378007402
6270,0.09985700875990895
6271,0.09985702331996249
6272,0.09985707886399078
6273,0.09985703788441039
6274,0.09987252380562925
6275,0.09987258017451493
6276,0.09990652518208154
6277,0.09990651575233109
6278,0.09990062782766694
6279,0.09990072761111021
6280,0.09990075003960436
6281,0.0999008065653806
6282,0.09990082696925526
6283,0.09966023393756976
6284,0.09966022800469201
6285,0.09966014856259373
6286,0.09967224025604396
6287,0.09967236755907208
6288,0.09967240362527521
6289,0.09940692834921441
6290,0.09940690924427145
6291,0.09940690146029049
6292,0.09938008187155636
6293,0.09940196038984223
6294,0.09940201107690401
6295,0.09940198353716716
6296,0.09939910416634933
6297,0.0993989607446104
6298,0.09939893842640204
6299,0.09939902276303267
6300,0.09939902982400221
6301,0.09939910122034228
6302,0.09939441809307592
6303,0.09940708163377532
6304,0.09940711541338312
6305,0.09940719329263376
6306,0.09940720462127603
6307,0.09945729153933311
6308,0.09945723659838152
6309,0.09944023516802337
6310,0.09946641533129855
6311,0.09946636074358292
6312,0.09946633565222388
6313,0.09946633805187666
6314,0.09946631486943686
6315,0.09946635426880801
6316,0.09946633154133754
6317,0.09944214245630738
6318,0.099442179599447
6319,0.09944209656083483
6320,0.09944200319619603
6321,0.0994439244631797
6322,0.09944386976647743
6323,0.09944390148808496
6324,0.0994438653064071
6325,0.09944395004139599
6326,0.09944391267566115
6327,0.099443896322323
6328,0.09944384063500325
6329,0.09948123889346379
6330,0.09948132770513418
6331,0.09948130230678391
6332,0.09959517347824767
6333,0.0995951622327078
6334,0.0995951560237998
6335,0.09959509459101497
6336,0.09959513080999638
6337,0.09955300045094001
6338,0.09954928001692644
6339,0.09954917601412103
6340,0.09952465690874096
6341,0.09952473576271385
6342,0.09951824260715297
6343,0.09951821975280914
6344,0.0994907411318356
6345,0.09949078245486716
6346,0.09949087167986165
6347,0.09949094533204064
6348,0.09949096185034398
6349,0.09949100953717896
6350,0.09949105452697823
6351,0.09949098680450137
6352,0.09949095833463392
6353,0.09950951277832427
6354,0.09938420834579756
6355,0.09933628469070645
6356,0.09922030506710983
6357,0.09920918677262426
6358,0.09882796171901867
6359,0.09879950828585102
6360,0.09879955910634036
6361,0.09879949543448832
6362,0.09879945278944177
6363,0.09879945246663291
6364,0.09879946868511198
6365,0.09879941539883579
6366,0.09878783600730255
6367,0.0987877664033139
6368,0.09871430558725193
6369,0.09871432166406066
6370,0.09875506426214369
6371,0.09872068697676151
6372,0.09872074585935
6373,0.09872072963676452
6374,0.09872073081486624
6375,0.0987111436939482
6376,0.09871116384949807
6377,0.09871716724767622
6378,0.09871708372470697
6379,0.09863454274937579
6380,0.0986344830648461
6381,0.09865980183002784
6382,0.09865978139365454
6383,0.09865540183554597
6384,0.09864786182873207
6385,0.09862008585000054
6386,0.09862017102086476
6387,0.09865791213706052
6388,0.09865793601911058
6389,0.09865798407813355
6390,0.09865802762261688
6391,0.09865803512016709
6392,0.09865811096274016
6393,0.09865808530076976
6394,0.0987711478007692
6395,0.09877113561761178
6396,0.0987712209433699
6397,0.09877121112964289
6398,0.09877314454137172
6399,0.09877314233064771
6400,0.09877309253459224
6401,0.09877316116865154
6402,0.09876529824045419
6403,0.09876529846902773
6404,0.09876518829380473
6405,0.09876512134015827
6406,0.09876547256557441
6407,0.0987535320801071
6408,0.0987534554878308
6409,0.09880699950312356
6410,0.0988070607657432
6411,0.09880711270370637
6412,0.0988071396712312
6413,0.09880709591304163
6414,0.09880715283239781
6415,0.09889626224314324
6416,0.09889621847403836
6417,0.09889630200766142
6418,0.09889476485201526
6419,0.09889470066430625
6420,0.0988793019898718
6421,0.09883189429432142
6422,0.09886956769557678
6423,0.09886953686654944
6424,0.0988695530558809
6425,0.09888605106510348
6426,0.09877438061550838
6427,0.09877438154967505
6428,0.09874771054931765
6429,0.09872959863186737
6430,0.09876836223276794
6431,0.09876832593186351
6432,0.09878210194512659
6433,0.09878213049216249
6434,0.09864715970212404
6435,0.09864720574921809
6436,0.09864713456862237
6437,0.09864610131805326
6438,0.09868001290398308
6439,0.0986800333107042
6440,0.09868001656539413
6441,0.09867999197857472
6442,0.09869003896516669
6443,0.09868444050624298
6444,0.09868450651541137
6445,0.0986845198171091
6446,0.09868455989259897
6447,0.0986845012188439
6448,0.09868448588329412
6449,0.09868440912931711
6450,0.0986844301043075
6451,0.09869384063271089
6452,0.09882013981388509
6453,0.0990373510007913
6454,0.09901253681965624
6455,0.09901254321599465
6456,0.09901252187690404
6457,0.09907729414543112
6458,0.0990765926083754
6459,0.09909569051033262
6460,0.09902970125625751
6461,0.09902965401698856
6462,0.09902971658512923
6463,0.09853032796480204
6464,0.09853032991714242
6465,0.09853035734235113
6466,0.09851111068960557
6467,0.09851110993956083
6468,0.0983478384026879
6469,0.0982596640183557
6470,0.09825961362460986
6471,0.09825952038479022
6472,0.09824326436324046
6473,0.09824318025953974
6474,0.09824181922238999
6475,0.09823888322105305
6476,0.09823896857991325
6477,0.09825133998628886
6478,0.09825135536413435
6479,0.09825139316338558
6480,0.09825143836586407
6481,0.09831353195032655
6482,0.09831296303364119
6483,0.09832951550901212
6484,0.09834823763789163
6485,0.09834818007647847
6486,0.098353219737177
6487,0.09835316589075434
6488,0.09835318954716998
6489,0.09835327933453844
6490,0.09832891275186402
6491,0.09832889883645278
6492,0.09829920272192719
6493,0.09832473531446231
6494,0.0987368508304175
6495,0.09873682427656233
6496,0.0987664280265135
6497,0.09876642247715019
6498,0.09876632465522023
6499,0.09876620941066491
6500,0.09877981658742296
6501,0.09877977895447701
6502,0.09877978691621524
6503,0.09877979125387536
6504,0.09897949222728383
6505,0.09897953288412123
6506,0.09897957878433233
6507,0.09897957843924621
6508,0.09897954872276407
6509,0.09897949080749548
6510,0.09895677571720915
6511,0.09895811878537492
6512,0.09895710545275696
6513,0.09895355465795241
6514,0.09895353289842587
6515,0.09895355775968696
6516,0.09899020644898351
6517,0.09899021209172884
6518,0.0989902370160461
6519,0.0989904069589233
6520,0.09899034681432213
6521,0.09899039789062979
6522,0.09899042940332484
6523,0.09898816605563263
6524,0.09897512967527694
6525,0.0989751679328141
6526,0.09901230600656659
6527,0.09901231324308109
6528,0.09901228117292533
6529,0.09901233548781584
6530,0.09901229404308808
6531,0.09897642274325825
6532,0.09897586055043131
6533,0.09897582104883104
6534,0.09901914625950824
6535,0.09898729928034596
6536,0.09898333493436214
6537,0.09898332304199783
6538,0.09904691819284711
6539,0.09904692135750821
6540,0.09904693221478587
6541,0.09904689583002417
6542,0.09904703888684788
6543,0.09910029514519772
6544,0.09910035738743585
6545,0.09910037276260715
6546,0.09910027412193195
6547,0.09910021728465714
6548,0.09911307245076514
6549,0.09911301352883509
6550,0.09911256736320863
6551,0.09911252799249765
6552,0.09911249378776707
6553,0.09911779391183702
6554,0.09912896516984834
6555,0.09928958529844473
6556,0.09928957601904535
6557,0.09924122491763686
6558,0.0992412549509267
6559,0.09924124977344616
6560,0.09924086227256443
6561,0.0992408979701611
6562,0.0992408378047466
6563,0.09928363644458624
6564,0.0992836448264621
6565,0.09932697326566486
6566,0.09932702530110475
6567,0.09932702995691503
6568,0.09932707518275811
6569,0.09931584710218062
6570,0.09931591902491783
6571,0.09931586269617025
6572,0.0993257664491502
6573,0.09941474661965301
6574,0.09923622466397954
6575,0.09923618401187627
6576,0.09923609875829852
6577,0.09923604124082011
6578,0.09916896545562645
6579,0.09916900637162604
6580,0.09917740315117236
6581,0.09917691093519448
6582,0.0987168767706317
6583,0.09871683361665867
6584,0.09871684460883014
6585,0.09881429186615495
6586,0.09881425406954195
6587,0.09881420186600584
6588,0.09881414148972287
6589,0.0989011177034648
6590,0.09890119051545584
6591,0.09890115265805258
6592,0.09890108690113467
6593,0.09890116977954888
6594,0.09890116521495831
6595,0.09888655027269776
6596,0.09888653263945342
6597,0.0988762468039224
6598,0.0988807101608982
6599,0.09888068706134427
6600,0.09888065994188527
6601,0.09884053320915795
6602,0.09884054744177032
6603,0.09884053060868012
6604,0.09884056297352456
6605,0.09884062356783344
6606,0.09884061484882692
6607,0.09884146563282818
6608,0.09893070921401646
6609,0.09893073379881864
6610,0.09893079706110386
6611,0.09893079863342685
6612,0.09893082813058991
6613,0.09892585977956696
6614,0.09892588820977027
6615,0.09892584007460739
6616,0.09892582939541439
6617,0.098925845065639
6618,0.09892573667672178
6619,0.0989257600988458
6620,0.09892570190570729
6621,0.09892568265388753
6622,0.09888274996980284
6623,0.09888276544586211
6624,0.09876705180052006
6625,0.09876706101611565
6626,0.09876706503010915
6627,0.09876702712068502
6628,0.09876708055941896
6629,0.09876709040031507
6630,0.09876706170865066
6631,0.09874925158563615
6632,0.09874922835194552
6633,0.09874923144364281
6634,0.09874927856456822
6635,0.09874930297458837
6636,0.09878662314467122
6637,0.098786610940832
6638,0.098786644449917
6639,0.09878661297349291
6640,0.0987957527895067
6641,0.09879799377314608
6642,0.09884970915008423
6643,0.09857666798621549
6644,0.09857667305649746
6645,0.09851747228511495
6646,0.09851742015540202
6647,0.09851741202970858
6648,0.09851735786269797
6649,0.09851740584538389
6650,0.09851743873549913
6651,0.09848197794526753
6652,0.0984819364410366
6653,0.09848188526414847
6654,0.09848614413057993
6655,0.09848616601941686
6656,0.09845201904491989
6657,0.09845206155922089
6658,0.09845208260010765
6659,0.098463118797247
6660,0.09848531706676864
6661,0.09842506193762732
6662,0.09842508611634368
6663,0.0984250467525802
6664,0.09842510309788212
6665,0.09842509876196513
6666,0.09878955904492595
6667,0.09878951191423181
6668,0.09914423722947015
6669,0.09919561542477254
6670,0.09919558844159648
6671,0.0991955919336686
6672,0.09919563544828366
6673,0.09919561300600621
6674,0.09919564147930628
6675,0.09919554595590256
6676,0.09919554652349134
6677,0.09919560718511929
6678,0.09919568121497893
6679,0.09919566513571093
6680,0.09919567176353436
6681,0.09919573604977376
6682,0.09919571208978953
6683,0.09916646490793288
6684,0.099166523168137
6685,0.09916645726102898
6686,0.09916643020810635
6687,0.09916637277427465
6688,0.09915196268056706
6689,0.09911325834476503
6690,0.09911313774122536
6691,0.09924481224258858
6692,0.0990624052087121
6693,0.09906224660446586
6694,0.09906221636245241
6695,0.09906223441317029
6696,0.0990730203352715
6697,0.09907303090483763
6698,0.09907845187238809
6699,0.09908696176705131
6700,0.09908682228552504
6701,0.09908890315579003
6702,0.09908889226916098
6703,0.09912192121862773
6704,0.09911656508585034
6705,0.09911662858579115
6706,0.09911663563770533
6707,0.09911665843846137
6708,0.09896129336754031
6709,0.09896126168504417
6710,0.09896121256287907
6711,0.09896115993544959
6712,0.09896115641843764
6713,0.09881173381512176
6714,0.09882770383107403
6715,0.09885196377648023
6716,0.09885194953373858
6717,0.09885191701106902
6718,0.09885753361705066
6719,0.09885748206080322
6720,0.09885744130241894
6721,0.09885742360283795
6722,0.09885740835957253
6723,0.09885746369893016
6724,0.09885747210866305
6725,0.09885753906359304
6726,0.09885756175758338
6727,0.09885762999004648
6728,0.09885767620490872
6729,0.0988577151568393
6730,0.09885779988347645
6731,0.09885774576654413
6732,0.09885842667583694
6733,0.09885842339603505
6734,0.09881865700503839
6735,0.0988985096405354
6736,0.0988985916924039
6737,0.09888045888235575
6738,0.09888051369149217
6739,0.09888044654890304
6740,0.09888048602395988
6741,0.09887688258065044
6742,0.09887678032805045
6743,0.09889237894268572
6744,0.09889231192088155
6745,0.09889232814090812
6746,0.09882133643891074
6747,0.09882132396217648
6748,0.09882123021045515
6749,0.09882124624010859
6750,0.09882125176492039
6751,0.09882117480756882
6752,0.09881796325159667
6753,0.09881792530326379
6754,0.0988179272227155
6755,0.0988178860974093
6756,0.09881787631868612
6757,0.0988178596870917
6758,0.09900091244089605
6759,0.09901143745207995
6760,0.09900994859988783
6761,0.09900995358753965
6762,0.09900996764087643
6763,0.0990100060263996
6764,0.09897413307825455
6765,0.09897418068629615
6766,0.09889168532287977
6767,0.09888720915287989
6768,0.09911813319168397
6769,0.09944583199877577
6770,0.09944583228156603
6771,0.09948183192700402
6772,0.09946751194929285
6773,0.09946755831369232
6774,0.09949005456155949
6775,0.09951091395900502
6776,0.09950590446873493
6777,0.09950588890002936
6778,0.09916241578551588
6779,0.09916236956566915
6780,0.09905276961975328
6781,0.09905579269703184
6782,0.09905578697887782
6783,0.0987895538874952
6784,0.09878959280185806
6785,0.0987896672771343
6786,0.09880194764753442
6787,0.09874181814130753
6788,0.09874748507428854
6789,0.09874745047556362
6790,0.09877330343261635
6791,0.09881244797229106
6792,0.09881248328532569
6793,0.09881332888852483
6794,0.09880459208387023
6795,0.09877819426883906
6796,0.09877817296733875
6797,0.09877814773474172
6798,0.09877815641099641
6799,0.09877814716228714
6800,0.09884516790211637
6801,0.09884513532164774
6802,0.0988451477045794
6803,0.09884512839103357
6804,0.09884519255273973
6805,0.0989760743184939
6806,0.09897607112371458
