Time(Iteration),EpsilonGreedyMultiArmedBandit,UCBMultiArmedBandit,PHEMultiArmedBandit
2453,111.07409312232403,482.21768698152164,369.53366957836977
2454,111.10413078907925,482.3531485786076,369.6059076135225
2455,111.167351816837,482.4095760511641,369.6565323375707
2456,111.23536469655289,482.47499305214296,369.81143579481176
2457,111.23536469655289,482.6167645789263,369.82541432968736
2458,111.29490117502515,482.6980061309956,369.9812485620505
2459,111.4022058832802,482.82032204732093,370.0793058805092
2460,111.53637295083497,482.90781978634703,370.1232770265441
2461,111.58171037708003,483.11716880164215,370.16139095870926
2462,111.58171037708003,483.242739842774,370.2431696520792
2463,111.63099896270433,483.3319660607717,370.41364426629315
2464,111.63099896270433,483.44097861345034,370.4755965451798
2465,111.63099896270433,483.5802386434645,370.4799897969667
2466,111.63099896270433,483.7380627287501,370.5322814058917
2467,111.70999448229945,483.86330182039364,370.57018986134005
2468,111.70999448229945,483.91967395595566,370.6475014431535
2469,111.70999448229945,484.06750659242,370.6874717069135
2470,111.77565981178945,484.22212746603753,370.7848119403211
2471,111.77565981178945,484.3251055709499,370.78643593987914
2472,111.77565981178945,484.4027752291533,370.97963004651996
2473,111.79982262701569,484.4708522899447,371.040597015221
2474,111.84084766294013,484.61789322454115,371.1175242150952
2475,111.84084766294013,484.73348478570915,371.26107596990033
2476,111.84084766294013,484.8624582568765,371.26107596990033
2477,111.84084766294013,485.00245809330943,371.3490325034583
2478,111.84084766294013,485.15436094041735,371.37620457085666
2479,111.84084766294013,485.24329995482896,371.5504650769644
2480,111.924807568599,485.3020347071921,371.57590831340246
2481,111.924807568599,485.34806398381863,371.6641230586245
2482,111.924807568599,485.42074329574706,371.69298544915534
2483,111.9887260647151,485.5889773951746,371.7892821087706
2484,112.12367741343319,485.693367939937,371.82474949135405
2485,112.12367741343319,485.90213394615773,371.93728747413417
2486,112.12367741343319,486.014629960605,371.9437363510558
2487,112.12367741343319,486.0853451670141,371.99737244358056
2488,112.12367741343319,486.21346922081165,372.0525984535339
2489,112.12367741343319,486.2752298814324,372.10717872822636
2490,112.17596228293674,486.36573419476554,372.17361273033214
2491,112.17596228293674,486.4148193671105,372.17923439423475
2492,112.17596228293674,486.52543688560235,372.3176022599996
2493,112.2049880999871,486.6437059835354,372.4076774403875
2494,112.24547453365281,486.77778163720296,372.52725010399655
2495,112.29397042137893,486.84385837796043,372.6502319780502
2496,112.34730901384933,486.99906536391427,372.67899373353737
2497,112.34730901384933,487.0879758126674,372.71438432608767
2498,112.34730901384933,487.1208588656647,372.7596798565213
2499,112.34730901384933,487.25739438630706,372.82475274037273
2500,112.34730901384933,487.43396613694085,372.9068444945806
2501,112.38904502278949,487.47271105623787,372.96402356913666
2502,112.45456961447105,487.6030499958616,373.01979519365005
2503,112.56767395522706,487.6575953073664,373.0715960320678
2504,112.61756758558809,487.8030044845101,373.112006540993
2505,112.61756758558809,487.90981861707286,373.18109215719426
2506,112.61756758558809,488.0040682198504,373.2412130046765
2507,112.64195799329335,488.10167622410506,373.26210648181336
2508,112.64195799329335,488.18107209267635,373.2775830066639
2509,112.6689553382002,488.3013007902866,373.3114301354132
2510,112.7422752604275,488.45208210341355,373.36533450823663
2511,112.7422752604275,488.6189510122481,373.4370667657328
2512,112.75848641280841,488.7689394865782,373.48066605848
2513,112.75848641280841,488.9378675943232,373.5394075083565
2514,112.86397513428558,489.0808540195759,373.61178183589493
2515,112.88847827318757,489.1267373512178,373.6876821742536
2516,112.90796511091563,489.2571507094564,373.735163351438
2517,112.93259155843472,489.3654870471279,373.74118060278295
2518,112.93259155843472,489.4454608694631,373.7549672536046
2519,112.96523071078222,489.60705378447994,373.78689250081885
2520,113.00627831178124,489.7247218850992,373.9112689269572
2521,113.00627831178124,489.8263865713948,373.97155961154215
2522,113.0415919395501,489.9628906338133,374.06335087871145
2523,113.0415919395501,490.07869711775027,374.1310293037047
2524,113.0415919395501,490.18811838791987,374.2192222116478
2525,113.09070242560927,490.2281646888326,374.3325743574404
2526,113.09070242560927,490.31895694746936,374.50865452810245
2527,113.1094748522298,490.45824680374244,374.59976832259485
2528,113.1094748522298,490.50820693081397,374.60695654282216
2529,113.16386160548882,490.64978508186533,374.66001914160995
2530,113.27214518909072,490.77292735412874,374.810298610963
2531,113.3709457970948,490.80194856629004,374.95926287568295
2532,113.3709457970948,490.8593460087365,374.9993782787446
2533,113.4389586768107,490.97180780532864,375.09240615966587
2534,113.48011188206908,491.2200890151033,375.1704789746495
2535,113.48011188206908,491.25995667466424,375.35754875656653
2536,113.48011188206908,491.2856371216714,375.43740897511475
2537,113.48011188206908,491.43176622272694,375.4710708283829
2538,113.48011188206908,491.5693942379997,375.6008134946411
2539,113.53088550732828,491.7056204188656,375.65676724787784
2540,113.56619913509715,491.8587931955775,375.7009885851545
2541,113.62498521939565,491.9649419611017,375.76216741149904
2542,113.62498521939565,492.0313025537089,375.78264178539325
2543,113.66834002871454,492.1203862613687,375.9532819332977
2544,113.74438255066559,492.31156386834454,376.0386789427631
2545,113.74438255066559,492.51542221299104,376.1275540565844
2546,113.8496310662792,492.58542635745727,376.2048103668459
2547,113.8496310662792,492.6404716432059,376.2751433286008
2548,113.8496310662792,492.73693544865483,376.36724075509414
2549,113.89180022450344,492.902715899471,376.45246329976425
2550,113.89180022450344,492.99890791367426,376.4730677039321
2551,113.89180022450344,493.1492418413641,376.5026621176622
2552,113.89180022450344,493.3829255529366,376.53494648858214
2553,113.89180022450344,493.5221814218462,376.54578705705586
2554,113.96362435979002,493.5688292534428,376.60567282314213
2555,113.96362435979002,493.74048660881834,376.6270718758675
2556,114.02554360880022,493.8280198744601,376.65956874366816
2557,114.02554360880022,493.89648399511736,376.73153940711575
2558,114.02554360880022,493.9462883878879,376.8278090666314
2559,114.13626222541231,494.05703938177584,376.9065762646894
2560,114.32091743475503,494.1846209251553,376.98023769172994
2561,114.32091743475503,494.19344398800683,377.01685964534926
2562,114.37910236033231,494.2862806434103,377.1159898142185
2563,114.42301977821896,494.4123613371059,377.25857763098816
2564,114.4686237182927,494.53316177003273,377.3252682253568
2565,114.54290042712996,494.67403589269526,377.3861323262789
2566,114.55551557958718,494.7641506466251,377.5050731361786
2567,114.55551557958718,494.91221395807827,377.5590700737621
2568,114.59875956610833,494.9367429772007,377.7002551951755
2569,114.64533536969562,495.0176796130028,377.8020612967947
2570,114.64533536969562,495.2676151034102,377.8808041717639
2571,114.64533536969562,495.45200930051044,377.9260104626505
2572,114.69051997577535,495.5638288420987,378.02464655548965
2573,114.69051997577535,495.7174009676928,378.0634370836761
2574,114.69051997577535,495.9393911944094,378.1453577557828
2575,114.77060184927313,496.03949932135475,378.17179667150623
2576,114.83861472898903,496.1216346229162,378.25367891579674
2577,114.83861472898903,496.2868465333757,378.3890237882661
2578,114.8505090732373,496.3709974533991,378.41464301140184
2579,114.88871973735638,496.4564647762603,378.4436688284522
2580,114.92416300477312,496.664435439245,378.47841006172973
2581,114.98968759645467,496.8554130893599,378.55193749559055
2582,114.98968759645467,496.97626618117044,378.64821737334495
2583,115.03932598005106,497.11785542079224,378.73414897668476
2584,115.03932598005106,497.2554381224756,378.85097395885094
2585,115.09371273331007,497.379316267004,378.9274851652591
2586,115.16480182462291,497.50590393015773,378.9575989676613
2587,115.16480182462291,497.6432967291638,378.9688711617117
2588,115.16480182462291,497.8595364637993,379.0028853668943
2589,115.20653783356309,497.982838440215,379.06354285667555
2590,115.23331200015613,498.07149034054345,379.1696859670833
2591,115.2728187399589,498.2052408964282,379.2196754459505
2592,115.33877710374546,498.292912398952,379.28641016190454
2593,115.33877710374546,498.3637446055377,379.3085612186027
2594,115.40187514747424,498.51051543808205,379.40551025498365
2595,115.40187514747424,498.6189082557829,379.4808725095623
2596,115.40187514747424,498.80574180061166,379.5164780100416
2597,115.40187514747424,498.83604231192123,379.5593866124812
2598,115.40187514747424,498.8615243367891,379.58547739942094
2599,115.42013016368503,499.0291388123508,379.587101398979
2600,115.42013016368503,499.1843405198453,379.72395869744287
2601,115.42013016368503,499.198570628785,379.74467610454275
2602,115.51152342959217,499.37538444872337,379.8128120262717
2603,115.56591018285118,499.4390847446076,379.86145843873504
2604,115.56591018285118,499.59079480689354,379.90376384244587
2605,115.56591018285118,499.6570622104743,379.9077635881687
2606,115.56591018285118,499.7323059425862,380.00246085413744
2607,115.65720545764846,499.88034172865866,380.0868822889331
2608,115.6926487250652,500.01759333192524,380.14152184396215
2609,115.6926487250652,500.10792420595806,380.17927604513744
2610,115.6926487250652,500.2529405131654,380.2110757996315
2611,115.75051965000186,500.3610716211386,380.3340553947044
2612,115.75051965000186,500.464343598744,380.39114930642705
2613,115.7920042332277,500.50320919827846,380.4377071812957
2614,115.89014535079775,500.5579391716856,380.444497495944
2615,115.91959361881717,500.6523766628035,380.4789241071441
2616,115.97142155102134,500.8633618124416,380.5910944889325
2617,115.97142155102134,500.9165321775234,380.62760267143875
2618,116.05000258333027,501.0777774709105,380.6877380108247
2619,116.06352582409428,501.18710846816873,380.6925613279535
2620,116.1331194691237,501.3529145696586,380.7333615158742
2621,116.1331194691237,501.51863713616547,380.7772888377648
2622,116.18377407001208,501.55548492182936,380.83309705626505
2623,116.18377407001208,501.7293805710062,380.90774302674674
2624,116.18377407001208,501.78521608115886,381.0189613722981
2625,116.22018804022166,501.8316350232881,381.0735507357149
2626,116.22018804022166,501.9314150052493,381.08502959622086
2627,116.33640554803921,502.0420417481206,381.1545590111787
2628,116.33640554803921,502.2479566801247,381.1751759453119
2629,116.36914436864679,502.38007041149,381.3145764886
2630,116.36914436864679,502.40360037096434,381.38476578329096
2631,116.39149311891632,502.5777954222498,381.433236623535
2632,116.4661452430826,502.71813345190355,381.5436681253886
2633,116.71299778519048,502.80444089293894,381.5653899806578
2634,116.71299778519048,502.9258070871856,381.6721748415981
2635,116.71782110231928,503.2120293257714,381.70737715063996
2636,116.71782110231928,503.33631315697846,381.7896836978114
2637,116.71782110231928,503.424798330272,381.8784342172197
2638,116.770244012435,503.50372206762313,381.894515339327
2639,116.81025808414304,503.55910772687594,381.9526864668667
2640,116.87428834412633,503.61035849478395,382.002703992025
2641,116.96127914123788,503.72784052089685,382.0697823075073
2642,116.96127914123788,503.82946695329485,382.1948401987334
2643,117.01610991233815,503.94820575166415,382.2394619845991
2644,117.01610991233815,504.0049073620511,382.3032550553066
2645,117.0489456508443,504.1155914357943,382.3274480115982
2646,117.08237304536843,504.3118836912846,382.32907201115626
2647,117.08237304536843,504.4040955547924,382.4366359887132
2648,117.19994186566717,504.48334295805154,382.514070492491
2649,117.19994186566717,504.56370046690046,382.6012394132728
2650,117.23337358404208,504.65426395881525,382.6201660119231
2651,117.29659461179983,504.8236860043438,382.67168364184215
2652,117.3805545174587,504.9138444664125,382.71638902822275
2653,117.39316966991592,504.92482501600114,382.758629676447
2654,117.44687514225072,505.0270040712786,382.8065256942054
2655,117.44687514225072,505.18598365038224,382.87290477990484
2656,117.47488306555567,505.40233912166906,382.87290477990484
2657,117.53984908036152,505.48001694007246,382.8809776563845
2658,117.53984908036152,505.6288254049141,382.9334926685747
2659,117.56271807709288,505.722622405508,383.1235710522138
2660,117.58776148772847,505.82263647030396,383.15802039695075
2661,117.63687197378763,505.8835373949182,383.29145369124416
2662,117.63687197378763,506.0384210296309,383.3777248299353
2663,117.68692118229573,506.07673677584637,383.4169660307076
2664,117.70206710497988,506.2318488231147,383.497386775736
2665,117.70206710497988,506.30141261833904,383.52994008599046
2666,117.70206710497988,506.6036521476896,383.5518460459067
2667,117.72657024388187,506.7164353538698,383.6817993263258
2668,117.75495724325535,506.78069762327766,383.7155200067041
2669,117.75495724325535,506.8161896565578,383.7507727735877
2670,117.78530522474598,506.9192252516549,383.8022557813275
2671,117.8573567561456,507.0431687591316,383.9063032959128
2672,117.8573567561456,507.0854027226275,383.94061477042817
2673,117.89570302034763,507.1824660684707,384.0468809483822
2674,117.91831649172619,507.2262672647228,384.1505411865834
2675,117.91831649172619,507.3516669114571,384.2523970271212
2676,117.98755264986687,507.4202557193962,384.3157656197112
2677,117.98755264986687,507.5317029615214,384.4323371522811
2678,118.04708944444113,507.5737388684568,384.5010342053389
2679,118.15118631085923,507.6788708294792,384.54894225896794
2680,118.20217775391845,507.6914859819364,384.5811898623523
2681,118.20217775391845,507.70488887785694,384.63993956402504
2682,118.20217775391845,507.8099809500216,384.64979442497304
2683,118.27302855781716,507.8803483161112,384.70249472548164
2684,118.33894729449761,507.9622164104633,384.77117384088166
2685,118.33894729449761,508.1154936976042,384.79292005687
2686,118.33894729449761,508.18130759685266,384.84055287018765
2687,118.33894729449761,508.24497403423703,384.8917605879276
2688,118.39677322193822,508.3644178821348,384.93555374570985
2689,118.43723561539234,508.4559306547291,384.94477031462554
2690,118.43723561539234,508.61611340686125,385.00765610193304
2691,118.43723561539234,508.74880115434206,385.01165584765585
2692,118.49510654032902,508.9804694893727,385.02249797636443
2693,118.49510654032902,509.11560627230875,385.0766787728544
2694,118.5285879986166,509.2667587348178,385.0973430593418
2695,118.55585980207324,509.3385508267244,385.14242149598397
2696,118.66485716028551,509.4838168669877,385.15360506241916
2697,118.66485716028551,509.5363799582662,385.2264399882103
2698,118.70487123199355,509.67780537917935,385.30543723525454
2699,118.70487123199355,509.81075273297756,385.35869471781393
2700,118.82493095157417,509.97692319381997,385.3977872333044
2701,118.82493095157417,510.10249511747423,385.5630495842862
2702,118.94461822274839,510.26430366736776,385.62447964325486
2703,118.94461822274839,510.3600377663153,385.66674202286805
2704,118.94461822274839,510.47398189884825,385.74769698229437
2705,118.94461822274839,510.51714391260646,385.75448729694267
2706,118.95748878562567,510.607821600498,385.7643421578906
2707,118.98587578499917,510.667682459445,385.8284118045965
2708,118.98587578499917,510.74805402029307,385.89149177515117
2709,118.98587578499917,510.82472735832664,385.9421772294927
2710,119.03784324457797,510.9093994120817,386.03758491847816
2711,119.11360136418902,511.0040478521763,386.08832374138035
2712,119.11360136418902,511.1420718929885,386.11265696667465
2713,119.11360136418902,511.1705811354168,386.1481596790769
2714,119.11360136418902,511.2766620704638,386.24015912254004
2715,119.11360136418902,511.383434757124,386.30251967619677
2716,119.22175922369135,511.4997443168766,386.39485762245897
2717,119.22175922369135,511.6721233442915,386.4375984177004
2718,119.22175922369135,511.77268941030997,386.4615218832388
2719,119.22175922369135,511.8400784128182,386.5086826789906
2720,119.25197504772464,512.00869319132,386.52220591975464
2721,119.25197504772464,512.096492266779,386.61988575451653
2722,119.39430059295103,512.1962839874739,386.6549414724495
2723,119.39430059295103,512.3561541497204,386.691420191501
2724,119.47380826240021,512.4776415735566,386.8107776127677
2725,119.59461012314225,512.5271760916903,386.88696010121754
2726,119.59461012314225,512.5881256113564,386.89095984694035
2727,119.65830107779429,512.7502138788077,386.91430966024456
2728,119.68246389302053,512.8646723270692,386.9820296652601
2729,119.75427065621332,512.9949456142538,387.0892976656566
2730,119.81440916326628,513.1991755811657,387.10353681767185
2731,119.86016176507253,513.248261970025,387.21952305503066
2732,119.86016176507253,513.3908853148616,387.33220394677113
2733,119.88660068079594,513.4599480981814,387.3710889169117
2734,119.93943509495159,513.606235408794,387.5250966943473
2735,119.93943509495159,513.7501733651526,387.5372711781522
2736,119.96217959909384,513.8172976873021,387.5662733712394
2737,120.01449370483715,513.9199413038613,387.6258654854313
2738,120.01449370483715,514.0654752630095,387.69813528900283
2739,120.1422850704173,514.1499058281686,387.69813528900283
2740,120.1422850704173,514.239424644665,387.7091158385916
2741,120.23238951446774,514.3395695389715,387.7207294703686
2742,120.23238951446774,514.5248550382869,387.78762364096434
2743,120.26985865417078,514.5827958160977,387.80759419841513
2744,120.26985865417078,514.6389341604148,387.9528801678599
2745,120.26985865417078,514.7639720466016,387.98942345871745
2746,120.26985865417078,514.9641843947425,388.0866512075754
2747,120.34824606004466,515.0483994549714,388.1056183241652
2748,120.3892710959691,515.2975224937904,388.1567164695931
2749,120.3892710959691,515.4208995035677,388.21110322285216
2750,120.44026253902832,515.511114869478,388.28661163399175
2751,120.47201376201674,515.6361856553489,388.36178647918547
2752,120.59918314596283,515.7123858789985,388.4294794842052
2753,120.59918314596283,515.8462148118446,388.5049121012138
2754,120.61980008009598,515.9399983066014,388.5554551307599
2755,120.61980008009598,516.0282337421271,388.5554551307599
2756,120.69818748596985,516.0928844317173,388.66853233541116
2757,120.69818748596985,516.1917562321325,388.71023700971034
2758,120.69818748596985,516.2946848280569,388.7614750704268
2759,120.69818748596985,516.4348539905378,388.77812890223674
2760,120.69818748596985,516.6199365878481,388.91283937496326
2761,120.79950513475997,516.7345180925352,389.07329588508577
2762,120.79950513475997,516.826408675569,389.15290831527153
2763,120.79950513475997,516.9020705342192,389.1904806837216
2764,120.79950513475997,517.0289638869906,389.2493268201761
2765,120.82789213413346,517.074132895584,389.3082517651946
2766,120.86751848162439,517.196641914282,389.31354282693076
2767,120.90054231245298,517.3422254010621,389.4325050497172
2768,120.90054231245298,517.4374543086199,389.4645425227985
2769,120.94565232101363,517.6027714998729,389.51476468710064
2770,120.95781497227722,517.7822131723591,389.6215924276636
2771,121.02740861730663,517.953707937327,389.7050736356264
2772,121.02740861730663,518.0847454219823,389.7581551559372
2773,121.11590211963735,518.1403628750298,389.86591768313264
2774,121.25305671516246,518.2477480691398,389.8768982327214
2775,121.25305671516246,518.3547014957505,390.0229517208549
2776,121.36220317531847,518.4509755269494,390.1169698153851
2777,121.36220317531847,518.5755983080198,390.241888895681
2778,121.38864209104187,518.73518150256,390.37540457198685
2779,121.38864209104187,518.8936370810948,390.3919604750373
2780,121.43553039242508,518.9304516207105,390.46200521026776
2781,121.47701497565092,519.0168131899857,390.494556246369
2782,121.55976841924905,519.1708974092113,390.54690426185095
2783,121.55976841924905,519.272663968257,390.7067588338269
2784,121.55976841924905,519.3851265498895,390.75422861735467
2785,121.71413152891876,519.4636298584356,390.80116055388675
2786,121.71413152891876,519.5245778100626,390.9153104262119
2787,121.7367450002973,519.598847516072,390.9793551261852
2788,121.76691302631909,519.6801640325543,391.0266668179464
2789,121.76691302631909,519.7493589754129,391.0282908175044
2790,121.92627091914612,519.9042596206116,391.06604549693293
2791,121.92627091914612,519.9699779006271,391.0979947734596
2792,121.97801685487477,519.9874434461683,391.10680699324496
2793,122.01902366568144,520.136718112017,391.21881060846107
2794,122.06673339471301,520.307218774071,391.24902643249436
2795,122.06673339471301,520.3564405197687,391.28731622221795
2796,122.10286359633028,520.4228466871799,391.32802527579884
2797,122.11475794057856,520.6028651893187,391.3736034440979
2798,122.11475794057856,520.7304266707401,391.4770972936059
2799,122.1605105423848,520.8916945023194,391.5572418258406
2800,122.1605105423848,520.9572884348474,391.6682442738272
2801,122.1605105423848,521.032317647947,391.7805593376632
2802,122.19067856840658,521.2119018233354,391.81629889727185
2803,122.19067856840658,521.272727475348,391.89273383569827
2804,122.23806069433574,521.3449240914491,391.9813574369203
2805,122.23806069433574,521.5515680505775,392.0450780057995
2806,122.23806069433574,521.6928043091625,392.0510952571444
2807,122.31410134378464,521.9586710286175,392.12069994467845
2808,122.34426936980643,522.0295158354096,392.17762001544764
2809,122.42926959552827,522.1526952379928,392.2321633891916
2810,122.42926959552827,522.2612378871593,392.29261904855224
2811,122.481813314309,522.3141754695446,392.2966187942751
2812,122.481813314309,522.373552278957,392.32104986372013
2813,122.481813314309,522.4546008299883,392.41191896091357
2814,122.481813314309,522.5301678304937,392.469699691561
2815,122.5222757077631,522.6754254165528,392.4837143529733
2816,122.57656397552292,522.7733581928204,392.48533835253136
2817,122.60761577782746,522.8701666726125,392.563030071599
2818,122.64307513709984,523.0179143236912,392.6600778003789
2819,122.72323722092347,523.0892583920306,392.672089337735
2820,122.78773638468002,523.2346976229449,392.69381119300414
2821,122.78773638468002,523.3083854162453,392.7053926650184
2822,122.83511851060916,523.5000822423722,392.8138332585449
2823,122.90519423918515,523.59364137357,392.92959148623964
2824,122.90519423918515,523.6421481933354,392.9691450621937
2825,123.00668857718863,523.6923332571815,393.03991621867164
2826,123.0530696777145,523.7380069057751,393.09642068684957
2827,123.0530696777145,523.8989391303301,393.17821551985105
2828,123.09093880554079,523.9146045761674,393.2092433054359
2829,123.17489871119965,523.9719931605648,393.3118249531343
2830,123.23155508753447,524.0819573579067,393.31744661703686
2831,123.27673969361422,524.1477855873322,393.47437587711187
2832,123.32036935265621,524.3064616981212,393.51687772510803
2833,123.32036935265621,524.4448907343518,393.616223050311
2834,123.32036935265621,524.462802329945,393.6351760162229
2835,123.32036935265621,524.6746466383923,393.69130756710524
2836,123.35801474520493,524.899572003759,393.69613088423404
2837,123.35801474520493,525.0076416130518,393.77820692785986
2838,123.35801474520493,525.0671005382374,393.7798309274179
2839,123.39915716078924,525.1721959114786,393.7953095336467
2840,123.44226387013173,525.2316638780824,393.88207306488306
2841,123.50456074691242,525.3205051829551,393.96038002596026
2842,123.53060617077028,525.4611826660196,394.03736828336207
2843,123.53060617077028,525.5718051610238,394.03736828336207
2844,123.5813449936725,525.7957179667104,394.10703896593293
2845,123.61151301969429,525.9318073318614,394.16760337757216
2846,123.68074917783497,526.0018764215012,394.2438214136672
2847,123.68074917783497,526.1515203535013,394.29846895972105
2848,123.68074917783497,526.2084838559435,394.3970782944229
2849,123.70053705926391,526.255423242581,394.48729569491644
2850,123.75701645315424,526.3165992151337,394.5443745282378
2851,123.82268178264424,526.4070834174788,394.5491978453666
2852,123.82268178264424,526.4868773587689,394.70380197219464
2853,123.86368859345092,526.534224701428,394.71541560397173
2854,123.86368859345092,526.7302642270905,394.8546827852993
2855,123.8951300924131,526.8353660961849,394.99009861299623
2856,123.95974737387573,526.9620611249603,395.0524752438825
2857,123.95974737387573,526.9981565735412,395.0690384996691
2858,124.00485738243637,527.0968746707151,395.1130428800864
2859,124.00485738243637,527.2389555885054,395.1743669895924
2860,124.00485738243637,527.3304878559463,395.2502081164594
2861,124.00485738243637,527.4153647868321,395.2768288872533
2862,124.07036019325756,527.509490845315,395.35978730703096
2863,124.07036019325756,527.5898054760278,395.51361366106806
2864,124.07036019325756,527.6406681174938,395.61529015352573
2865,124.17293370334357,527.707851108868,395.6442406402306
2866,124.17293370334357,527.8483098873452,395.69030034698557
2867,124.27121684800406,528.0074325718799,395.7552506505125
2868,124.34045300614476,528.0941801561361,395.82489418463894
2869,124.34045300614476,528.2206223857404,395.84907306059733
2870,124.34045300614476,528.2722515359171,395.85509031194226
2871,124.34045300614476,528.3583618014609,395.88780801362475
2872,124.34045300614476,528.4246381514729,395.9431822564677
2873,124.44127380970117,528.5200458821934,395.99311558215715
2874,124.44127380970117,528.6307891423202,396.071929479234
2875,124.48242701495955,528.7613067075774,396.071929479234
2876,124.48242701495955,528.8521290584589,396.071929479234
2877,124.57305719555632,528.944190060081,396.0775532245148
2878,124.61070258810503,528.9882760918051,396.0993860407983
2879,124.61070258810503,529.0960653564764,396.1260534509919
2880,124.61070258810503,529.2359788810037,396.20631543841466
2881,124.63542054345017,529.3115664484706,396.2733534744259
2882,124.63542054345017,529.5399319322239,396.3441773345772
2883,124.64857020230923,529.680853981754,396.35429171344214
2884,124.71975942365252,529.8256547209697,396.4082309270924
2885,124.76286613299501,529.9829964039568,396.5082317019414
2886,124.76286613299501,530.0717944910791,396.58359215531084
2887,124.76286613299501,530.2380410228022,396.65674071662085
2888,124.7761736740579,530.4187859963428,396.77082700010556
2889,124.7761736740579,530.4562318862,396.81242749998216
2890,124.7761736740579,530.521152101325,396.8855140000472
2891,124.7761736740579,530.6226795192417,396.94489736962765
2892,124.91036227669642,530.7143947942179,396.96856229510814
2893,124.97439253667972,530.8887588398148,397.0160125480605
2894,125.01460335036913,531.0507768694637,397.1206505065044
2895,125.01460335036913,531.1266349134173,397.25604862571464
2896,125.01460335036913,531.2703864576426,397.3353774705864
2897,125.06739233139528,531.3747012306023,397.38304326661944
2898,125.08800926552844,531.4278767389233,397.46713700700985
2899,125.14156434024676,531.6190867026982,397.5447835098577
2900,125.2437769878042,531.7178540192466,397.5983171667305
2901,125.2437769878042,531.7764452940004,397.70568039611777
2902,125.2437769878042,531.8623163795837,397.71292605957836
2903,125.2437769878042,531.958498332393,397.76160695833016
2904,125.2437769878042,532.092116271473,397.7744775212075
2905,125.2437769878042,532.1966791302726,397.85659881394895
2906,125.2437769878042,532.3164705101698,397.9659694683669
2907,125.2437769878042,532.4292626038558,398.0939315062484
2908,125.2437769878042,532.5136133246027,398.1977653225158
2909,125.2437769878042,532.5708930931879,398.2907936933676
2910,125.2437769878042,532.6660784704534,398.39403273240123
2911,125.2437769878042,532.7295158894037,398.48813016778337
2912,125.28896159388394,532.8520686074256,398.57594537867567
2913,125.35410510761999,532.9797999867444,398.62023706002844
2914,125.51697020135123,533.1301788953508,398.7301699906167
2915,125.53901112727371,533.1318028949089,398.75488119733086
2916,125.53901112727371,533.2882606866929,398.77856524339313
2917,125.53901112727371,533.4286606176739,398.83154285860843
2918,125.53901112727371,533.5488241129167,398.91290907102757
2919,125.57631740325621,533.7051319578675,398.96179407246507
2920,125.66477891653976,533.8463757073437,398.97460395659493
2921,125.66477891653976,533.9590797152201,399.12209386230677
2922,125.66477891653976,534.0430872806786,399.22164942428157
2923,125.66477891653976,534.1539908519026,399.2365809649025
2924,125.66477891653976,534.2881309226996,399.29982842420964
2925,125.74692518496155,534.454687729603,399.37466285671394
2926,125.74692518496155,534.5925681268983,399.43953969808484
2927,125.7741969884182,534.6819899971231,399.45038182679343
2928,125.80441281245149,534.8577320734009,399.5168700781229
2929,125.80441281245149,534.970767151305,399.52974064100016
2930,125.90259627838672,535.1003308182536,399.52974064100016
2931,125.90259627838672,535.2376687912678,399.5661427706683
2932,125.92085129459751,535.2815678776666,399.62090317604964
2933,125.92085129459751,535.3973280411228,399.6373669686608
2934,125.97800224543091,535.567923302309,399.6493785060169
2935,125.97800224543091,535.6882454872473,399.80249500943177
2936,126.08897441251176,535.8649877522615,399.8191488412417
2937,126.10876229394071,535.9803591211605,399.8523825401536
2938,126.10876229394071,535.9847523729475,399.90842835621163
2939,126.1521171032596,536.0439311929466,399.99905219259057
2940,126.1521171032596,536.1419703000555,400.1226883646584
2941,126.1521171032596,536.2365914884281,400.1678844840032
2942,126.1521171032596,536.3579419076865,400.17513014746385
2943,126.1521171032596,536.3755787505584,400.2051311716605
2944,126.18958624296263,536.4355515523746,400.21291240367844
2945,126.18958624296263,536.568371481233,400.3249386040055
2946,126.18958624296263,536.7243327264817,400.3543690606163
2947,126.18958624296263,536.8203044144198,400.3753772105833
2948,126.23004863641674,536.8832305032653,400.4104286046654
2949,126.29583889678501,536.931713409698,400.44481714656666
2950,126.37859234038315,537.0301690953949,400.5098388459682
2951,126.37859234038315,537.1110409055008,400.53284362594036
2952,126.4012058117617,537.2163591493437,400.56216149959334
2953,126.44456062108058,537.3336663801231,400.56216149959334
2954,126.44456062108058,537.4132914932541,400.6053533442898
2955,126.44456062108058,537.4669763952968,400.66174863345157
2956,126.51541142497929,537.547152227255,400.6834422591805
2957,126.52828198785657,537.6795928698868,400.71457514260976
2958,126.52828198785657,537.8056306628289,400.7731292114442
2959,126.57571173673625,537.9494829471486,400.8042547905323
2960,126.57571173673625,538.0914669467433,400.8404176822693
2961,126.57571173673625,538.2834264757196,400.845240999398
2962,126.57571173673625,538.4339907308903,400.8931342407981
2963,126.62926681145457,538.4907912852235,400.967971354414
2964,126.7162816435804,538.5409839186493,401.0141703970406
2965,126.76592002717678,538.7119472399687,401.0438299835106
2966,126.76592002717678,538.8603639576243,401.0849723990949
2967,126.76592002717678,538.9753652758973,401.1316907703058
2968,126.8158136575378,539.1195194639124,401.1702079829459
2969,126.8479762228844,539.3070876376294,401.2457952845257
2970,126.8479762228844,539.4197851596348,401.31432678908834
2971,126.91671189127382,539.4303356438816,401.3601751421416
