Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit,UCBMultiArmedBandit,UCBLinearBandit,TSMultiArmedBandit,TSLinearBandit,PHEMultiArmedBandit,PHELinearBandit
1092,68.3048124036081,67.2078366844111,273.0614417413416,36.35100552276875,424.43664250408784,63.82069117265784,232.93084774061748,36.35100552276875
1093,68.34951485128566,67.24501154451892,273.1583477679775,36.377865083777365,424.87566330588027,63.82069117265784,233.08754486111587,36.377865083777365
1094,68.34951485128566,67.26890743478566,273.29136260109874,36.40472464478597,425.24274999558793,63.8627816227844,233.2148992771709,36.40472464478597
1095,68.44195066799185,67.31724080177449,273.43595240035637,36.43158420579458,425.6439135672479,63.87330157217739,233.28860475800698,36.43158420579458
1096,68.44195066799185,67.31724080177449,273.70401351865996,36.45844376680319,425.99628388498206,63.87330157217739,233.40394267373412,36.45844376680319
1097,68.47830598444898,67.31724080177449,273.89253003587254,36.4853033278118,426.31514366841895,63.87552589023032,233.46746118665004,36.4853033278118
1098,68.47830598444898,67.31724080177449,274.05372427447185,36.51216288882041,426.7448866669009,63.87775020828326,233.55410619946716,36.51216288882041
1099,68.51065349778712,67.31724080177449,274.31522149099806,36.53902244982902,427.0749109898028,63.89205188489545,233.6407259567859,36.53902244982902
1100,68.57711668380128,67.31724080177449,274.45305934830685,36.565882010837626,427.4226398460463,63.89427620294839,233.80056114785734,36.565882010837626
1101,68.57711668380128,67.31724080177449,274.6129309228758,36.59274157184624,427.8441315619918,63.89427620294839,233.95248749771258,36.59274157184624
1102,68.63243108200457,67.35295142689799,274.81558050166797,36.61960113285485,428.1408735322333,63.89650052100133,234.1383280953568,36.61960113285485
1103,68.63243108200457,67.39194110101157,274.9879204743534,36.64646069386346,428.5263606426368,63.9090097771098,234.21926224705993,36.64646069386346
1104,68.63243108200457,67.39194110101157,275.25058511952994,36.67332025487207,428.9663663965486,63.91123409516274,234.30448824371805,36.67332025487207
1105,68.7404250938986,67.39194110101157,275.4794796855425,36.700179815880674,429.2591702791721,63.91627589767903,234.3996495702855,36.700179815880674
1106,68.82460448050476,67.39194110101157,275.66497025884985,36.72703937688929,429.57485703849625,63.92122024791769,234.45147043096398,36.72703937688929
1107,68.84874394686916,67.39194110101157,275.8579688137767,36.753898937897894,429.9858028895768,63.92122024791769,234.5379413521179,36.753898937897894
1108,68.94117919023698,67.39194110101157,276.0127103307106,36.78075849890651,430.4457320104995,63.92344456597063,234.59259970947778,36.78075849890651
1109,68.97952226074895,67.39194110101157,276.1001162485255,36.807618059915114,430.87763701446283,63.93291679967807,234.67720432856157,36.807618059915114
1110,69.03198768047356,67.50488968248611,276.2969949730997,36.83447762092372,431.3406427795743,63.96053336272572,234.77233007573363,36.83447762092372
1111,69.0893667628392,67.50488968248611,276.5459538510994,36.861337181932335,431.7800482430322,64.01807132139045,234.83551471308365,36.861337181932335
1112,69.15643357386736,67.57688363887821,276.75568149998634,36.88819674294094,432.0813901269348,64.03574620700087,234.97962623783215,36.88819674294094
1113,69.32643250861462,67.57688363887821,276.874811967621,36.915056303949555,432.3282934619007,64.03574620700087,235.1521548875533,36.915056303949555
1114,69.43238979220862,67.57688363887821,277.15238283119504,36.94191586495816,432.55359789228487,64.07137817006006,235.24794553455158,36.94191586495816
1115,69.47597585016952,67.57688363887821,277.366958050912,36.96877542596677,432.91378164856997,64.07137817006006,235.35198107174347,36.96877542596677
1116,69.47597585016952,67.57688363887821,277.571842875063,36.99563498697538,433.2904142017195,64.08259386598128,235.43656864780525,36.99563498697538
1117,69.47597585016952,67.62719217876692,277.6538380627719,37.02249454798399,433.6438874570255,64.08259386598128,235.58891241769817,37.02249454798399
1118,69.51465714896312,67.65843835751161,277.8554441180716,37.0493541089926,434.05669773927303,64.11555047768596,235.7284518962871,37.0493541089926
1119,69.59303885508643,67.65843835751161,278.0485158214425,37.07621367000121,434.4868419037577,64.11555047768596,235.88567020103523,37.07621367000121
1120,69.68572695207297,67.7484585742131,278.2520165748784,37.103073231009816,435.0379601477013,64.11555047768596,236.0615957166795,37.103073231009816
1121,69.76990633867914,67.81293772018742,278.3798865672043,37.12993279201843,435.3787007075327,64.13775606717569,236.2011305553088,37.12993279201843
1122,69.80790475290011,67.89961823720492,278.59217549419424,37.156792353027036,435.6719604631395,64.17563253241549,236.29266416537916,37.156792353027036
1123,69.92991125738361,67.89961823720492,278.6317324106003,37.18365191403565,436.067532972136,64.18228823526245,236.4778246195477,37.18365191403565
1124,69.98003532213002,67.89961823720492,278.7952566905859,37.21051147504426,436.354022062879,64.22120269165202,236.5127323333956,37.21051147504426
1125,70.0285692675562,67.89961823720492,278.999188289997,37.23737103605286,436.8019653340745,64.22120269165202,236.62818436578536,37.23737103605286
1126,70.0285692675562,67.89961823720492,279.3234762618988,37.26423059706148,437.2107941407333,64.22120269165202,236.81892917214418,37.26423059706148
1127,70.07710321298235,67.9344007472906,279.6220631924701,37.291090158070084,437.4480227324272,64.22120269165202,237.09751256285017,37.291090158070084
1128,70.07710321298235,67.95820313608183,279.83300192752415,37.3179497190787,437.8724827539393,64.23615754507674,237.2870106408008,37.3179497190787
1129,70.14169974474085,68.04502869845935,279.94650208031976,37.344809280087304,438.34363342394397,64.23615754507674,237.37614312340355,37.344809280087304
1130,70.14169974474085,68.04502869845935,280.1542318525114,37.37166884109591,438.6991249072672,64.26668578470449,237.49835746645303,37.37166884109591
1131,70.14169974474085,68.04502869845935,280.25164169118153,37.398528402104525,439.04526093619177,64.26668578470449,237.64014628191717,37.398528402104525
1132,70.17465635644552,68.10621833642082,280.3963123197183,37.42538796311313,439.46910524740633,64.28350624402398,237.88019196890627,37.42538796311313
1133,70.17465635644552,68.14848851526277,280.54649603451816,37.452247524121745,439.9175660324361,64.29497489516706,237.98852537882877,37.452247524121745
1134,70.33856189297143,68.14848851526277,280.64806384242485,37.47910708513035,440.2488893571482,64.3044471288745,238.1726062511729,37.47910708513035
1135,70.33856189297143,68.14848851526277,280.8608285506126,37.50596664613896,440.6121757894715,64.38214600466722,238.28429430684258,37.50596664613896
1136,70.33856189297143,68.1899981799004,281.06629501016346,37.53282620714757,441.0465025167649,64.38762415154392,238.39915514279696,37.53282620714757
1137,70.33856189297143,68.25193445636697,281.23427318491366,37.55968576815618,441.43770686763173,64.39290593703569,238.44486400302426,37.55968576815618
1138,70.33856189297143,68.28496414229451,281.4347867885466,37.58654532916479,441.7613860016307,64.39785028727435,238.51982132020657,37.58654532916479
1139,70.33856189297143,68.3966138457337,281.6414881051932,37.6134048901734,442.20166297973185,64.40906598319557,238.69541121729918,37.6134048901734
1140,70.33856189297143,68.48120002769677,281.8120235550471,37.640264451182006,442.63509773163184,64.4253023526089,238.910340144864,37.640264451182006
1141,70.40066369151978,68.48120002769677,282.0269171318659,37.66712401219062,442.92777586493884,64.43517296876013,239.10112404935597,37.66712401219062
1142,70.40066369151978,68.49659239862946,282.2675229573673,37.693983573199226,443.40639001701527,64.43517296876013,239.2449046493516,37.693983573199226
1143,70.40066369151978,68.57421952366778,282.3989407129025,37.72084313420784,443.84730650119127,64.43517296876013,239.33851846861285,37.72084313420784
1144,70.49132195248497,68.6425825534141,282.7675075568051,37.74770269521645,444.1897021889075,64.43517296876013,239.44786758220692,37.74770269521645
1145,70.49132195248497,68.6425825534141,282.99557360216403,37.77456225622505,444.4551480376401,64.43517296876013,239.51036977907492,37.77456225622505
1146,70.49132195248497,68.71380205869245,283.10359738710696,37.80142181723367,444.8638704922311,64.44598954474405,239.60723650825292,37.80142181723367
1147,70.49132195248497,68.78693699200102,283.30600440270115,37.82828137824227,445.2158574695426,64.44598954474405,239.7755314063762,37.82828137824227
1148,70.49132195248497,68.84713012194928,283.4352311477395,37.85514093925089,445.5776776746401,64.44598954474405,239.90584412919952,37.85514093925089
1149,70.49614924158843,68.87338107539634,283.628171540526,37.882000500259494,446.0194517691055,64.50554310910708,240.08815016572166,37.882000500259494
1150,70.57699091533708,68.93555950855385,283.7558172879317,37.9088600612681,446.42377559380566,64.50554310910708,240.23547137609475,37.9088600612681
1151,70.57699091533708,68.9777301600748,283.95210439850615,37.935719622276714,446.8650082194661,64.52495060486393,240.31991536549876,37.935719622276714
1152,70.67708813256425,68.9777301600748,284.1490394592937,37.96257918328532,447.2850276984965,64.59466163777765,240.45264643289775,37.96257918328532
1153,70.72916017084255,69.02212574600684,284.3418083373911,37.989438744293935,447.8020030528319,64.61428133552273,240.59860622939382,37.989438744293935
1154,70.72916017084255,69.06298348288702,284.6406243718159,38.01629830530254,448.3413873444977,64.61428133552273,240.75697424469226,38.01629830530254
1155,70.72916017084255,69.25461159973295,284.829914615092,38.04315786631115,448.7675907647123,64.61428133552273,240.9337891327266,38.04315786631115
1156,70.72916017084255,69.39677546687963,285.0785825628315,38.07001742731976,449.20803167185994,64.61428133552273,241.17612104657474,38.07001742731976
1157,70.72916017084255,69.46547388280331,285.25107726375484,38.09687698832837,449.6377070271851,64.63064945225518,241.30657996726887,38.09687698832837
1158,70.78332607190927,69.54321938212743,285.4893180479638,38.12373654933698,449.9951766620767,64.63064945225518,241.44700902973813,38.12373654933698
1159,70.78332607190927,69.54321938212743,285.652521447278,38.15059611034559,450.4089927503704,64.63064945225518,241.53341328546526,38.15059611034559
1160,70.78332607190927,69.54321938212743,285.84359830322717,38.177455671354195,450.683919379053,64.63287377030812,241.68492956067024,38.177455671354195
1161,70.82887694978275,69.64499121901308,285.96416037542997,38.20431523236281,451.09062307698304,64.64900843122106,241.89185392042637,38.20431523236281
1162,70.83435509665945,69.64499121901308,286.13318973546956,38.231174793371416,451.47609959278816,64.64900843122106,241.96588431157465,38.231174793371416
1163,70.85825098692621,69.64499121901308,286.37137960688653,38.25803435438003,451.79891266520553,64.64900843122106,242.09981782166793,38.25803435438003
1164,70.85825098692621,69.64499121901308,286.5689912116331,38.284893915388636,452.2315680640668,64.65395278145972,242.16619014275238,38.284893915388636
1165,71.0161374395299,69.70221241096314,286.8545954573045,38.31175347639724,452.6593595779389,64.6592345669515,242.26059844925803,38.31175347639724
1166,71.02735313545111,69.93916465352923,286.97890198605444,38.33861303740586,453.15464254388473,64.6592345669515,242.4827049977513,38.33861303740586
1167,71.0833422844454,69.97551996998638,287.1237440389152,38.36547259841446,453.5971274771617,64.6592345669515,242.58148914383173,38.36547259841446
1168,71.0833422844454,70.05206267622327,287.21716927545424,38.39233215942308,454.0113034182709,64.6592345669515,242.67284147407318,38.39233215942308
1169,71.0833422844454,70.13224709471577,287.4214594426366,38.419191720431684,454.3799090848109,64.6592345669515,242.77768350105353,38.419191720431684
1170,71.0833422844454,70.24338415537142,287.60551541242256,38.44605128144029,454.8481598783989,64.67135545928554,242.99649078508182,38.44605128144029
1171,71.14353541439365,70.24866594086319,287.7798927783683,38.472910842448904,455.14230168292124,64.67135545928554,243.15012464969905,38.472910842448904
1172,71.18912158881952,70.28364177314049,287.9575026795762,38.49977040345751,455.5890223801418,64.67629980952418,243.22666722635745,38.49977040345751
1173,71.18912158881952,70.28858612337915,288.24376215758025,38.526629964466125,455.95860781200975,64.75773525616322,243.32460265294094,38.526629964466125
1174,71.18912158881952,70.28858612337915,288.3572360300185,38.55348952547473,456.30260327032283,64.75773525616322,243.39193666638533,38.55348952547473
1175,71.23943012870822,70.36053088074968,288.5472084191848,38.58034908648334,456.65897948330877,64.75773525616322,243.5243214914342,38.58034908648334
1176,71.39506310732192,70.36053088074968,288.7088239853053,38.60720864749195,457.097680456938,64.75773525616322,243.60432809550895,38.60720864749195
1177,71.49225128284414,70.43916633982664,288.9086433407964,38.63406820850056,457.4652641070973,64.78826349579099,243.6589406122013,38.63406820850056
1178,71.51605367163538,70.43916633982664,289.1239617225148,38.66092776950917,457.89206449068143,64.85037879071385,243.77977263448435,38.66092776950917
1179,71.6439232357059,70.45779996517889,289.28554731764405,38.68778733051778,458.2160323089415,64.85532314095249,244.00366733996776,38.68778733051778
1180,71.70585951217248,70.48820915679411,289.5267813152825,38.714646891526385,458.6298232521575,64.87495638444092,244.12487126145817,38.714646891526385
1181,71.70585951217248,70.58716967074623,289.6516910568055,38.741506452535,458.9788101917287,64.87495638444092,244.19315033996494,38.741506452535
1182,71.75832493189708,70.59382537359319,289.7442193770886,38.768366013543606,459.3166210221257,64.87718070249386,244.3326064758383,38.768366013543606
1183,71.78457588534414,70.61023979497674,290.03265596226714,38.79522557455222,459.67337475845216,64.87718070249386,244.41802461994794,38.79522557455222
1184,71.78457588534414,70.66869527346827,290.2044309680074,38.822085135560826,460.0483997310809,64.88968995860233,244.55165774582434,38.822085135560826
1185,71.87248241446322,70.66869527346827,290.43342917016406,38.84894469656943,460.3961136305749,64.89473176111862,244.67452446887447,38.84894469656943
1186,71.87248241446322,70.75293607404082,290.5255744216583,38.87580425757805,460.8550271274522,64.89695607917156,244.79280033044225,38.87580425757805
1187,71.92081578145203,70.77683763044142,290.86891502458434,38.90266381858665,461.1426278270398,64.91213914339335,244.86294172697325,38.90266381858665
1188,72.09372313013515,70.80424056090511,291.03138498310784,38.92952337959527,461.49727476705687,64.91213914339335,244.92279157429857,38.92952337959527
1189,72.18531039147126,70.80424056090511,291.18827964271236,38.95638294060387,462.0147955299476,64.91742092888512,245.0518240519847,38.95638294060387
1190,72.18531039147126,70.91401490958698,291.2728304854345,38.98324250161248,462.4054260298802,64.91964524693806,245.16837894484502,38.98324250161248
1191,72.18531039147126,70.97295134952276,291.4254018993072,39.010102062621094,462.87736058977845,64.91964524693806,245.34428729606879,39.010102062621094
1192,72.18531039147126,71.0830904589743,291.61820921303496,39.0369616236297,463.2569667164697,64.91964524693806,245.4836164896909,39.0369616236297
1193,72.33087670375055,71.14870198909935,291.82986411738,39.063821184638314,463.76825108747005,64.91964524693806,245.74346382431798,39.063821184638314
1194,72.33087670375055,71.14870198909935,292.0302552358787,39.09068074564692,464.0499587540582,64.92898057850387,245.84353104903727,39.09068074564692
1195,72.3882557861162,71.14870198909935,292.26575941136457,39.11754030665553,464.44471486897845,64.93455766560558,245.9481330454687,39.11754030665553
1196,72.3882557861162,71.22992417414059,292.4855048904749,39.14439986766414,464.8773211423597,64.97280940119202,246.1448870974056,39.14439986766414
1197,72.3882557861162,71.30612433606524,292.62821985885205,39.17125942867275,465.3474022686898,64.97986100834842,246.20579228590015,39.17125942867275
1198,72.45445050032518,71.36445058414037,292.76544795413434,39.19811898968136,465.65291768112104,64.9851427938402,246.28829474953005,39.19811898968136
1199,72.50288678800234,71.45674962407026,292.9895093991273,39.22497855068997,466.0423513712111,64.9901845963565,246.4693841304047,39.22497855068997
1200,72.61860544420831,71.46641413046885,293.2120971845752,39.251838111698575,466.3249289181523,65.04682426369814,246.6915734646114,39.251838111698575
1201,72.65603472709972,71.55433016841211,293.4901602778594,39.27869767270719,466.84522528101627,65.04682426369814,246.87357764695102,39.27869767270719
1202,72.69399785652425,71.55433016841211,293.6159933543528,39.305557233715795,467.27905271357065,65.05648877009672,246.997178693244,39.305557233715795
1203,72.82271557043696,71.63195729345043,293.67841949427066,39.33241679472441,467.6769762607884,65.05648877009672,247.12265089622147,39.33241679472441
1204,72.85829269311363,71.63195729345043,293.8858662325539,39.359276355733016,468.197254047589,65.05648877009672,247.31247467347757,39.359276355733016
1205,72.96001674204753,71.6446878288222,294.199468940014,39.38613591674162,468.60093898277785,65.06196691697343,247.44826834738356,39.38613591674162
1206,72.98938110478083,71.77272993464878,294.3506965695075,39.412995477750236,468.94152243359275,65.08056057670305,247.56982938797395,39.412995477750236
1207,73.02046488154653,71.77272993464878,294.4082923608943,39.43985503875884,469.2280323886342,65.08485410575256,247.60925777588642,39.43985503875884
1208,73.02046488154653,71.77272993464878,294.543259479654,39.46671459976746,469.6827931970418,65.09786058848887,247.7349135809348,39.46671459976746
1209,73.02046488154653,71.77272993464878,294.751072434326,39.49357416077606,470.13147423503386,65.09786058848887,247.92732087226514,39.49357416077606
1210,73.02046488154653,71.81743238232636,294.98165940659226,39.52043372178467,470.52392082355544,65.10451629133583,248.04413598201944,39.52043372178467
1211,73.0867486757223,71.89056731563491,295.09920934286424,39.547293282793284,470.9318312777656,65.10674060938877,248.16620770351255,39.547293282793284
1212,73.12825834035993,71.90226744711984,295.3099334526034,39.57415284380189,471.262981228814,65.10896492744169,248.37480043569084,39.57415284380189
1213,73.1547439586146,71.96345708508133,295.47611535890763,39.601012404810504,471.5985902191196,65.10896492744169,248.52730768433906,39.601012404810504
1214,73.1547439586146,71.96345708508133,295.64467022645397,39.62787196581911,472.0140082189875,65.11454201454342,248.6455656893006,39.62787196581911
1215,73.1547439586146,71.96345708508133,295.8302120045754,39.65473152682772,472.3464957448189,65.14117444697267,248.71240265519017,39.65473152682772
1216,73.18392163437314,71.96345708508133,295.9424635607109,39.68159108783633,472.618764518911,65.16189211479771,248.79961385509722,39.68159108783633
1217,73.18392163437314,71.96345708508133,296.09842584091115,39.70845064884494,472.92851148089466,65.16189211479771,248.85824373046813,39.70845064884494
1218,73.31249347793116,71.96345708508133,296.3490755341202,39.73531020985355,473.26574489446864,65.21715252670376,248.98156979029045,39.73531020985355
1219,73.342208677624,71.9749257362244,296.48058747046326,39.76216977086216,473.7831478528603,65.22219432922006,249.1124962000928,39.76216977086216
1220,73.342208677624,71.9749257362244,296.73119495461276,39.789029331870765,474.13080955211063,65.2982859110555,249.21438154373487,39.789029331870765
1221,73.342208677624,72.06986144128369,296.75230977993743,39.81588889287938,474.56089177322576,65.30051022910844,249.3879502709495,39.81588889287938
1222,73.342208677624,72.06986144128369,296.88411615479146,39.842748453887985,474.8670753520013,65.30051022910844,249.5244662698853,39.842748453887985
1223,73.342208677624,72.11729411331268,296.9895270446999,39.8696080148966,475.28893240013105,65.35119760368704,249.66874563304222,39.8696080148966
1224,73.342208677624,72.11729411331268,297.26213952132423,39.896467575905206,475.66794651711916,65.38795665680513,249.82408656540616,39.896467575905206
1225,73.342208677624,72.11729411331268,297.4618681045009,39.92332713691381,476.10672563516937,65.39290100704379,249.95428064344645,39.92332713691381
1226,73.38823055105118,72.11729411331268,297.5159300322524,39.950186697922426,476.4792128855218,65.39784535728245,250.0555736776972,39.950186697922426
1227,73.38823055105118,72.11729411331268,297.587090486512,39.97704625893103,476.8660536275703,65.41629354524922,250.23785507608986,39.97704625893103
1228,73.46597605037529,72.11729411331268,297.7991684436308,40.00390581993965,477.19811920126875,65.4783277911769,250.3349032707411,40.00390581993965
1229,73.46597605037529,72.16284499118616,298.00643403129726,40.03076538094825,477.50359580161023,65.49012511506463,250.40688733460124,40.03076538094825
1230,73.4998935494782,72.16284499118616,298.0872599909892,40.05762494195686,477.89737120538166,65.49012511506463,250.51071166561746,40.05762494195686
1231,73.56449293420903,72.22149618933723,298.3111318112038,40.08448450296547,478.23872637410966,65.49234943311757,250.6758261237992,40.08448450296547
1232,73.56449293420903,72.3184760668232,298.49794316756345,40.11134406397408,478.6658027141806,65.51201913677195,250.84110880363755,40.11134406397408
1233,73.60438325028983,72.3184760668232,298.6863542389499,40.138203624982694,479.010080817166,65.51201913677195,250.93686749943382,40.138203624982694
1234,73.60438325028983,72.3184760668232,298.8177311078906,40.1650631859913,479.3862499127366,65.51201913677195,251.05956208335527,40.1650631859913
1235,73.60438325028983,72.3184760668232,299.1494829300483,40.19192274699991,479.65409382432034,65.51936736238397,251.27941908737893,40.19192274699991
1236,73.60438325028983,72.33960999188527,299.2419133047264,40.21878230800852,480.0082056109268,65.51936736238397,251.40126753989344,40.21878230800852
1237,73.60438325028983,72.33960999188527,299.4104319813887,40.24564186901713,480.36901536984743,65.52484550926069,251.62036302471196,40.24564186901713
1238,73.63549087753161,72.33960999188527,299.57833092483514,40.27250143002574,480.85753708152026,65.52484550926069,251.7026332988133,40.27250143002574
1239,73.74876241979649,72.33960999188527,299.66150378581887,40.29936099103435,481.27989663421465,65.52484550926069,251.829047974687,40.29936099103435
1240,73.74876241979649,72.44486381001128,299.84408188887784,40.326220552042955,481.69515795527,65.54898497562507,251.87265911321424,40.326220552042955
1241,73.74876241979649,72.44486381001128,299.96594016932477,40.35308011305157,482.0213013150292,65.61269582946727,251.97883732135878,40.35308011305157
1242,73.74876241979649,72.57114039637261,300.13932952078017,40.379939674060175,482.52098632895604,65.61269582946727,252.17809130444988,40.379939674060175
1243,73.78672554922102,72.66368220160619,300.3157942172046,40.40679923506879,482.9262526810232,65.61269582946727,252.26184092097736,40.40679923506879
1244,73.78672554922102,72.81878241227056,300.45017901496556,40.433658796077395,483.29250761530864,65.6654423583982,252.33888242027882,40.433658796077395
1245,73.9009555384248,72.81878241227056,300.6550759481704,40.460518357086,483.61227147538904,65.67072414388997,252.51242436086918,40.460518357086
1246,73.91958916377705,72.96286757118806,300.80466676080096,40.487377918094616,484.0734970273405,65.68252146777772,252.68085592544736,40.487377918094616
1247,73.91958916377705,72.96286757118806,300.93220321413025,40.51423747910322,484.53127492604096,65.68252146777772,252.72330699489402,40.51423747910322
1248,73.94036053856809,73.02180401112383,301.074284915533,40.541097040111836,484.8007135339117,65.68474578583064,252.84914313916943,40.541097040111836
1249,73.94036053856809,73.02180401112383,301.2157209239752,40.56795660112044,485.1315397116802,65.69644233759104,252.96504968419634,40.56795660112044
1250,73.94036053856809,73.08391930604668,301.2904759204449,40.59481616212905,485.5697608526642,65.71881365692317,253.1039070815504,40.59481616212905
1251,73.95575290950077,73.08391930604668,301.4855250730643,40.62167572313766,486.1030170687891,65.71881365692317,253.28926210221707,40.62167572313766
1252,74.00771378106377,73.13876035713977,301.670873548942,40.64853528414627,486.50247146192453,65.72103797497611,253.46468088510807,40.64853528414627
1253,74.06406489570578,73.13876035713977,301.92361572241174,40.675394845154884,486.77038197623654,65.72661506207784,253.56505910939637,40.675394845154884
1254,74.12402636236723,73.13876035713977,302.1289458796417,40.70225440616349,487.20449729032146,65.73189684756962,253.68088061460654,40.70225440616349
1255,74.17843791872652,73.28572573764221,302.2229515414387,40.7291139671721,487.63240020830347,65.75007154510946,253.72065973068484,40.7291139671721
1256,74.17843791872652,73.28572573764221,302.41110104976235,40.75597352818071,487.9472497945714,65.75007154510946,253.86369421403919,40.75597352818071
1257,74.17843791872652,73.325616053723,302.5175087075583,40.78283308918932,488.2344142382229,65.7522958631624,253.9883279967707,40.78283308918932
1258,74.17843791872652,73.40257135569564,302.6598724558947,40.80969265019793,488.60835865016134,65.7522958631624,254.1151919530376,40.80969265019793
1259,74.24403480212342,73.45995043806128,302.8052614713485,40.83655221120654,489.09288534913185,65.76707107080247,254.26463429511733,40.83655221120654
1260,74.31212201978639,73.49017287925668,303.03426992212815,40.863411772215144,489.5185377801675,65.77211287331876,254.294300258058,40.863411772215144
1261,74.39203410367017,73.49017287925668,303.15036127813045,40.89027133322376,490.0470188784424,65.80354284181209,254.47057130167232,40.89027133322376
1262,74.39203410367017,73.49017287925668,303.2902340081022,40.917130894232365,490.3989055809737,65.80858464432838,254.62559539268165,40.917130894232365
1263,74.42618988289973,73.53870682468285,303.5475165055467,40.94399045524098,490.7327718804169,65.90818294520334,254.75712675739223,40.94399045524098
1264,74.42618988289973,73.6099263299612,303.7621080830064,40.970850016249585,491.10304604503835,65.90818294520334,254.86411283916277,40.970850016249585
1265,74.43138977599851,73.6099263299612,303.9549222186844,40.99770957725819,491.5094601962072,65.90818294520334,255.08382235920368,40.99770957725819
1266,74.50477100218261,73.71129991344252,304.0664690646811,41.024569138266806,491.921097699042,65.90818294520334,255.18241934491942,41.024569138266806
1267,74.50477100218261,73.71129991344252,304.21816073649967,41.05142869927541,492.272067327882,65.90818294520334,255.34821147081962,41.05142869927541
1268,74.50477100218261,73.7755505660415,304.4472574904853,41.078288260284026,492.6239348338333,65.90818294520334,255.5359054506377,41.078288260284026
1269,74.56613361190155,73.7755505660415,304.4975059427581,41.10514782129263,493.00001372700126,65.99320690837766,255.63123061799814,41.10514782129263
1270,74.61977791925955,73.82232770221148,304.71590423681494,41.13200738230124,493.40270565450356,65.99320690837766,255.73702976259793,41.13200738230124
1271,74.63189881159357,73.87993512907244,304.91829473871996,41.15886694330985,493.7432529111555,65.99320690837766,255.8361134945902,41.15886694330985
1272,74.67868966247062,73.87993512907244,305.1360010262266,41.18572650431846,494.1021232630275,66.00697267113462,255.91256375051353,41.18572650431846
1273,74.7261223344996,73.87993512907244,305.2215887460437,41.21258606532707,494.41548910484363,66.00697267113462,256.01459672936505,41.21258606532707
1274,74.77808320606262,73.94453166083093,305.32042105653545,41.23944562633568,494.81266198519825,66.00697267113462,256.18931744020244,41.23944562633568
1275,74.77808320606262,73.98892724676297,305.51436055566626,41.26630518734429,495.21663663150156,66.00697267113462,256.3357319058481,41.26630518734429
1276,74.84289160693703,74.00017268088055,305.63323457496745,41.2931647483529,495.621406635179,66.00697267113462,256.3710035242559,41.2931647483529
1277,74.88082655011347,74.06300505779319,305.80563396436844,41.32002430936151,495.949976914153,66.00919698918756,256.4127407971491,41.32002430936151
1278,75.06383123696868,74.0972416028142,306.0169418852119,41.34688387037012,496.2157399939918,66.01423879170385,256.5250917210436,41.34688387037012
1279,75.08993019587909,74.14403245369124,306.1860503098851,41.37374343137873,496.60011679487286,66.01423879170385,256.6229469606848,41.37374343137873
1280,75.08993019587909,74.18038777014837,306.32768431078597,41.400602992387334,497.0459658562331,66.01952057719562,256.7215192736521,41.400602992387334
1281,75.19442470280212,74.23091624293036,306.49762915351596,41.42746255339595,497.48939701571925,66.01952057719562,256.9074050353742,41.42746255339595
1282,75.24863853327099,74.23091624293036,306.7109471147934,41.454322114404555,497.9546466562712,66.01952057719562,257.0100672602681,41.454322114404555
1283,75.41515315003095,74.25508858107324,306.864923566481,41.48118167541317,498.38794262487556,66.01952057719562,257.0621187647853,41.48118167541317
1284,75.46630297779684,74.25508858107324,306.96653735181155,41.508041236421775,498.8076959967748,66.0406545022577,257.19809396971556,41.508041236421775
1285,75.52913535470948,74.34352066980843,307.1258871561197,41.53490079743038,499.2181609390668,66.0406545022577,257.3148860090206,41.53490079743038
1286,75.52913535470948,74.41229338490697,307.3014837637606,41.561760358438995,499.7365189663349,66.0406545022577,257.4444789337678,41.561760358438995
1287,75.52913535470948,74.41229338490697,307.40616775368596,41.5886199194476,500.1461731399897,66.05316375836617,257.67154724606746,41.5886199194476
1288,75.52913535470948,74.41229338490697,307.5622143929603,41.615479480456216,500.5410024521536,66.1222235069437,257.73023074349874,41.615479480456216
1289,75.52913535470948,74.44826717385413,307.6936114701143,41.64233904146482,500.8446070509848,66.1222235069437,257.8963751032619,41.64233904146482
1290,75.55898522970165,74.55964776487309,307.88832289628965,41.66919860247343,501.2332017038763,66.1222235069437,258.03043512370044,41.66919860247343
1291,75.55898522970165,74.60323382283399,308.0408001828861,41.69605816348204,501.55568907654634,66.12444782499662,258.11376210811693,41.69605816348204
1292,75.55898522970165,74.60323382283399,308.3125030123748,41.72291772449065,502.058310909166,66.12444782499662,258.25776064232946,41.72291772449065
1293,75.60742151737881,74.60323382283399,308.48686137124406,41.74977728549926,502.5028908198081,66.12992597187333,258.48533722328136,41.74977728549926
1294,75.60742151737881,74.64797443197264,308.71000904786354,41.77663684650787,502.8820305983618,66.14465132528906,258.6195313491675,41.77663684650787
1295,75.63323384678756,74.68494519039481,309.04600982447585,41.80349640751648,503.336997509484,66.15022841239077,258.7442893974191,41.80349640751648
1296,75.79473381148094,74.72065581551831,309.19491031992425,41.83035596852509,503.7004354069419,66.15022841239077,258.86431749725205,41.83035596852509
1297,75.79473381148094,74.72065581551831,309.43258794009336,41.8572155295337,504.11525655043033,66.15245273044371,258.9423258776505,41.8572155295337
1298,75.81436705496937,74.72065581551831,309.53804867381507,41.88407509054231,504.5377308146444,66.1859208143276,259.0695204057567,41.88407509054231
1299,75.83826861136997,74.76424187347921,309.76390069868467,41.91093465155092,504.89180115173815,66.1859208143276,259.1058563154441,41.91093465155092
