Time(Iteration),EpsilonGreedyMultiArmedBandit,UCBMultiArmedBandit,TSMultiArmedBandit,PHEMultiArmedBandit
120,21.237315763327025,12.703647071298462,11.375988682100507,47.4775814615066
121,21.332233887058255,12.708330127882634,11.39547563463983,47.79370546593251
122,21.54022451111314,12.710415278535955,11.398837977876685,48.21604718261558
123,21.622920510922576,12.72204473319825,11.414350481043222,48.59871207952411
124,21.66054326729193,12.72204473319825,11.417712824280077,49.1494775261158
125,21.80812845448906,12.72204473319825,11.420356102529329,49.63869287811164
126,21.910645867263856,12.72204473319825,11.426316351697036,50.08540732086465
127,22.042849437664596,12.72204473319825,11.42759354428057,50.37448297646425
128,22.19175150571352,12.725560867676332,11.430955887517426,50.6880871928713
129,22.27642097764195,12.725560867676332,11.436916136685133,51.10174376435298
130,22.435169423958257,12.762902011354695,11.44027847992199,51.53388201147817
131,22.585286754803384,12.785467941152573,11.443640823158844,51.8977152191181
132,22.701592966926377,12.785467941152573,11.461906522097621,52.3010295152461
133,22.73921572329573,12.797610528915595,11.464549800346871,52.74790618681309
134,22.922139365792667,12.802577819581487,11.467193078596122,53.115960450351146
135,22.966552239619215,12.80754511024738,11.469836356845374,53.486796420095686
136,23.042848686158884,12.812512400913274,11.473198700082229,53.83950294089649
137,23.095989514607616,12.8496211467781,11.476561043319084,54.19367405704662
138,23.13361227097697,12.854588437443994,11.47992338655594,54.596559040531154
139,23.252363580226877,12.8743700800183,11.48256666480519,54.99024378148043
140,23.329087509628202,12.8743700800183,11.485929008042046,55.24182577530922
141,23.366710265997558,12.8743700800183,11.488572286291298,55.656716948300605
142,23.43647447756584,12.875089145005907,11.494731699018631,56.054630771499795
143,23.558650423723225,12.8800564356718,11.498094042255486,56.48627967947816
144,23.64371057128108,12.8800564356718,11.520458072148717,56.81298230384449
145,23.8234318293976,12.880775500659407,11.523820415385572,57.20835983915557
146,23.968537420738084,12.881494565647014,11.527182758622427,57.60128984764299
147,24.100835995785765,12.88221363063462,11.530545101859284,57.8407053792582
148,24.13845875215512,12.885191121540236,11.533907445096139,58.200983520017544
149,24.255758087025544,12.886468314123775,11.535184637679674,58.689817164323834
150,24.409101645480167,12.887745506707313,11.53646183026321,59.10941719937826
151,24.509728763888443,12.903839532456194,11.542422079430917,59.65307626760682
152,24.586676926621053,12.930872296507578,11.545065357680167,60.131456695624706
153,24.647646623257152,13.021403272547166,11.547708635929418,60.615374904140445
154,24.833681694624808,13.02382263585685,11.551070979166273,60.98829155540356
155,25.03287599995957,13.039358534009802,11.553714257415525,61.414143094491784
156,25.084492959740537,13.058239708023933,11.55707660065238,61.777750024119655
157,25.171529197599316,13.058239708023933,11.560438943889235,62.07079647781232
158,25.234609565515683,13.058239708023933,11.563801287126092,62.30117280649664
159,25.345641744526358,13.069178942464578,11.566444565375342,62.694646293921814
160,25.499289754238013,13.069178942464578,11.569806908612197,63.11934993337108
161,25.80846752253949,13.069178942464578,11.572450186861449,63.51980977868378
162,25.902737390045736,13.069898007452185,11.575812530098304,63.8595032523458
163,26.112065787998763,13.071598305774263,11.579174873335159,64.26234779649958
164,26.197872805980268,13.071598305774263,11.582537216572016,64.57188955101012
165,26.261550206262775,13.072156433370193,11.589415694286954,65.01137512013973
166,26.486908213645524,13.103917039443706,11.59277803752381,65.35206390688606
167,26.59902376850082,13.111045589802055,11.596140380760666,65.61845509215566
168,26.725612403264712,13.118174140160402,11.5974175733442,66.07060121852628
169,26.96080319896758,13.161246081322664,11.600779916581057,66.5268907923347
170,26.996366523168223,13.2020165962814,11.604142259817912,66.88346818541756
171,27.056732314736916,13.211230297293067,11.606785538067163,67.28418323676443
172,27.158781644625698,13.218358847651416,11.61014788130402,67.65183046290018
173,27.316528685312953,13.218358847651416,11.623730393993913,68.0407535256887
174,27.43011324932656,13.227903151660389,11.62709273723077,68.38276043544714
175,27.656588818647815,13.251315270795459,11.630455080467625,68.77467505435816
176,27.763103042780536,13.275285517526461,11.633817423704482,69.17733693594444
177,27.925904377182583,13.27754394344447,11.637179766941337,69.67242622120413
178,27.999689520122207,13.29054447777583,11.640542110178192,70.10821057911443
179,28.16961129125781,13.294329926751228,11.643904453415049,70.33001090118243
180,28.282603604584796,13.30941561173591,11.647266796651904,70.69795196934999
181,28.38384851872335,13.313920125698914,11.65062913988876,71.03306154989919
182,28.551738982478117,13.315620424020992,11.653991483125616,71.30513630328869
183,28.6509504041664,13.318597914926608,11.65735382636247,71.6464948148248
184,28.87956913334765,13.321575405832224,11.660716169599327,71.97648035622029
185,29.00226692400068,13.324552896737838,11.664078512836182,72.23973110307978
186,29.07197912696323,13.341396571027914,11.666721791085433,72.6084259790094
187,29.200496917986293,13.359017619834185,11.67008413432229,72.83120017205523
188,29.25512281977364,13.361821835475112,11.673446477559144,73.2387639917603
189,29.411930306435202,13.363906986128432,11.676089755808395,73.52880608188028
190,29.566922418967096,13.375925736751046,11.679452099045252,73.95689356131808
191,29.75162701229329,13.394248024471352,11.682814442282107,74.3862325336498
192,29.900119844509504,13.397052240112279,11.686176785518963,74.84248417561962
193,30.011026912961853,13.397771305099885,11.689539128755818,75.23012060115505
194,30.048290535484576,13.398490370087492,11.70577069690996,75.55778768486296
195,30.13579785178816,13.422549525513912,11.709133040146815,75.92532160760844
196,30.232228810116805,13.440275735596945,11.712495383383672,76.21532274477958
197,30.3068166159663,13.470372506592412,11.715857726620527,76.67853832462167
198,30.464502908080373,13.47885593173639,11.719220069857382,77.06271306578302
199,30.63795048856381,13.479574996723997,11.721863348106634,77.51443015242914
200,30.756124427755054,13.479574996723997,11.72522569134349,77.8704147996011
201,30.793388050277777,13.480294061711604,11.728588034580344,78.31907281591252
202,30.927139340556174,13.480294061711604,11.731950377817201,78.65167329225989
203,30.951137522069764,13.486733031102855,11.735312721054056,79.08773573890024
204,31.151648437770888,13.486733031102855,11.738675064290913,79.42402614676567
205,31.261724068798124,13.495946732114524,11.742037407527768,79.74274960655941
206,31.327101767402706,13.550885631443657,11.745399750764623,80.04185548823838
207,31.441899710962343,13.557938072762871,11.74876209400148,80.3202340909551
208,31.475442196484902,13.564990514082087,11.768249046540802,80.67794633171732
209,31.603663927729894,13.607481900862386,11.771611389777657,81.00271424087693
210,31.62766210924348,13.6145343421816,11.772888582361194,81.29856627245286
211,31.696564205775626,13.619501632847493,11.776250925598049,81.5858700366953
212,31.801357594977766,13.63090789290464,11.7788942038473,81.90766962847
213,31.825355776491353,13.635875183570533,11.78153748209655,82.32151262254379
214,31.84935395800494,13.635875183570533,11.784180760345802,82.60643488236558
215,31.944015838002137,13.635875183570533,11.787543103582657,82.99929463680242
216,32.02045141895701,13.63659424855814,11.790905446819512,83.24087526584597
217,32.04093346599252,13.63659424855814,11.794267790056368,83.62063944819036
218,32.14402863498727,13.641561539224034,11.797630133293223,84.12648302266224
219,32.16451068202278,13.650044964368012,11.800273411542474,84.4376019540295
220,32.26050905076233,13.655012255033906,11.80363575477933,84.75975260088524
221,32.38025340758786,13.700509554372312,11.806998098016185,85.18083666862586
222,32.442925279271755,13.706948523763563,11.810360441253042,85.61014846951232
223,32.61950264248165,13.713387493154816,11.813722784489897,85.91092469903558
224,32.64774904967352,13.723342597024152,11.817085127726752,86.1972815370432
225,32.796982187306455,13.747579972411804,11.82044747096361,86.5367811984134
226,32.90898977029834,13.754018941803057,11.823809814200464,86.76944838117001
227,33.10753620960078,13.791973394969002,11.827172157437321,87.18312818285706
228,33.18597628774881,13.805540914718602,11.830534500674176,87.49567343382907
229,33.24736905085136,13.819108434468202,11.833896843911031,87.8121844799701
230,33.27136723236495,13.825547403859455,11.837259187147888,88.15954308707822
231,33.35486460448436,13.831986373250706,11.840621530384743,88.58553720007664
232,33.5777529500447,13.840510493295278,11.8439838736216,88.97569233818334
233,33.65315032929688,13.87446642338941,11.847346216858455,89.32659022504394
234,33.77181580029725,13.880905392780662,11.85070856009531,89.69154794897356
235,33.83267426752275,13.905373567089248,11.854070903332167,90.0240525740588
236,33.89227414752069,13.914760543365606,11.856714181581417,90.56121993340692
237,34.00015074205349,13.94250277978621,11.859357459830667,90.83585377346975
238,34.04576226941857,13.950189457740489,11.862719803067524,91.12150781469906
239,34.16688912039466,13.958595200682376,11.866082146304379,91.42902294421701
240,34.18918700358616,13.97124916930255,11.869444489541234,91.78727030593697
241,34.25720275603838,13.97893584725683,11.87280683277809,92.16542719882108
242,34.31505675703965,13.9922528942699,11.876169176014946,92.56150182565851
243,34.39347274928824,13.99281102186583,11.879531519251803,92.8394937712917
244,34.430283702919006,13.998336440127655,11.882893862488658,93.10600782462467
245,34.48997616769948,14.002410702201672,11.886256205725513,93.49865993718302
246,34.512274050890994,14.020758808909935,11.88961854896237,93.7725818955044
247,34.53457193408251,14.02483307098395,11.892980892199224,94.09589669640943
248,34.58021675754076,14.028907333057967,11.895624170448475,94.36844974044354
249,34.602514640732274,14.032981595131982,11.898986513685331,94.77110065404071
250,34.67964248292374,14.037055857206,11.901629791934582,95.09756638051391
251,34.78867272722504,14.057862503275269,11.904992135171437,95.38839894946042
252,34.84844126644741,14.101907312523394,11.908354478408294,95.74237803415365
253,34.98075279839895,14.10743273078522,11.911716821645149,96.0754470919366
254,35.003050681590466,14.108709923368759,11.915079164882005,96.39159803810266
255,35.05400272049925,14.109987115952297,11.91844150811886,96.81894161087965
256,35.110744226192004,14.124573426810311,11.921803851355715,97.09844062008361
257,35.17620429553854,14.139001122829843,11.924447129604967,97.43841770444757
258,35.213443128081984,14.168630504345959,11.927809472841822,97.74179730661419
259,35.44282484982238,14.185143351018809,11.931171816078677,98.0422067329547
260,35.66332712450607,14.207183419511125,11.93381509432793,98.34429327824918
261,35.68562500769758,14.231039324159449,11.93645837257718,98.52155882706508
262,35.77947048802493,14.23159745175538,11.939820715814035,98.78376639860163
263,35.80176837121644,14.237557700923087,11.945780964981742,99.14232436165041
264,35.84875823811649,14.246868568160313,11.948424243230992,99.37947153893417
265,35.94425466895636,14.252393986422138,11.951786586467849,99.82837926062692
266,36.13325985309824,14.257919404683964,11.955148929704704,100.10325976715214
267,36.230327679801015,14.26344482294579,11.957792207953954,100.45897733192353
268,36.2543258613146,14.266088101195042,11.96115455119081,100.71181853116691
269,36.32060820252282,14.273698670110187,11.964516894427666,100.97231865264547
270,36.35590662004569,14.27634194835944,11.967879237664523,101.27960238063258
271,36.51880381784572,14.278985226608691,11.971241580901378,101.63113537623852
272,36.54280199935931,14.279543354204623,11.974603924138233,101.93325050156916
273,36.66102111786891,14.280101481800553,11.977247202387485,102.18644418019433
274,36.69646950449641,14.280659609396485,11.979890480636735,102.49362782991766
275,36.72046768601,14.281217736992417,11.98325282387359,102.67283651896791
276,36.79617495109048,14.320179385594205,11.98589610212284,102.8414560641384
277,36.81847283428199,14.320737513190135,11.989258445359697,103.05907072746808
278,36.92737264224616,14.321295640786067,11.991901723608947,103.28378163966934
279,37.05125190653148,14.323554066704077,11.995264066845802,103.55723863740191
280,37.08836662288834,14.325812492622086,11.99862641008266,103.82514016991293
281,37.18234463146889,14.326370620218018,12.001988753319514,104.11557428554495
282,37.2087609084012,14.326928747813948,12.005351096556371,104.40258207402414
283,37.273153314507745,14.329187173731958,12.02353027295857,104.70459669706486
284,37.310354553401176,14.383917312346151,12.026892616195425,104.98006346464085
285,37.45291529815397,14.384475439942083,12.03025495943228,105.16296523451118
286,37.532508548707355,14.385033567538013,12.033617302669137,105.40618634925008
287,37.55480643189886,14.385591695133945,12.036979645905992,105.5905129282678
288,37.61328861968196,14.386149822729877,12.04034198914285,105.83678604924069
289,37.86704713577816,14.3966415502951,12.043704332379704,106.02510226144466
290,37.955821117229405,14.397199677891033,12.04706667561656,106.170667860293
291,38.02302291543947,14.439069502856034,12.050429018853416,106.33873150559153
292,38.07448552438875,14.440346695439572,12.053791362090271,106.47242677674322
293,38.09678340758026,14.441623888023111,12.057153705327128,106.70058238547158
294,38.182404063265,14.457717913771992,12.060516048563983,106.99857331972107
295,38.266459405165776,14.45899510635553,12.063159326813233,107.193703505491
296,38.295196257748536,14.460272298939069,12.06652167005009,107.36753901745988
297,38.31749414094004,14.465797717200894,12.069884013286945,107.54133168803644
298,38.39708739149343,14.47132313546272,12.0732463565238,107.78580282616085
299,38.49421250649789,14.471881263058652,12.075889634773052,107.9468483658084
300,38.61050885479246,14.477406681320478,12.078532913022302,108.1968602791452
301,38.63280673798396,14.49013407901793,12.081895256259157,108.40052523548952
302,38.718729988719176,14.490692206613861,12.085257599496014,108.56147724250374
303,38.78312239482572,14.491969399197398,12.088619942732869,108.70631305983443
304,38.80542027801722,14.493246591780936,12.091982285969724,108.98666929408674
305,38.827718161208736,14.494523784364475,12.095344629206581,109.25569850511704
306,38.85001604440025,14.495800976948013,12.098706972443436,109.44744939506693
307,38.99667801615409,14.497078169531552,12.102069315680293,109.66679060071597
308,39.10570938452155,14.498355362115088,12.105431658917148,109.79341046450186
309,39.128007267713066,14.499632554698627,12.108794002154003,109.99740374814652
310,39.15030515090457,14.505157972960452,12.111437280403255,110.15202631361687
311,39.22075244173088,14.510683391222278,12.11479962364011,110.38747261072531
312,39.298696432665814,14.512768541875598,12.11744290188936,110.61747679946025
313,39.37713651081384,14.536115482142346,12.12008618013861,110.84763417178738
314,39.403682619683636,14.538200632795668,12.123448523375467,110.91098464783632
315,39.520323036543374,14.540285783448988,12.126091801624717,111.14307692578056
316,39.54262091973489,14.540285783448988,12.129454144861572,111.36536433937945
317,39.674648316073025,14.540285783448988,12.132097423110825,111.52651656386774
318,39.74608743648969,14.555636375111439,12.13545976634768,111.68722692250955
319,39.87839411367365,14.557721525764759,12.138822109584535,111.91143359918233
320,39.970854299100566,14.557721525764759,12.142184452821391,112.13977676648628
321,40.055045555415404,14.557721525764759,12.145546796058246,112.285751555411
322,40.11601712877722,14.557721525764759,12.148909139295103,112.47609652807708
323,40.138315011968736,14.557721525764759,12.152271482531958,112.6693362847562
324,40.175149119454204,14.557721525764759,12.155633825768813,112.76416113256649
325,40.24213948902027,14.557721525764759,12.158277104018065,112.96427517167396
326,40.3799714341321,14.557721525764759,12.16163944725492,113.09683496482475
327,40.402269317323615,14.557721525764759,12.16428272550417,113.2358775878068
328,40.54864911058295,14.557721525764759,12.16692600375342,113.38202578364087
329,40.570946993774456,14.55827965336069,12.170288346990278,113.58327664948419
330,40.61650084008185,14.583737264907706,12.172931625239528,113.67321060819522
331,40.638798723273354,14.609194876454719,12.176293968476383,113.7468283252399
332,40.67925871549139,14.623189079866336,12.178937246725635,113.90438367749057
333,40.76218510245894,14.623189079866336,12.18229958996249,114.14766919351909
334,40.86514357828911,14.623189079866336,12.185661933199345,114.29113314565693
335,40.88744146148062,14.65051930505623,12.189024276436202,114.47881330063333
336,40.90973934467213,14.65051930505623,12.192386619673057,114.54231156760966
337,41.07288359724856,14.65051930505623,12.195029897922307,114.64563888568887
338,41.143999276288206,14.67587990002021,12.198392241159164,114.85387238172568
339,41.19855820826725,14.67587990002021,12.201754584396019,114.95466813914872
340,41.26188049882616,14.67587990002021,12.205116927632876,115.00811185534376
341,41.32317572146763,14.67643802761614,12.207760205882126,115.1089806353524
342,41.45825748286397,14.67643802761614,12.210403484131376,115.26022711042667
343,41.4770392315774,14.676996155212072,12.213046762380626,115.41902518546745
344,41.54674151185072,14.677554282808003,12.215690040629877,115.49778425857392
345,41.603926781569996,14.698333923444931,12.219052383866734,115.52917038134046
346,41.66416013489895,14.698892051040863,12.222414727103589,115.62220295762161
347,41.875991990334185,14.699450178636795,12.225777070340445,115.73604660955716
348,41.89405467406001,14.700008306232727,12.228420348589696,115.87310002140154
349,41.93337840065106,14.700566433828659,12.231063626838946,115.91518090454103
350,42.04785778219877,14.711058161393883,12.234425970075801,116.01135099382407
351,42.12676918163459,14.789014179481416,12.237788313312658,116.07884575153591
352,42.20834401562853,14.789733244469023,12.241150656549513,116.15112504251393
353,42.24224970596721,14.789733244469023,12.24451299978637,116.18328038626726
354,42.3810511507383,14.789733244469023,12.24715627803562,116.28436685493253
355,42.58180345254809,14.79045230945663,12.24979955628487,116.314305150309
356,42.60058520126152,14.804970153070025,12.253161899521725,116.46771874115805
357,42.619366949974946,14.805689218057632,12.256524242758582,116.50625910165115
358,42.736715406551674,14.806408283045238,12.259167521007832,116.60048600596892
359,42.755497155265104,14.807127348032845,12.262529864244687,116.68640994801726
360,42.875624242724356,14.808404540616383,12.265892207481544,116.86646038602312
361,42.94371242029189,14.80968173319992,12.269254550718399,116.95819338277934
362,43.001167859175624,14.810958925783458,12.272616893955256,117.07185679175386
363,43.098545096579066,14.834128093123748,12.27597923719211,117.1087511591622
364,43.16872604303109,14.835405285707287,12.279341580428966,117.17284146199032
365,43.287734752158514,14.836682478290825,12.282703923665823,117.23244283340236
366,43.308934596290676,14.837959670874364,12.286066266902678,117.31491723401837
367,43.40272873664466,14.839236863457902,12.288709545151928,117.39950727890962
368,43.42151048535809,14.840514056041439,12.292071888388785,117.44583253474488
369,43.49048410549044,14.841791248624977,12.294715166638035,117.47412510865881
370,43.50926585420386,14.843068441208516,12.29807750987489,117.49912857975464
371,43.57409080730868,14.844345633792054,12.301439853111747,117.55882521322542
372,43.64030994721061,14.84506469877966,12.304802196348602,117.60343709440937
373,43.72403347872111,14.846341891363199,12.308164539585459,117.66748569200448
374,43.74281522743454,14.847060956350806,12.310807817834709,117.70941295536025
375,43.76159697614797,14.85490857169676,12.314170161071564,117.7714802504671
376,43.88068912812967,14.862756187042715,12.31753250430842,117.79312039550034
377,43.96169012445276,14.863475252030321,12.320894847545276,117.82319840800312
378,43.98047187316619,14.864194317017928,12.32425719078213,117.84368194645273
379,44.124270341396304,14.864913382005534,12.327619534018988,117.88057631386107
380,44.18556556403777,14.878391366410279,12.330262812268238,117.94649283143295
381,44.26021525903057,14.879110431397885,12.333625155505093,117.9934665296073
382,44.32253376301284,14.879829496385492,12.33698749874195,118.02007298394395
383,44.565080191440586,14.884064695851183,12.3396307769912,118.0794027076666
384,44.73016059770602,14.88478376083879,12.342993120228055,118.10440617876243
385,44.78985306248649,14.885502825826396,12.345636398477307,118.13101263309906
386,44.80863481119992,14.886221890814003,12.348998741714162,118.1639226245334
387,44.853210043286815,14.925501539835597,12.352361084951017,118.19816888056828
388,44.95752991545122,14.926220604823204,12.355723428187874,118.26705253058068
389,45.01073361353157,14.92693966981081,12.358366706437124,118.33001008386016
390,45.093041909593936,14.927658734798417,12.36172904967398,118.37793846609672
391,45.23281877800345,14.941063892933863,12.364372327923231,118.42440775706343
392,45.30492469815904,14.95446905106931,12.367015606172481,118.47283682622711
393,45.480080298912206,14.967874209204757,12.369658884421732,118.50145271320321
394,45.60094977458768,14.981279367340203,12.372302162670982,118.53026815533356
395,45.74512410259291,14.994684525475652,12.375664505907839,118.54974605931184
396,45.77717129231547,15.008089683611098,12.378307784157089,118.60946219004532
397,45.936568818501875,15.008808748598705,12.38095106240634,118.63807807702142
398,45.955350567215305,15.034676439676167,12.38359434065559,118.67098806845574
399,46.086704860803074,15.06054413075363,12.38623761890484,118.69960395543185
400,46.158382345905885,15.076781267820616,12.388880897154092,118.72721604423982
401,46.360889533886294,15.093018404887601,12.391524175403342,118.7627700726213
402,46.453371546211216,15.093737469875208,12.394167453652592,118.78441021765452
403,46.48237346437769,15.096541685516135,12.396810731901843,118.81325234212338
404,46.50115521309111,15.096541685516135,12.4001730751387,118.84186822909949
405,46.73587322642628,15.096541685516135,12.40281635338795,118.85854108346682
406,46.75439069741029,15.102980654907388,12.4054596316372,118.88948778246841
