Time(Iteration),UCBLinearBandit,TSLinearBandit
774,22.215662297087572,58.35937200467813
775,22.215662297087572,58.3912096768355
776,22.220796921149027,58.42702779556005
777,22.225931545210482,58.43189657802825
778,22.25430066980911,58.471303428669025
779,22.25430066980911,58.494963005892586
780,22.25430066980911,58.536951869743085
781,22.25430066980911,58.61530846668686
782,22.25430066980911,58.62044309074831
783,22.25430066980911,58.657383645036724
784,22.25430066980911,58.671688349910674
785,22.25430066980911,58.67734179815285
786,22.25430066980911,58.68221058062105
787,22.268393734411127,58.70895789790967
788,22.268393734411127,58.73790203550258
789,22.268393734411127,58.74759775106968
790,22.268393734411127,58.81700186039485
791,22.268393734411127,58.8726238186498
792,22.268393734411127,58.900038966684335
793,22.268393734411127,58.900038966684335
794,22.268393734411127,58.904600058189985
795,22.268393734411127,58.914569184557195
796,22.268393734411127,58.92152132997975
797,22.268393734411127,58.927174778221925
798,22.268393734411127,59.01856295376864
799,22.268393734411127,59.02534650921338
800,22.268393734411127,59.036171128198895
801,22.268393734411127,59.04243465567877
802,22.268393734411127,59.07124778029165
803,22.268393734411127,59.08872216734901
804,22.268393734411127,59.08872216734901
805,22.268393734411127,59.09985812059201
806,22.268393734411127,59.10681026601456
807,22.27047709736548,59.113593821459304
808,22.27047709736548,59.118154912964954
809,22.27047709736548,59.122716004470604
810,22.27047709736548,59.182732539657465
811,22.27047709736548,59.21988947859927
812,22.30304362830234,59.280601951896905
813,22.30304362830234,59.36221219399825
814,22.30304362830234,59.39571594265833
815,22.305126991256692,59.41002064753228
816,22.320540387692894,59.4183675379665
817,22.320540387692894,59.42742012825515
818,22.32680391517276,59.433683655735024
819,22.32680391517276,59.44777672033704
820,22.32680391517276,59.47954864765645
821,22.32680391517276,59.495542479730375
822,22.32680391517276,59.593360287218424
823,22.32680391517276,59.6302447801167
824,22.32680391517276,59.63480587162235
825,22.32680391517276,59.6368892345767
826,22.32680391517276,59.64254268281887
827,22.33245736341494,59.65743668512313
828,22.33245736341494,59.71818067051557
829,22.341409776112776,59.72331529457703
830,22.341409776112776,59.7289687428192
831,22.341409776112776,59.73105210577355
832,22.341409776112776,59.73105210577355
833,22.341409776112776,59.742396752723934
834,22.341409776112776,59.74997831728864
835,22.341409776112776,59.808592045400474
836,22.341409776112776,59.818793175477175
837,22.341409776112776,59.85627673244875
838,22.341409776112776,59.86624585881596
839,22.34706322435495,59.885167397881006
840,22.34706322435495,59.89828014915042
841,22.34706322435495,59.9045436766303
842,22.34706322435495,59.92034066377325
843,22.34706322435495,59.927922228337955
844,22.34706322435495,59.9701924187393
845,22.34706322435495,60.042179653654614
846,22.34706322435495,60.05224317018199
847,22.34706322435495,60.06429565950354
848,22.34706322435495,60.09932911245412
849,22.34706322435495,60.152890080087914
850,22.34706322435495,60.23223769791555
851,22.34706322435495,60.26768353135793
852,22.34706322435495,60.28823155185559
853,22.34706322435495,60.34058432997675
854,22.377588823266784,60.37529514056521
855,22.415714006753866,60.37529514056521
856,22.455306934763282,60.41734643688746
857,22.484744659036842,60.472173211319614
858,22.484744659036842,60.474256574273966
859,22.484744659036842,60.582191744779855
860,22.484744659036842,60.582191744779855
861,22.486828021991194,60.58914389020241
862,22.486828021991194,60.59370498170806
863,22.486828021991194,60.63125079207275
864,22.486828021991194,60.66246920114719
865,22.486828021991194,60.6866916471267
866,22.486828021991194,60.752067663774014
867,22.486828021991194,60.81707193542648
868,22.486828021991194,60.83370204818631
869,22.491389113496844,60.85759498989687
870,22.493472476451192,60.85759498989687
871,22.49555583940554,60.86272961395832
872,22.49763920235989,60.91203143593615
873,22.499722565314237,60.91203143593615
874,22.50180592826859,60.98076912367399
875,22.503889291222936,61.035674433950376
876,22.505972654177285,61.075672834702424
877,22.508056017131633,61.080233926208074
878,22.51013938008598,61.080233926208074
879,22.512222743040333,61.08745191322388
880,22.51430610599468,61.17367412907328
881,22.51430610599468,61.22939105759447
882,22.51430610599468,61.23425984006267
883,22.51430610599468,61.248352904664685
884,22.51430610599468,61.27779062893825
885,22.51430610599468,61.28265941140645
886,22.51430610599468,61.310421086454355
887,22.51430610599468,61.33246539890864
888,22.51430610599468,61.340812289342864
889,22.51430610599468,61.359853030096836
890,22.51430610599468,61.36928290407069
891,22.51430610599468,61.39476395072224
892,22.51430610599468,61.44095013327244
893,22.51430610599468,61.44303349622679
894,22.51430610599468,61.45323462630349
895,22.51430610599468,61.45323462630349
896,22.51430610599468,61.54879146798585
897,22.51430610599468,61.54879146798585
898,22.51430610599468,61.55765838638494
899,22.51638946894903,61.578803117059444
900,22.518472831903377,61.60568363881424
901,22.520556194857726,61.61671941446643
902,22.522639557812077,61.66236295450867
903,22.524722920766425,61.70324269566959
904,22.524722920766425,61.73878788453404
905,22.524722920766425,61.73878788453404
906,22.524722920766425,61.75070606404023
907,22.524722920766425,61.77982295575591
908,22.524722920766425,61.83979110905757
909,22.524722920766425,61.84605463653744
910,22.524722920766425,61.84605463653744
911,22.524722920766425,61.85092341900564
912,22.524722920766425,61.86089254537285
913,22.524722920766425,61.9082968528415
914,22.526806283720774,61.93423082501333
915,22.532459731962952,61.943926540580435
916,22.532459731962952,61.970041758031996
917,22.532459731962952,61.97682531347673
918,22.5345430949173,61.97682531347673
919,22.5345430949173,62.000793675109165
920,22.5345430949173,62.03392006095851
921,22.544744224993998,62.03392006095851
922,22.546827587948346,62.06109899747425
923,22.548910950902695,62.06788255291898
924,22.550994313857043,62.06788255291898
925,22.55307767681139,62.101743260219244
926,22.561944595210473,62.101743260219244
927,22.570811513609556,62.111712386586454
928,22.572894876563904,62.12305703353684
929,22.574978239518252,62.13312055006421
930,22.58219622653406,62.17719391690075
931,22.584279589488407,62.182062699368956
932,22.586362952442755,62.19239561016756
933,22.588446315397103,62.19804905840973
934,22.59052967835145,62.19804905840973
935,22.592613041305803,62.207744773976835
936,22.59469640426015,62.2140083014567
937,22.59469640426015,62.24549362496583
938,22.59469640426015,62.26532122337521
939,22.59469640426015,62.26532122337521
940,22.59469640426015,62.27305803457174
941,22.59469640426015,62.27305803457174
942,22.59469640426015,62.27305803457174
943,22.599565186728352,62.27514139752609
944,22.604433969196556,62.27722476048044
945,22.604433969196556,62.279308123434795
946,22.61008741743873,62.31441867297984
947,22.61574086568091,62.35087006181171
948,22.61574086568091,62.35652351005389
949,22.61574086568091,62.35860687300824
950,22.62252442112564,62.436675234460054
951,22.62252442112564,62.467772816962636
952,22.62252442112564,62.479268305661
953,22.62252442112564,62.48923743202821
954,22.62252442112564,62.52457121920541
955,22.62252442112564,62.54170674647484
956,22.62252442112564,62.54170674647484
957,22.62252442112564,62.555596281655745
958,22.62252442112564,62.57347836176742
959,22.62252442112564,62.60831671553232
960,22.62252442112564,62.60831671553232
961,22.62708551263129,62.61853125528014
962,22.66118683207481,62.63176626808702
963,22.66327019502916,62.63632735959267
964,22.665353557983508,62.63632735959267
965,22.667436920937856,62.64198080783484
966,22.669520283892204,62.657777794977804
967,22.671603646846556,62.67629850776691
968,22.673687009800904,62.67629850776691
969,22.675770372755252,62.67629850776691
970,22.6778537357096,62.68143313182836
971,22.67993709866395,62.69454588309778
972,22.6820204616183,62.729010428170305
973,22.68410382457265,62.729010428170305
974,22.686187187526997,62.74886211814199
975,22.688270550481345,62.74886211814199
976,22.690353913435693,62.76322723815143
977,22.692437276390045,62.76888068639361
978,22.694520639344393,62.77374946886181
979,22.69660400229874,62.77374946886181
980,22.69868736525309,62.803558468029976
981,22.69868736525309,62.803558468029976
982,22.69868736525309,62.8137730077778
983,22.69868736525309,62.827804136440264
984,22.69868736525309,62.84763173484964
985,22.69868736525309,62.895020831245105
986,22.69868736525309,62.939118537751824
987,22.69868736525309,62.970441630396735
988,22.69868736525309,62.970441630396735
989,22.69868736525309,63.1058074921652
990,22.69868736525309,63.119421173959495
991,22.69868736525309,63.12455579802095
992,22.69868736525309,63.12455579802095
993,22.69868736525309,63.13744268726818
994,22.69868736525309,63.14439483269073
995,22.703821989314545,63.14952945675218
996,22.708956613376,63.15949858311939
997,22.708956613376,63.204909681232586
998,22.708956613376,63.215945456884775
999,22.708956613376,63.24153401018516
1000,22.715891010568726,63.24153401018516
1001,22.715891010568726,63.25159752671253
1002,22.715891010568726,63.269998431004936
1003,22.730353758458303,63.269998431004936
1004,22.73600720670048,63.269998431004936
1005,22.741660654942656,63.309666687049265
1006,22.741660654942656,63.316450242494
1007,22.741660654942656,63.43142399111023
1008,22.741660654942656,63.43598508261588
1009,22.743744017897008,63.43806844557023
1010,22.743744017897008,63.43806844557023
1011,22.743744017897008,63.459595195641874
1012,22.743744017897008,63.46637875108661
1013,22.743744017897008,63.46637875108661
1014,22.743744017897008,63.49759716016105
1015,22.743744017897008,63.54878896936009
1016,22.743744017897008,63.5842156910342
1017,22.743744017897008,63.65056445441343
1018,22.75067841508973,63.65056445441343
1019,22.752761778044082,63.72210567720189
1020,22.75484514099843,63.72775912544406
1021,22.75484514099843,63.72775912544406
1022,22.75484514099843,63.72775912544406
1023,22.75484514099843,63.72775912544406
1024,22.75484514099843,63.73262790791226
1025,22.75484514099843,63.73262790791226
1026,22.75484514099843,63.73262790791226
1027,22.75484514099843,63.73262790791226
1028,22.75484514099843,63.73262790791226
1029,22.804551375685474,63.745740659181685
1030,22.804551375685474,63.745740659181685
1031,22.804551375685474,63.75607356998029
1032,22.804551375685474,63.76628810972811
1033,22.804551375685474,63.76628810972811
1034,22.804551375685474,63.7989737332779
1035,22.804551375685474,63.863857021958665
1036,22.804551375685474,63.91261524011598
1037,22.804551375685474,63.91261524011598
1038,22.804551375685474,63.93414199018763
1039,22.804551375685474,63.93414199018763
1040,22.804551375685474,63.95321647716416
1041,22.804551375685474,63.96981291544264
1042,22.804551375685474,63.977030902458445
1043,22.804551375685474,63.977030902458445
1044,22.804551375685474,63.984248889474244
1045,22.804551375685474,64.01261801407287
1046,22.804551375685474,64.06297202055327
1047,22.804551375685474,64.08368169290472
1048,22.804551375685474,64.13028378419591
1049,22.804551375685474,64.13593723243808
1050,22.804551375685474,64.14080601490629
1051,22.806634738639822,64.14975842760413
1052,22.806634738639822,64.15431951910978
1053,22.806634738639822,64.18778134501989
1054,22.82960817397208,64.18778134501989
1055,22.838560586669917,64.19343479326206
1056,22.838560586669917,64.22492011677119
1057,22.838560586669917,64.24789355210343
1058,22.838560586669917,64.2535470003456
1059,22.838560586669917,64.26785170521956
1060,22.838560586669917,64.29318971967596
1061,22.844214034912092,64.29318971967596
1062,22.844214034912092,64.3054469049852
1063,22.844214034912092,64.35808666058554
1064,22.844214034912092,64.42424523705813
1065,22.844214034912092,64.42424523705813
1066,22.844214034912092,64.42424523705813
1067,22.844214034912092,64.43612175898875
1068,22.84986748315427,64.44177520723092
1069,22.85552093139645,64.45120508120478
1070,22.85552093139645,64.52071957302603
1071,22.86230448684118,64.5263730212682
1072,22.86230448684118,64.53657415134491
1073,22.867957935083357,64.53657415134491
1074,22.867957935083357,64.61979778835553
1075,22.867957935083357,64.64849901643046
1076,22.867957935083357,64.66094936346336
1077,22.867957935083357,64.66094936346336
1078,22.867957935083357,64.6921677725378
1079,22.867957935083357,64.76504257777238
1080,22.872826717551558,64.7853372339147
1081,22.87769550001976,64.78742059686905
1082,22.882564282487962,64.78742059686905
1083,22.887433064956163,64.79307404511124
1084,22.892301847424367,64.79307404511124
1085,22.897170629892567,64.79794282757943
1086,22.90203941236077,64.80981934951005
1087,22.906908194828972,64.86705976781592
1088,22.906908194828972,64.87192855028412
1089,22.906908194828972,64.87192855028412
1090,22.906908194828972,64.89654256792673
1091,22.925848925892225,64.90559515821539
1092,22.925848925892225,64.90559515821539
1093,22.925848925892225,64.91870790948481
1094,22.925848925892225,64.92079127243916
1095,22.925848925892225,64.94836585153685
1096,22.925848925892225,64.98441226655163
1097,22.925848925892225,65.03056899634251
1098,22.925848925892225,65.04331645239274
1099,22.925848925892225,65.0453998153471
1100,22.925848925892225,65.08614163738585
1101,22.925848925892225,65.08614163738585
1102,22.925848925892225,65.09902852663308
1103,22.925848925892225,65.12005262065068
1104,22.925848925892225,65.12631614813056
1105,22.925848925892225,65.14230998020449
1106,22.925848925892225,65.14687107171014
1107,22.925848925892225,65.15252451995231
1108,22.925848925892225,65.16157711024096
1109,22.925848925892225,65.17928304780469
1110,22.925848925892225,65.18136641075904
1111,22.925848925892225,65.18136641075904
1112,22.925848925892225,65.23040070891571
1113,22.925848925892225,65.23040070891571
1114,22.925848925892225,65.24046422544309
1115,22.925848925892225,65.25764903163079
1116,22.925848925892225,65.2942071587415
1117,22.925848925892225,65.3121216341048
1118,22.925848925892225,65.3121216341048
1119,22.925848925892225,65.34228630458718
1120,22.93581805225944,65.34742092864863
1121,22.945787178626652,65.38466899398004
1122,22.955756304993862,65.38466899398004
1123,22.965725431361076,65.38466899398004
1124,22.965725431361076,65.3898036180415
1125,22.98828936246781,65.3898036180415
1126,22.98828936246781,65.39815050847571
1127,22.98828936246781,65.4038039567179
1128,22.98828936246781,65.51325840428477
1129,22.98828936246781,65.51781949579042
1130,22.98828936246781,65.53292324621908
1131,22.98828936246781,65.57794524987574
1132,22.98828936246781,65.58250634138139
1133,22.98828936246781,65.59193621535525
1134,22.98828936246781,65.6142793848808
1135,22.98828936246781,65.6142793848808
1136,22.98828936246781,65.61914816734901
1137,22.98828936246781,65.62401694981722
1138,22.98828936246781,65.66949124148042
1139,22.98828936246781,65.67982415227901
1140,22.98828936246781,65.67982415227901
1141,22.98828936246781,65.7380561783543
1142,23.02012703462518,65.75596681190572
1143,23.025780482867354,65.7906671835813
1144,23.025780482867354,65.79745073902605
1145,23.025780482867354,65.79745073902605
1146,23.025780482867354,65.82008852770001
1147,23.025780482867354,65.85784016048271
1148,23.025780482867354,65.88757412170204
1149,23.025780482867354,65.92571717631284
1150,23.025780482867354,65.96744315120306
1151,23.025780482867354,66.02095029642828
1152,23.025780482867354,66.02095029642828
1153,23.025780482867354,66.08050476929087
1154,23.025780482867354,66.08258813224522
1155,23.025780482867354,66.08258813224522
1156,23.025780482867354,66.11119889178143
1157,23.025780482867354,66.11119889178143
1158,23.025780482867354,66.12307541371204
1159,23.025780482867354,66.13142230414627
1160,23.025780482867354,66.13655692820772
1161,23.025780482867354,66.17961861944728
1162,23.025780482867354,66.18448740191549
1163,23.025780482867354,66.18448740191549
1164,23.025780482867354,66.18448740191549
1165,23.025780482867354,66.20947371594863
1166,23.025780482867354,66.20947371594863
1167,23.025780482867354,66.21155707890298
1168,23.025780482867354,66.2455540340755
1169,23.027863845821706,66.2455540340755
1170,23.027863845821706,66.2455540340755
1171,23.027863845821706,66.2455540340755
1172,23.027863845821706,66.25561755060286
1173,23.027863845821706,66.26048633307107
1174,23.027863845821706,66.26048633307107
1175,23.027863845821706,66.28194647173022
1176,23.027863845821706,66.32382214624712
1177,23.032424937327356,66.38982167911522
1178,23.036986028833006,66.40636778995915
1179,23.036986028833006,66.44639626886106
1180,23.0471871589097,66.44639626886106
1181,23.0471871589097,66.45333066605379
1182,23.052055941377905,66.45333066605379
1183,23.07988203514014,66.46353179613048
1184,23.084750817608345,66.50480856777857
1185,23.084750817608345,66.52478110067543
1186,23.084750817608345,66.52686446362978
1187,23.084750817608345,66.54116916850373
1188,23.097498273658573,66.54116916850373
1189,23.1102457297088,66.56326023018218
1190,23.1102457297088,66.5760076862324
1191,23.1102457297088,66.58166113447457
1192,23.12030924623618,66.58166113447457
1193,23.12030924623618,66.59411148150748
1194,23.12030924623618,66.61820612669732
1195,23.12030924623618,66.62334075075877
1196,23.12030924623618,66.62542411371312
1197,23.125962694478353,66.68759271256683
1198,23.125962694478353,66.70873744324133
1199,23.13109731853981,66.78029264418217
1200,23.136231942601263,66.85640409901337
1201,23.141366566662718,66.86789958771175
1202,23.146501190724173,66.9212507073216
1203,23.151635814785628,66.9212507073216
1204,23.156770438847083,66.92690415556378
1205,23.161905062908538,66.9552732801624
1206,23.173823242414727,66.98612013298712
1207,23.178957866476182,67.0202144329642
1208,23.184092490537637,67.08525711840248
1209,23.189227114599092,67.11629588043748
1210,23.194361738660547,67.15096371297034
1211,23.199496362722,67.19203378684628
1212,23.204630986783457,67.23891913753285
1213,23.20976561084491,67.24570269297757
1214,23.219769017374567,67.25265483840013
1215,23.2305570896782,67.25265483840013
1216,23.235691713739655,67.2677585888288
1217,23.247609893245844,67.2677585888288
1218,23.25952807275203,67.27231968033445
1219,23.264662696813485,67.32011469899071
1220,23.26979732087494,67.33531081321448
1221,23.280585393178573,67.35681375053603
1222,23.285720017240028,67.369230024289
1223,23.29980705399932,67.45422598410647
1224,23.29980705399932,67.47021297158784
1225,23.305460502241495,67.49090728742196
1226,23.311113950483673,67.49090728742196
1227,23.31676739872585,67.49090728742196
1228,23.322420846968026,67.50087641378917
1229,23.328074295210204,67.50087641378917
1230,23.33372774345238,67.50087641378917
1231,23.33372774345238,67.50087641378917
1232,23.33372774345238,67.52811926465635
1233,23.33372774345238,67.52811926465635
1234,23.33372774345238,67.554088851189
1235,23.353472978626794,67.56697574043622
1236,23.353472978626794,67.58128044531017
1237,23.353472978626794,67.60713848773143
1238,23.353472978626794,67.61407288492416
1239,23.353472978626794,67.61407288492416
1240,23.353472978626794,67.61615624787851
1241,23.35860760268825,67.64195644145083
1242,23.364261050930427,67.64195644145083
1243,23.3699144991726,67.69857618382648
1244,23.3699144991726,67.71950779503089
1245,23.3699144991726,67.77957805422416
1246,23.3699144991726,67.78651245141688
1247,23.371997862126953,67.78651245141688
1248,23.3740812250813,67.82001620007695
1249,23.37616458803565,67.84982519924512
1250,23.378247950989998,67.86866062795175
1251,23.378247950989998,67.94363013656583
1252,23.378247950989998,67.95058228198839
1253,23.378247950989998,67.95058228198839
1254,23.378247950989998,67.95058228198839
1255,23.378247950989998,67.9646753465904
1256,23.378247950989998,68.05090334676773
1257,23.378247950989998,68.05090334676773
1258,23.378247950989998,68.05985575946556
1259,23.378247950989998,68.05985575946556
1260,23.378247950989998,68.0999347118129
1261,23.378247950989998,68.14387688240103
1262,23.378247950989998,68.14387688240103
1263,23.378247950989998,68.19187686837022
1264,23.378247950989998,68.21271450032852
1265,23.378247950989998,68.21784912438997
1266,23.378247950989998,68.23460180620191
1267,23.378247950989998,68.23460180620191
1268,23.378247950989998,68.24869487080392
1269,23.378247950989998,68.26640080836765
1270,23.378247950989998,68.268484171322
1271,23.378247950989998,68.28962890199651
1272,23.378247950989998,68.30655017378628
1273,23.378247950989998,68.30863353674063
1274,23.378247950989998,68.31376816080208
1275,23.378247950989998,68.31376816080208
1276,23.378247950989998,68.32511280775246
1277,23.378247950989998,68.3340652204503
1278,23.378247950989998,68.36079498210884
1279,23.378247950989998,68.36079498210884
1280,23.378247950989998,68.38062258051822
1281,23.378247950989998,68.38575720457968
1282,23.378247950989998,68.38575720457968
1283,23.378247950989998,68.39595833465637
1284,23.378247950989998,68.40161178289854
1285,23.378247950989998,68.40882976991435
1286,23.378247950989998,68.40882976991435
1287,23.378247950989998,68.41641133447905
1288,23.378247950989998,68.43050439908106
1289,23.378247950989998,68.43258776203541
1290,23.384511478469868,68.43258776203541
1291,23.390775005949735,68.44446428396603
1292,23.390775005949735,68.44959890802748
1293,23.390775005949735,68.48017614753388
1294,23.390775005949735,68.48904306593298
1295,23.390775005949735,68.51150138131891
1296,23.390775005949735,68.51828493676365
1297,23.390775005949735,68.51828493676365
1298,23.392858368904083,68.51828493676365
1299,23.392858368904083,68.55133119209314
1300,23.392858368904083,68.58589449776578
1301,23.40305949898078,68.64847967300672
1302,23.40305949898078,68.65304076451237
1303,23.40305949898078,68.65512412746672
1304,23.40305949898078,68.66533866721454
1305,23.40305949898078,68.67637444286673
1306,23.40305949898078,68.69544892984327
1307,23.40305949898078,68.69753229279762
1308,23.40305949898078,68.70431584824236
1309,23.40305949898078,68.72711885523442
1310,23.40305949898078,68.72711885523442
1311,23.40305949898078,68.7912189172909
1312,23.40305949898078,68.8053059540502
1313,23.40305949898078,68.84904362909147
1314,23.40305949898078,68.85924475916816
1315,23.40305949898078,68.87778509665756
1316,23.40305949898078,68.87778509665756
1317,23.40305949898078,68.87778509665756
1318,23.40305949898078,68.89187816125958
1319,23.40305949898078,68.90194167778695
1320,23.40305949898078,68.90872523323169
1321,23.40305949898078,68.90872523323169
1322,23.40305949898078,68.91385985729315
1323,23.40305949898078,68.98618784144023
1324,23.40305949898078,68.99638897151694
1325,23.40305949898078,69.00334111693948
1326,23.40305949898078,69.01012467238422
1327,23.40305949898078,69.01012467238422
1328,23.40305949898078,69.01468576388987
1329,23.40305949898078,69.0216201610826
1330,23.40305949898078,69.0384672330547
1331,23.40514286193513,69.05135412230193
1332,23.40514286193513,69.05893568686663
1333,23.40514286193513,69.0651992143465
1334,23.40514286193513,69.07415162704434
1335,23.40514286193513,69.09508323824875
1336,23.40514286193513,69.09508323824875
1337,23.40514286193513,69.13292416271109
1338,23.40514286193513,69.13500752566544
1339,23.40514286193513,69.13500752566544
1340,23.40514286193513,69.14179108111018
1341,23.40514286193513,69.14179108111018
1342,23.40514286193513,69.15404826641942
1343,23.40514286193513,69.15891704888762
1344,23.40514286193513,69.15891704888762
1345,23.40514286193513,69.18353106653024
1346,23.40514286193513,69.19386397732885
1347,23.40514286193513,69.21671999294327
1348,23.417019383865743,69.2433760444845
1349,23.417019383865743,69.2433760444845
1350,23.417019383865743,69.2433760444845
1351,23.443146832172005,69.25232845718236
1352,23.443146832172005,69.31643081874871
1353,23.443146832172005,69.37226318057525
1354,23.443146832172005,69.37713196304345
1355,23.443146832172005,69.40036005667231
1356,23.443146832172005,69.40036005667231
1357,23.443146832172005,69.44037663420974
1358,23.443146832172005,69.44037663420974
1359,23.443146832172005,69.44603008245191
1360,23.443146832172005,69.44603008245191
1361,23.443146832172005,69.45059117395756
1362,23.443146832172005,69.45059117395756
1363,23.443146832172005,69.50643985589633
1364,23.443146832172005,69.50852321885068
1365,23.443146832172005,69.5362453655547
1366,23.443146832172005,69.5362453655547
1367,23.443146832172005,69.53832872850906
1368,23.445230195126353,69.53832872850906
1369,23.4473135580807,69.53832872850906
1370,23.449396921035053,69.53832872850906
1371,23.4514802839894,69.53832872850906
1372,23.45356364694375,69.54526312570178
1373,23.455647009898097,69.54526312570178
1374,23.457730372852446,69.54526312570178
1375,23.459813735806797,69.54526312570178
1376,23.461897098761145,69.54526312570178
1377,23.502123516326296,69.55039774976322
1378,23.504206879280645,69.5566612772431
1379,23.513073797679727,69.5566612772431
1380,23.52194071607881,69.62065331031006
1381,23.53080763447789,69.62065331031006
1382,23.53967455287697,69.62065331031006
1383,23.548541471276053,69.62823487487476
1384,23.557408389675135,69.63856778567336
1385,23.592953578539586,69.63856778567336
1386,23.595036941493937,69.63856778567336
1387,23.597120304448286,69.68017551895986
1388,23.597120304448286,69.70302888319567
1389,23.597120304448286,69.7313980077943
1390,23.597120304448286,69.73705145603647
1391,23.597120304448286,69.74192023850466
1392,23.597120304448286,69.75622494337861
1393,23.597120304448286,69.76701301568224
1394,23.597120304448286,69.77379657112698
1395,23.597120304448286,69.77379657112698
1396,23.597120304448286,69.7897904032009
1397,23.597120304448286,69.7897904032009
1398,23.597120304448286,69.80881211985675
1399,23.597120304448286,69.84695969105435
1400,23.597120304448286,69.85716082113105
1401,23.597120304448286,69.86437880814685
1402,23.597120304448286,69.86437880814685
1403,23.597120304448286,69.86437880814685
1404,23.597120304448286,69.86437880814685
1405,23.597120304448286,69.87471171894546
1406,23.597120304448286,69.87471171894546
1407,23.60470186901299,69.88036516718763
1408,23.60470186901299,69.90268586902424
1409,23.60678523196734,69.91288699910095
1410,23.608868594921688,69.9149703620553
1411,23.610951957876036,69.9149703620553
1412,23.610951957876036,69.9149703620553
1413,23.610951957876036,69.9149703620553
1414,23.610951957876036,69.9149703620553
1415,23.610951957876036,69.91705372500965
1416,23.610951957876036,69.9216148165153
1417,23.610951957876036,69.94525039499749
1418,23.613035320830384,69.94525039499749
1419,23.615118683784736,69.94525039499749
1420,23.617202046739084,69.94525039499749
1421,23.619285409693433,69.95038501905893
1422,23.619285409693433,69.95525380152714
1423,23.62136877264778,69.95525380152714
1424,23.62136877264778,69.95525380152714
1425,23.62136877264778,69.96412071992623
1426,23.62136877264778,69.96412071992623
1427,23.62136877264778,69.98266105741563
1428,23.62136877264778,70.00714993436443
1429,23.62136877264778,70.00714993436443
1430,23.62136877264778,70.0128033826066
1431,23.62136877264778,70.0128033826066
1432,23.62136877264778,70.04458928041225
1433,23.62136877264778,70.04945806288046
1434,23.62136877264778,70.0660041737244
1435,23.62702222088996,70.07165762196657
1436,23.632675669132134,70.07165762196657
1437,23.632675669132134,70.08707101840277
1438,23.644593848638323,70.08707101840277
1439,23.644593848638323,70.0960234311006
1440,23.644593848638323,70.0960234311006
1441,23.644593848638323,70.17235102203725
1442,23.644593848638323,70.17721980450546
1443,23.644593848638323,70.17721980450546
1444,23.644593848638323,70.2084382135799
1445,23.644593848638323,70.2084382135799
1446,23.644593848638323,70.2084382135799
1447,23.644593848638323,70.2225312781819
1448,23.644593848638323,70.22818472642408
1449,23.644593848638323,70.22818472642408
1450,23.644593848638323,70.26079671634548
1451,23.644593848638323,70.26079671634548
1452,23.644593848638323,70.26288007929983
1453,23.644593848638323,70.27321299009844
1454,23.644593848638323,70.28920682217236
1455,23.644593848638323,70.29917594853957
1456,23.644593848638323,70.29917594853957
1457,23.644593848638323,70.29917594853957
1458,23.644593848638323,70.29917594853957
1459,23.644593848638323,70.30482939678174
1460,23.644593848638323,70.31708658209098
1461,23.644593848638323,70.32466814665568
1462,23.644593848638323,70.32466814665568
1463,23.644593848638323,70.36915342415736
1464,23.644593848638323,70.37402220662555
1465,23.644593848638323,70.37402220662555
1466,23.644593848638323,70.37402220662555
1467,23.644593848638323,70.37402220662555
1468,23.644593848638323,70.37402220662555
1469,23.644593848638323,70.37402220662555
1470,23.644593848638323,70.39629641775062
1471,23.644593848638323,70.45022455111865
1472,23.644593848638323,70.45022455111865
1473,23.644593848638323,70.50567233630201
1474,23.644593848638323,70.50567233630201
1475,23.644593848638323,70.54192402407405
1476,23.644593848638323,70.5440073870284
1477,23.644593848638323,70.56911412890989
1478,23.644593848638323,70.56911412890989
1479,23.644593848638323,70.58283208154734
1480,23.644593848638323,70.60747937560842
1481,23.644593848638323,70.60747937560842
1482,23.644593848638323,70.60747937560842
1483,23.644593848638323,70.61634629400751
1484,23.644593848638323,70.67819940817627
1485,23.644593848638323,70.68028277113062
1486,23.644593848638323,70.70932447435447
1487,23.644593848638323,70.70932447435447
1488,23.644593848638323,70.73462852892003
1489,23.644593848638323,70.7661151765088
1490,23.644593848638323,70.77617869303619
1491,23.644593848638323,70.77617869303619
1492,23.644593848638323,70.79084990142543
1493,23.644593848638323,70.79293326437978
1494,23.644593848638323,70.80406921762278
1495,23.644593848638323,70.83751295317047
1496,23.644593848638323,70.89123047326542
1497,23.644593848638323,70.89801402871015
1498,23.64667721159267,70.906966441408
1499,23.64667721159267,70.94857577871633
1500,23.64667721159267,70.94857577871633
1501,23.64667721159267,70.95065914167068
1502,23.64876057454702,70.97576588355217
1503,23.64876057454702,70.98519575752603
1504,23.64876057454702,70.999155642411
1505,23.64876057454702,71.00123900536535
1506,23.65332166605267,71.0033223683197
1507,23.65788275755832,71.01338588484707
1508,23.66244384906397,71.02873504865634
1509,23.66700494056962,71.0338696727178
1510,23.67156603207527,71.0338696727178
1511,23.67156603207527,71.0338696727178
1512,23.67156603207527,71.06163134776571
1513,23.67156603207527,71.06163134776571
1514,23.67156603207527,71.06163134776571
1515,23.67612712358092,71.06163134776571
1516,23.67612712358092,71.06163134776571
1517,23.67612712358092,71.06163134776571
1518,23.67612712358092,71.06163134776571
1519,23.67612712358092,71.06163134776571
1520,23.67821048653527,71.07058376046355
