Time(Iteration),TSLinearBanditTheta,PHELinearBanditTheta
700,0.21514680429792885,0.33816591558900716
701,0.21523163600460066,0.3381612988124976
702,0.215250523110317,0.3381624745897652
703,0.2152501686024412,0.3381594798054563
704,0.21392031759276625,0.3381612669527067
705,0.21394589794853366,0.3381589743599459
706,0.2127453458771477,0.3381602184474095
707,0.21225425297443556,0.3381591177170163
708,0.21251749243409765,0.3381594968319812
709,0.2125546228694022,0.3381581235003678
710,0.21260163848105346,0.33815845715680987
711,0.21266763836419655,0.3381591116093783
712,0.212663836258346,0.3381611247618497
713,0.21205602751042582,0.33816015796531784
714,0.21211192797360462,0.33815805736776683
715,0.212110741345885,0.33815764672499776
716,0.21211262223167376,0.33815710529072357
717,0.21177258528117876,0.3381593054664663
718,0.2117765495261663,0.3381564135568407
719,0.21179581216736904,0.33815608616891607
720,0.21184583090862352,0.3381543156448122
721,0.2118272434892107,0.33815356796641566
722,0.21183001742252228,0.3381523164012358
723,0.21185985002095148,0.33815238677320203
724,0.21186093837290215,0.3381526814297805
725,0.2118614457977795,0.3381523980268402
726,0.21186730403816934,0.3381536580958348
727,0.21186590955330317,0.3381539574813158
728,0.2118656252954018,0.33815384464457054
729,0.21182170390976562,0.3381532002974051
730,0.21180263007195813,0.3381534942407762
731,0.2118092278293001,0.33815209182304734
732,0.2116605257375015,0.3381532151851671
733,0.21157763303337393,0.3381539397400325
734,0.21171926063082153,0.33815537672915913
735,0.2117194283989429,0.3381554807082085
736,0.2117179898509079,0.33815485728094036
737,0.21128295378076917,0.3381552516058767
738,0.21128517106530803,0.3381557603921706
739,0.2112893076856892,0.3381573455380581
740,0.2112893196831908,0.33815576756342186
741,0.21128597196899196,0.3381542000165202
742,0.21165145095544252,0.3381531578790983
743,0.21165094403615264,0.3381525940283016
744,0.21164748639148293,0.33815194381517416
745,0.21164669547976217,0.3381518177726164
746,0.21164638302161073,0.3381507993986629
747,0.21160299137824742,0.33815057356311196
748,0.2116032289033935,0.33815036392613074
749,0.21161254899634613,0.3381497095809531
750,0.21203956829167883,0.3381497844460073
751,0.21200887882100838,0.3381498017293015
752,0.2118481216292584,0.33814958044156856
753,0.21184911519447797,0.3381500175291077
754,0.21186214221253166,0.33815035022114104
755,0.21185482523874039,0.3381504527417975
756,0.21185344152674412,0.3381595411522147
757,0.21177894320326818,0.33815900943511135
758,0.21177884124533947,0.33809338977505854
759,0.2117796786163071,0.33809271552610193
760,0.2117779540795363,0.33809275232258074
761,0.21171391329824746,0.3380923214493584
762,0.21169865698635032,0.3406094558826108
763,0.21169355860748063,0.34061044503854365
764,0.2116941817871576,0.34060968621203136
765,0.21168617047167415,0.34060880672390575
766,0.2116882074835001,0.3406311309703127
767,0.21170110763154018,0.34063675618567646
768,0.21174730825470262,0.3407087556645751
769,0.21173595960064615,0.3407073125204007
770,0.21168364575708232,0.34067803675822395
771,0.2116848729826005,0.3406766637487833
772,0.21168471277225276,0.3406712845899563
773,0.21168525908360508,0.3406801463571245
774,0.2116845958380582,0.34068048918653426
775,0.2116982926425155,0.340679776915341
776,0.21163321425459625,0.34071312776545437
777,0.21168396624064095,0.34072564408121336
778,0.21174176214392632,0.3407242406397624
779,0.21174598522009958,0.3406860929434899
780,0.21168162579874866,0.3406849200907973
781,0.21157100582809923,0.34068704806758615
782,0.21157459004817175,0.34068719530034197
783,0.2115782473422502,0.34068830552010676
784,0.21157404070874314,0.3406890832923297
785,0.21158596316851913,0.34051173999344597
786,0.21158574667482127,0.3405119183166181
787,0.21154839785362803,0.3405127934797418
788,0.21154735334982028,0.34051205031854054
789,0.21154828526165997,0.340512035600925
790,0.21154787153261628,0.34046839430695125
791,0.21193255962348942,0.34046825473997794
792,0.21194046294008234,0.34046799086626567
793,0.21193985746492344,0.3404677057977027
794,0.21194007990661018,0.3404683701420488
795,0.21190066832932844,0.3404680148775242
796,0.2114855875832271,0.34046732653719713
797,0.21148528804234354,0.3404674421640192
798,0.21162665319224377,0.34046822881737454
799,0.2116257810101346,0.34046778953032597
800,0.21216587643061374,0.3404681540067188
801,0.21216622709974522,0.3404678940821052
802,0.21216630223308583,0.34046800057873755
803,0.2121761813154539,0.3404684450845994
804,0.21218092568883776,0.34046809913859233
805,0.21218044010488452,0.3404686920897308
806,0.2121733724953311,0.34046916607049216
807,0.21217314765716858,0.34046849626511533
808,0.21211249642937383,0.34046902999773426
809,0.21209882227633345,0.339536277039031
810,0.2120532136613388,0.33953663958232094
811,0.21204608399783703,0.33953562500573414
812,0.21180979549612117,0.33953518060771476
813,0.21180992585575048,0.3395354534855731
814,0.21178497361213608,0.3395351617743466
815,0.21178380977168984,0.3395360702559413
816,0.21178409649041585,0.3395360653770381
817,0.21178740934527407,0.33952605972619654
818,0.21148734949234096,0.3395472559045503
819,0.21149804988309717,0.33954529898781793
820,0.21150405999446456,0.33954378865499646
821,0.21148420526125006,0.33954363853018565
822,0.21148283108652652,0.3395427686211454
823,0.21267322491114365,0.33954301716173985
824,0.21267497149253445,0.3395426180428305
825,0.2126763698144754,0.3395421051209249
826,0.21267038631688986,0.33954165589336033
827,0.212668749477821,0.3395414401056608
828,0.2127190337972817,0.33954155583489454
829,0.21263667947121126,0.3395416116832529
830,0.21263522744806895,0.33954168747948926
831,0.21264038786291542,0.33954276604302824
832,0.21235527276477936,0.33954269515740754
833,0.21235621823877,0.3395414820434722
834,0.21235692992445565,0.3395413227260614
835,0.21232157690164657,0.339540630384761
836,0.21232193388626533,0.33954029987505346
837,0.21230562351496177,0.3395396615841125
838,0.21230579518752174,0.33952012947413257
839,0.21231389957678096,0.3395207257203502
840,0.2123135525744307,0.33951985529626016
841,0.2123112643892781,0.3395192016763104
842,0.21231208265922552,0.3395194604241659
843,0.2112222822230863,0.339518657297179
844,0.21122114160849037,0.3395182632329138
845,0.21121842832292526,0.33951776315808263
846,0.21121795934934876,0.3395179048920025
847,0.2112218172799491,0.33951808574164816
848,0.21122335580335502,0.33951848072245544
849,0.21122369726594165,0.3395188567536747
850,0.21121944908543897,0.33951916721258196
851,0.211213633965663,0.339519193772184
852,0.21120601438738898,0.3395190273654488
853,0.21086917350552592,0.33951929694732447
854,0.21087737497192305,0.3395202365173927
855,0.21087848809189552,0.3395207901810536
856,0.21088027100737686,0.33952023632460715
857,0.2108790358254069,0.33951968247212594
858,0.2108782177307596,0.3395193760785308
859,0.21087816013752986,0.3395196055050951
860,0.21087968365243492,0.33952006358320935
861,0.2108806768315797,0.339520413495707
862,0.2108301226388951,0.339521045757035
863,0.21082491090114658,0.33952155904342673
864,0.21083337677166983,0.33952262593849253
865,0.21083636048093513,0.3395227419483229
866,0.2108352676549444,0.3395220936404323
867,0.21081229777995797,0.33952335024109054
868,0.21083350420422073,0.3395245487039493
869,0.21081463568340547,0.3395248157883889
870,0.2108057769670383,0.33952365466080375
871,0.21080575998394052,0.33952392081452587
872,0.21065313867192698,0.33952379505699865
873,0.21069541163545447,0.33952428648093497
874,0.21070282996065254,0.3395248090235789
875,0.21070675266696065,0.3395247726565907
876,0.2107074159487202,0.3395242452703843
877,0.21070951354491796,0.33952515202147443
878,0.21062478963040077,0.3395245872626762
879,0.2074027841773777,0.3395243968149677
880,0.20716812015545746,0.3395229328738997
881,0.20703845825188932,0.3395222378506463
882,0.20704162447537894,0.33952237303752103
883,0.20703590279948902,0.3395212607395602
884,0.20705203996034616,0.3395202597478913
885,0.20705093407243216,0.33952141343048886
886,0.20705096529828199,0.3394743989625346
887,0.20705079547568644,0.3394698312531281
888,0.20680600986744518,0.33896405572396626
889,0.20681085122230985,0.33887617094702027
890,0.20681081188807182,0.33877602665946804
891,0.20681204650854884,0.33874849992606676
892,0.20680063440453295,0.33878772662675444
893,0.2068254950907107,0.3387859000297875
894,0.20682622386591137,0.3387860285162519
895,0.20683837941282657,0.33878595533800404
896,0.20685789674073046,0.3387859478040956
897,0.20685665394714908,0.33878605048468524
898,0.2068560233265909,0.3387859234315777
899,0.20650302884702382,0.3387864415490668
900,0.2064241983912444,0.3387858598698712
901,0.206422610738894,0.33878594444378524
902,0.20642463779331505,0.3387862238593481
903,0.2064213048984287,0.3387859042845534
904,0.20555207999835376,0.33878647335120465
905,0.2052877346097083,0.33878689041113674
906,0.205296858302694,0.3387870841031252
907,0.20512263909510736,0.33878740130435886
908,0.20513970957861338,0.3387878485314273
909,0.205140190347618,0.3387872781306089
910,0.20514197741892515,0.3387879114150058
911,0.2051465134738309,0.3387882977743902
912,0.20514770000794097,0.3387882398340923
913,0.2051380452388539,0.3387870580900204
914,0.2048238354829342,0.33878741957436526
915,0.204825516818976,0.33878788811211247
916,0.20482385720033794,0.3387877253051606
917,0.20482642957147842,0.33878810200923126
918,0.20482651589290427,0.33878777793792414
919,0.20482865822769006,0.33878785342028117
920,0.2048171168453857,0.3387870816112651
921,0.20485962990929898,0.338787853825159
922,0.20486065669016237,0.3387883104543617
923,0.20486247397648932,0.3387879495913088
924,0.2048609541199493,0.33878777989199094
925,0.20486222510600097,0.3387876029225119
926,0.2048630543161612,0.3387877962956019
927,0.20486413115556892,0.3387881662739118
928,0.204856114522183,0.3387882392812328
929,0.2049167135823112,0.33878753839237985
930,0.20466811636305565,0.33878729780407035
931,0.20467159786290595,0.33880998834233333
932,0.2044793420877229,0.33879515106783015
933,0.20443136149475136,0.33879535849029774
934,0.20442726242293804,0.33879583693315884
935,0.20439791873020102,0.33879564346863367
936,0.20439621939613,0.33879847283006626
937,0.20439663200639696,0.33880647473328007
938,0.20439529192173816,0.3387938550565025
939,0.20444369507392374,0.3387939146381675
940,0.20446336276252985,0.3387945008574924
941,0.20446204085722458,0.3387947335027631
942,0.20445223642557542,0.3387947816241022
943,0.20444081229818312,0.3387944059805895
944,0.20449769310262028,0.3387954510435366
945,0.20443579543487483,0.3387954507336089
946,0.20430674554326225,0.33879544892450414
947,0.20432259571194805,0.338795105569841
948,0.20431906884604573,0.33879496626370365
949,0.20433200198077334,0.33879510446829497
950,0.2043316572242566,0.3387945879101214
951,0.2043448268983758,0.33879387405104416
952,0.20409162552717,0.33879253030017675
953,0.20410172352788009,0.3387929542147007
954,0.20410152815634963,0.33879336275130073
955,0.20408522577284938,0.3387937604620756
956,0.20408289363215,0.33879389976390356
957,0.2040754547538862,0.3387946994212836
958,0.20407413393515084,0.3387954887399408
959,0.20407562254705852,0.33900214530270667
960,0.20407474583062898,0.33900235107916865
961,0.20407759635196468,0.3390023092399768
962,0.2041216249210433,0.3390022164428091
963,0.20413140586440096,0.3390020456567636
964,0.2040654109128114,0.3390017803139409
965,0.20406527370073158,0.3390019931001732
966,0.20407114418203326,0.3390014623559612
967,0.20407018586813863,0.3390013823340993
968,0.2040749587384251,0.3386874709689667
969,0.2040738990303434,0.3386879246267998
970,0.2040325813754822,0.33868622453441655
971,0.20403257468420682,0.3386866581136022
972,0.20403812092621595,0.33868696969299444
973,0.20401064312562625,0.33868770607977555
974,0.2040134472303184,0.3386880260278339
975,0.20401381412604977,0.3386884568424566
976,0.20401767943063698,0.3387223103014868
977,0.20403312536175872,0.33872989824735117
978,0.20410228443233983,0.3387942923483702
979,0.20410025931605938,0.33875559922504545
980,0.20409663013761983,0.3387281129932455
981,0.20409189587543616,0.33872799702060397
982,0.20409152484145374,0.33872669430954405
983,0.2040944835944864,0.3387259047094375
984,0.2040848904788577,0.3387256046194936
985,0.2040869696760931,0.3387252901712611
986,0.20408579586713999,0.33872509887091934
987,0.20408502311493945,0.3387245437925309
988,0.20408586137633974,0.3387242683566191
989,0.2040887676501026,0.3387241365255368
990,0.20408749616769578,0.33868162171834676
991,0.20403798796076175,0.33868218068250855
992,0.20347654139705065,0.3386829904206777
993,0.20347585466502097,0.3386831814779879
994,0.20347531730381085,0.33868331653540434
995,0.20353238217091615,0.3386823660992124
996,0.20353198862164054,0.3386821283082494
997,0.20353013435173334,0.3386829463730311
998,0.20353001826802203,0.33868567157399754
999,0.20352760029003472,0.3386877801845881
1000,0.20352599636238505,0.3386882465846061
1001,0.20352822389251846,0.3384806160676262
1002,0.20352668733386575,0.3384799113359162
1003,0.20000681599999282,0.33848060051212236
1004,0.20000652486688755,0.33848084494451297
1005,0.1999822486334822,0.3384809806177271
1006,0.20037945934046383,0.3384524029819889
1007,0.20037981472953553,0.3381358035760895
1008,0.20038062177284838,0.3381354507682632
1009,0.20159812981009137,0.3381360499521848
1010,0.20160008619692343,0.33816693413832327
1011,0.20159980782264314,0.33814226125008423
1012,0.20078772924625893,0.33814175869359675
1013,0.2007865208146585,0.33814211936092464
1014,0.2007865336316507,0.3381419878350168
1015,0.20078703862764544,0.33814254762330315
1016,0.20078771341128573,0.33814297312926284
1017,0.20078669527883294,0.33814245076561017
1018,0.2007879765791861,0.33814204688307237
1019,0.20073196195157897,0.3381422419962779
1020,0.20076296984090627,0.3381427250759578
1021,0.20076999639664644,0.3381437664688713
1022,0.20056692011331761,0.3381441427836348
1023,0.20056735936370837,0.3381445819807085
1024,0.20056574459301912,0.33814421534762273
1025,0.1994607138074303,0.3381440292266713
1026,0.199461076484648,0.3381442137305562
1027,0.19946170873975727,0.33814420263028266
1028,0.19941901915991755,0.33814472800190226
1029,0.1994087616305042,0.33814526756474445
1030,0.19939141389926993,0.338144969594692
1031,0.19939328942987367,0.3381457647705862
1032,0.19947368409506594,0.33814511641174977
1033,0.19947461113075077,0.3381450057424784
1034,0.19957520154622777,0.33814549371083447
1035,0.1995743320034138,0.33814504921759464
1036,0.1995737987621217,0.3381450007814628
1037,0.19957246770890666,0.3381442708801493
1038,0.1995912419792483,0.3381439599908439
1039,0.19951071694651173,0.33814375982231326
1040,0.19950943824532053,0.3381432002180662
1041,0.19951968392398084,0.33814368917158666
1042,0.19945920418073748,0.33813836551104737
1043,0.1993487725241805,0.33813838504472116
1044,0.19943112447340844,0.33813782309117424
1045,0.1994309632163787,0.33813772894837535
1046,0.1991157460535788,0.3381375530844489
1047,0.1991240877820521,0.33813780718921727
1048,0.1991253337665999,0.33813854600911397
1049,0.19912605667445388,0.3381384087435256
1050,0.19913389821029268,0.3381391076890493
1051,0.19912629749201907,0.33813966826149694
1052,0.19885063856274154,0.33813940539556275
1053,0.19892905974774172,0.3381395583453544
1054,0.1989337667781297,0.3381394156219157
1055,0.19893422716938103,0.338139474797179
1056,0.1989343641270866,0.33813909621831556
1057,0.19893340991895003,0.3381387732325984
1058,0.19893211908330682,0.33813948913559505
1059,0.1989638169335623,0.33813870590794004
1060,0.19894342565879367,0.33813859658572587
1061,0.19895376599910097,0.3381380730972024
1062,0.1989553995128165,0.3381373665228812
1063,0.1989559994828649,0.3381367895880327
1064,0.1989843632112139,0.3381378708334201
1065,0.19898220307429573,0.3381386076510907
1066,0.19900306038746493,0.33813934202735835
1067,0.199000729908439,0.33813872079606944
1068,0.19896960041344638,0.33815197635428285
1069,0.19896922912253773,0.33812989532859994
1070,0.19851189768593303,0.33812980943314097
1071,0.19851240901554207,0.33813001965600525
1072,0.19851423957741077,0.3381300785860048
1073,0.19851374267788394,0.3381302708846352
1074,0.1985069076866941,0.3381293389990331
1075,0.19850406655482639,0.33812943836783316
1076,0.19850344512792373,0.33812893960838586
1077,0.19855598184681716,0.33812900679796065
1078,0.19891211162786443,0.33813143941379425
1079,0.19891146554078437,0.33813189922174186
1080,0.19891135987627126,0.33813159840450585
1081,0.1989107098916648,0.33814523013819053
1082,0.19890936264145603,0.33814495634605424
1083,0.19893320255719485,0.33808934731681234
1084,0.19893346706603238,0.3377337124024868
1085,0.1989340840859838,0.3378573104724161
1086,0.1989856494001296,0.33794018803247045
1087,0.19898479238877145,0.33793997343627796
1088,0.19898375215280578,0.337940144245252
1089,0.19898499865563873,0.3379406253988363
1090,0.19900968575710615,0.33794067893154717
1091,0.19900887829812022,0.3379400861870512
1092,0.1990059510578131,0.33793967327451535
1093,0.199058632215577,0.3379392841322412
1094,0.19903463981037522,0.3379392261661786
1095,0.19902162971007425,0.3379402314398533
1096,0.19902583375214475,0.337940880332099
1097,0.1990454753763749,0.33794127939854934
1098,0.1990454347861046,0.3379412262589254
1099,0.1990584373966839,0.33794178733119745
1100,0.19905846183763978,0.3379416343628793
1101,0.1990457049799521,0.33794116814445674
1102,0.19905404445151503,0.3379412547258253
1103,0.1990845039619315,0.3379415179696364
1104,0.1990919159600454,0.3379411473317256
1105,0.1990999322292213,0.33794129420767194
1106,0.19910005411832227,0.33794115534273567
1107,0.19816846591146306,0.33794109520104054
1108,0.1983317390826352,0.33794067273323636
1109,0.19834030430292882,0.3379409876368823
1110,0.19819364648932905,0.33794012592222433
1111,0.19829314213200605,0.3379410859726926
1112,0.19830710736385568,0.33791567404985007
1113,0.19832140592697814,0.3379158742832097
1114,0.19828567227482258,0.3379147307691045
1115,0.19828683554017895,0.3379151005768456
1116,0.1982859819044594,0.3379152294408043
1117,0.19828617659785694,0.3379154018826355
1118,0.19847404560446716,0.3379153993027937
1119,0.19847443738500797,0.3379150619479535
1120,0.1986236936574446,0.33791391375046964
1121,0.19862004209029713,0.3379126749485174
1122,0.19862196627852885,0.33791233025172296
1123,0.1986237495415487,0.3379119432763568
1124,0.19862436300037756,0.33791248435526466
1125,0.19864815139915504,0.337912488537504
1126,0.19863532141209705,0.33791232161085605
1127,0.19863476676187194,0.3379133159861026
1128,0.19863352664397832,0.3379129418397065
1129,0.19860989925627465,0.3379133811089313
1130,0.19861063252146283,0.337913002635611
1131,0.19853862468861344,0.33791246223428917
1132,0.19853668601574875,0.3379042806026772
1133,0.19849364944837972,0.3379065934997097
1134,0.1984938540241894,0.33790721829913056
1135,0.19845691662876244,0.33790853136718024
1136,0.19845646369964653,0.33790988197476235
1137,0.19845557392006613,0.3379084432169039
1138,0.19849108757725087,0.33790927504180235
1139,0.1984722072487433,0.3379106780964012
1140,0.1984745854220864,0.33791171785602364
1141,0.19847522696841302,0.3379106484610514
1142,0.19847552093601392,0.337910558831114
1143,0.19847568969995208,0.33791043938096105
1144,0.19850697944972945,0.33791041285466195
1145,0.19850616618516498,0.33790995543131436
1146,0.19852718570384317,0.33790877285625676
1147,0.1985283158617453,0.33790941970804644
1148,0.19852935085605275,0.33790796195049433
1149,0.19852741850685834,0.33790807099430004
1150,0.19852817089551655,0.3379059868253346
1151,0.1985236253913476,0.33790467489435644
1152,0.19851757207101844,0.3379054109596101
1153,0.19726066763033007,0.33790530563000504
1154,0.19725935646456552,0.3379046361237354
1155,0.19725883563879335,0.3379040339636941
1156,0.1972114130970519,0.33790389168530305
1157,0.19707895635598693,0.3379040133072432
1158,0.19707785193221558,0.3379039282675807
1159,0.19707657965433079,0.33790363396762957
1160,0.19707734124953688,0.33790311452740124
1161,0.19707756009641186,0.3379035574044336
1162,0.19707980513495368,0.3379033072811003
1163,0.19707783849554955,0.3379030570837315
1164,0.1972008449878336,0.3379026603832383
1165,0.1972005650939845,0.33791577813083573
1166,0.1972242436842961,0.3379154953404456
1167,0.19722148175134627,0.3379147681313875
1168,0.197220710872361,0.3379141312412378
1169,0.1972207148961426,0.33791382633552547
1170,0.19721980570882663,0.33791402824373334
1171,0.1972309972352426,0.33791414326693253
1172,0.19723088811591127,0.3379143399890858
1173,0.1967445976113686,0.33791429515157967
1174,0.1967444427966628,0.33791372329726826
1175,0.19676276461851572,0.3379135721849329
1176,0.1969568107095371,0.3379134503071362
1177,0.19695643519916506,0.3379135665626575
1178,0.19695640474707424,0.3379138082485037
1179,0.19694706457470418,0.33791385535103174
1180,0.19697755276526402,0.33791404057358587
1181,0.19697652840943175,0.33770364641375783
1182,0.19697620409061836,0.3377032952049882
1183,0.19697730910552505,0.3377035480671745
1184,0.19697803667964592,0.3377040679913725
1185,0.19696478394269787,0.33770388310306937
1186,0.19696454195485047,0.33770385532250435
1187,0.1969638345475449,0.3377040345684589
1188,0.19616703985498052,0.3377036689840577
1189,0.19614774160110446,0.33770371544867733
1190,0.19605931489539521,0.33770348033305
1191,0.19607339049561953,0.33770327761923513
1192,0.19607299651576615,0.33770292460223045
1193,0.19609914966427908,0.3377026210141942
1194,0.1961582493451882,0.33770262486095626
1195,0.1961595336280528,0.3377028876478537
1196,0.19616152273625015,0.33770363707045287
1197,0.1961629552166713,0.3377036334863583
1198,0.19616265968051014,0.3377037875385429
1199,0.1961623274675887,0.3377034998988119
1200,0.19616310225717987,0.33770407676633535
1201,0.19615841337474754,0.3377044272402857
1202,0.19561399650887973,0.33770413542140104
1203,0.19561314539225605,0.33770355494046134
1204,0.19560548381038406,0.3377034141030103
1205,0.19560670687162945,0.33770377304235744
1206,0.19560528724240842,0.3377031806456834
1207,0.19560825958766087,0.3377041696277162
1208,0.1956279870337383,0.3377041400254111
1209,0.1956281055469372,0.3377032406536301
1210,0.19571835428184792,0.33770345787798267
1211,0.19539523595528832,0.3377038193727532
1212,0.19539707536335266,0.337704063373709
1213,0.19539907988498142,0.3377046516495124
1214,0.19575390392914022,0.3377043870765137
1215,0.19575417197564776,0.33770411170482906
1216,0.19575410758155407,0.3377036928290968
1217,0.19572368419412617,0.33770362738952303
1218,0.19572320814047622,0.3377028545212025
1219,0.19572564913920118,0.3377034023058163
1220,0.19572410908671362,0.3377065678346157
1221,0.19564092121318893,0.3377081922413946
1222,0.19564136444361005,0.3377261495334478
1223,0.1956426019022334,0.33773169293100214
1224,0.1956422796671438,0.33773875226012723
1225,0.1956425092406736,0.3377299954590205
1226,0.19564211221649622,0.3377547964269371
1227,0.1956429306184875,0.33773284583686075
1228,0.19556124813454392,0.33773205072934104
1229,0.19555892647606976,0.33773122403612316
1230,0.1955578885523488,0.3377304192011858
1231,0.19555916880106233,0.33773100612552287
1232,0.19555930981019615,0.3377310366981013
1233,0.19557723148485825,0.3377306411970938
1234,0.19557661712799887,0.33773076527703905
1235,0.1955752871335872,0.3377308313017117
1236,0.1955932113704299,0.3377306496608315
1237,0.19559294423628654,0.3377304039199653
1238,0.19559324430284558,0.33773356471321214
1239,0.19559735478204185,0.33773453760698935
1240,0.1955982813160365,0.3377348423778878
1241,0.19559809748581247,0.3377333500480754
1242,0.195597199647811,0.3377306050754932
1243,0.19568334041238525,0.33773041539592596
1244,0.19567803071738515,0.33773003450798
1245,0.19567780907694637,0.3377295882677981
1246,0.19569390524209554,0.33772979232897593
1247,0.1956586039254375,0.3377299963266901
1248,0.19572529131759941,0.3377298765404869
1249,0.19580065118656959,0.33772999505670664
1250,0.195802166220931,0.337730318684507
1251,0.1958030394619274,0.33773088158319386
1252,0.19562308263598133,0.3377309256179497
1253,0.19562431367582306,0.3377313240860733
1254,0.19562455117419303,0.3377312529762209
1255,0.19562609368145153,0.3377314646503467
1256,0.19562604606085596,0.3377314652574405
1257,0.1956252094994966,0.3377313713606352
1258,0.19562988429367983,0.3377318741187771
1259,0.19563072359732755,0.3377321195170946
1260,0.19556428906103668,0.3377232173481902
1261,0.19556659441163513,0.33772410889737536
1262,0.19556720654944343,0.33768361385967505
1263,0.19556686412104604,0.337683548025003
1264,0.195570705783735,0.3376833908019484
1265,0.19548692752567243,0.33768336115495046
1266,0.19548692942633988,0.33768311158318476
1267,0.19548735648076931,0.337683231656723
1268,0.19548649184927985,0.3376830623044755
1269,0.1954868492892579,0.33768198628744844
1270,0.19548766388228514,0.3376822250932212
1271,0.19548753423807824,0.33768195328747813
1272,0.1954876073903985,0.33768179423581085
1273,0.19548875639561006,0.33768227907740417
1274,0.1955497291810077,0.337681954845985
1275,0.19555018825401385,0.3376820181271832
1276,0.19554883388581792,0.33768174311978966
1277,0.1955489572030446,0.33768176684308626
1278,0.19554419961050862,0.3376815220587931
1279,0.1955973352474131,0.33768118082048637
1280,0.19559756987417456,0.33768101595867794
1281,0.19558083091145034,0.33768092252033133
1282,0.1955676498823099,0.33768040255440657
1283,0.1955669131418456,0.3376802172488892
1284,0.19559455054134195,0.33768028951867185
1285,0.19559477182442234,0.33768032931970826
1286,0.19560159694850732,0.3376805218484976
1287,0.1953362674901677,0.3376807194729164
1288,0.1953380839967485,0.33768122065792594
1289,0.19533928004202256,0.3376813394954857
1290,0.19533920364274332,0.3376811628785627
1291,0.1953537569034284,0.3376811255879373
1292,0.19535965775409356,0.33755471174642054
1293,0.19535928252016121,0.33755466954930846
1294,0.19536536175213154,0.33755449825453276
1295,0.19536946510032238,0.33755426015693046
1296,0.1953684286920032,0.3375808384093767
1297,0.19535437915071682,0.33758044238078916
1298,0.1953963659835318,0.3375805994394059
1299,0.19539666007299059,0.33758083503663616
1300,0.1954032191588149,0.33757934050259514
1301,0.1954041288768143,0.3375795565972708
1302,0.1954047209479506,0.33757979820792555
1303,0.1954039929744554,0.3375797198052012
1304,0.19532774404399528,0.337580064121018
1305,0.19532717930968513,0.3375796494187489
1306,0.1953288034868169,0.3375801225034852
1307,0.19532864286485474,0.3375799898182381
1308,0.19531912503313534,0.33757991490703576
1309,0.19531807810161697,0.3375799044683783
1310,0.1953397822829632,0.33757977173619924
1311,0.19535046916638243,0.33758005682163744
1312,0.19535078778858941,0.33758035635607464
1313,0.19535065197807483,0.33758028740442525
1314,0.1953505856266749,0.3375803725392618
1315,0.19535011405828778,0.3375800582172137
1316,0.19539966742121886,0.3375798149294294
1317,0.19540811981096542,0.3375995726706036
1318,0.1954090226376592,0.3375995794375558
1319,0.19541498485727313,0.33759933263493763
1320,0.1954154317635564,0.3375198075079793
1321,0.19542936376553732,0.3375198822357936
1322,0.1954618919273727,0.3375196570425795
1323,0.19545819676036288,0.3375197931024406
1324,0.19545773225284935,0.3375191807869598
1325,0.1954593687464275,0.3375194563124313
1326,0.1954586772274455,0.33751913981867515
1327,0.19546026953608817,0.3375192098401809
1328,0.19546034800972734,0.33751922395452266
1329,0.19555570947313597,0.33751911186879846
1330,0.19555480140477385,0.337518554607112
1331,0.19555536912755395,0.3375185581534283
1332,0.19529335024196973,0.3375187012961517
1333,0.1952920889277964,0.337518473850446
1334,0.1953229130835038,0.3375184224427583
1335,0.19532440180909058,0.33751858368854726
1336,0.1953253995814767,0.337518770233043
1337,0.19531897621669442,0.3375183064741716
1338,0.19531872020773547,0.33751840713074255
1339,0.19536188956453845,0.33751814647137246
1340,0.1953625216236033,0.3375181027686081
1341,0.1953640111568079,0.3375186106180924
1342,0.19536332538273632,0.3375188541785621
1343,0.19536362689121098,0.3375289784641774
1344,0.1953573866971588,0.3375188432117509
1345,0.1953576956624819,0.3375188456489283
1346,0.19536045370212657,0.33751274626508365
1347,0.19535674383358584,0.3375222728824867
1348,0.19535803892874576,0.33752232255480186
1349,0.1953679003243632,0.3375220293050909
1350,0.19536786661044897,0.3375217734473878
1351,0.19534523115804,0.33752226338235597
1352,0.19534119864632835,0.33752205450551814
1353,0.1953414326666928,0.33752127575234575
1354,0.19495372174761666,0.33752120738297625
1355,0.19495346509893155,0.3375210310469148
1356,0.19494614466548021,0.33752179404278587
1357,0.1949394696698927,0.3375214658993996
1358,0.19492749177700494,0.337523374451086
1359,0.1949502388102425,0.3375203459264091
1360,0.19495082515744042,0.3375205346067986
1361,0.19495231329869422,0.3375208223813777
1362,0.1949518397713415,0.33752063630181295
1363,0.1949534516372496,0.3375210869004499
1364,0.1949529785092214,0.3375209288483867
1365,0.1949534453948943,0.3375205956128605
1366,0.1947666406137915,0.3375209191529614
1367,0.19560966984530323,0.33752127985786473
1368,0.19560947626668274,0.33752162957792803
1369,0.19560960413270595,0.3375216700572985
1370,0.19557390253748905,0.3375224008214533
1371,0.1955732926181859,0.3375220026978332
1372,0.19557286265117205,0.3375219198769079
1373,0.1955705509379504,0.3375219925999092
1374,0.19556895670057,0.3375222058142596
1375,0.1955935341553096,0.33752182498898814
1376,0.1955938020249296,0.33752181037711143
1377,0.19559502711742316,0.3375219963801474
1378,0.19559577585208093,0.33752214738731195
1379,0.19583562565700263,0.33752228509438487
1380,0.19583645768140698,0.33752247226293475
