Time(Iteration),UCBLinearBanditTheta,TSLinearBanditTheta
699,0.36679366663392166,0.2122956324661355
700,0.366793545599983,0.2121161534678584
701,0.36679203954169826,0.21212316073221643
702,0.36678855668343,0.21213659010329433
703,0.3667890902242996,0.21211679519324692
704,0.36678889684208804,0.21214327071118494
705,0.3667885598110793,0.21202334170319886
706,0.36678868009823773,0.21200792507697713
707,0.3667876456236415,0.21199660511808283
708,0.3667873547055857,0.21199499957674242
709,0.3667595355670965,0.21199823293384612
710,0.36675941858825656,0.21197059469585625
711,0.36675950409881386,0.21196990227484439
712,0.3667597496814912,0.21197055434816123
713,0.36675974285632085,0.21197043224892176
714,0.3667591592655262,0.21202023006714327
715,0.3667586729856864,0.2119357520152279
716,0.36676007971601476,0.2119398815816227
717,0.36675839210085387,0.2119432993741758
718,0.3667579095929006,0.21194082882684534
719,0.36676516529688863,0.2119310746915565
720,0.36676885380980784,0.2119332618092767
721,0.3667702169292688,0.21193145583956005
722,0.36676715917390773,0.21189082170340606
723,0.36676486007855535,0.21189105630880162
724,0.3667595792958027,0.21184482477859756
725,0.3667578332097101,0.21181206430484267
726,0.36675753604120787,0.2118371884056672
727,0.36675863144047444,0.2118584982610033
728,0.366758252449915,0.21147306850495157
729,0.3667580047181199,0.2114959208513893
730,0.3667589656733678,0.21130395657336581
731,0.366893535935459,0.21141549566444112
732,0.36689316390645443,0.21105180144174412
733,0.3669014645894483,0.21105536240411632
734,0.3668898945113229,0.21105493711814294
735,0.36689582062074705,0.21106688563353285
736,0.36690457281543903,0.2110591588035632
737,0.36689940387560466,0.21111496875716645
738,0.36689251690101693,0.21111908868268864
739,0.3673966129678295,0.21109266372694796
740,0.3673967964758783,0.2113099902227303
741,0.36739564664991503,0.2113654872939315
742,0.3673966558026782,0.21138105093459642
743,0.3673963242448073,0.21155708634082143
744,0.3673967016317908,0.21148881517964266
745,0.36739701130487973,0.21148883402688198
746,0.36739622915912284,0.21149052818606756
747,0.36739587607735913,0.2115069188008047
748,0.3673963518477664,0.2115099169032336
749,0.3674089533156125,0.21147412800725038
750,0.3674102887229206,0.21117267388356464
751,0.3674070449828,0.21161924868923238
752,0.36740681789384555,0.21161173409473427
753,0.36740725354365406,0.2116135119776003
754,0.3674067359537443,0.21159182328328038
755,0.36740660236968226,0.2116262996358773
756,0.367424552218891,0.21162666539226346
757,0.3674251843322721,0.21157053981860838
758,0.3674250614148338,0.21142689324034897
759,0.36742527513609335,0.2114448740528431
760,0.3674350582824291,0.21140207133275607
761,0.36743465644759266,0.21140415631190773
762,0.367426360591321,0.21131426140184026
763,0.36743244540596737,0.21131437608581174
764,0.3674389223235755,0.2113298090671137
765,0.367432670519941,0.21124216070212257
766,0.3674329683598542,0.2113201378163514
767,0.3674333804890543,0.21132688467931615
768,0.3674338687401652,0.21132732188893458
769,0.367434411020047,0.21142808285722015
770,0.36744852759117186,0.21146580765299858
771,0.3674488938689306,0.21144602021450062
772,0.36744898972991435,0.2114407513800086
773,0.36731918088889814,0.2114397308152372
774,0.36730893289069394,0.21149236988767844
775,0.3673096024462056,0.2113933063279793
776,0.36731046193431116,0.21185512444933868
777,0.367308427149322,0.21185595640920787
778,0.3674344456414575,0.21188997570250995
779,0.3674347666691767,0.21199455136008544
780,0.36743567411090294,0.21208442831509688
781,0.36743569107916624,0.21226822474096546
782,0.367435303387345,0.21227662890945803
783,0.3674361044044806,0.21223407561092317
784,0.3674349983463669,0.21227436774448133
785,0.36743485915798435,0.2122742436455347
786,0.367433912360659,0.21227371222385555
787,0.3674144509785238,0.2123087077529065
788,0.36741505806868846,0.2123001497366602
789,0.3674150966590991,0.2122968191490569
790,0.36741461129213393,0.21231894945176152
791,0.36741467514929516,0.2123343157438597
792,0.3674149898469447,0.21236473494381033
793,0.36741490429813606,0.2123630984733083
794,0.3674146909159423,0.21235765914847984
795,0.36741432923085615,0.21236248463352075
796,0.36741440386589386,0.21236354916785888
797,0.36741469339200267,0.2123635918339722
798,0.3674135583061222,0.21055450662113356
799,0.36741361800154326,0.21055322167083795
800,0.3674139979196879,0.21055726108065667
801,0.3674137770661579,0.21055812090177412
802,0.3674133420234735,0.21086665909402807
803,0.3674132035691273,0.21077321716091166
804,0.367412583743134,0.21077194303979038
805,0.3674133132882071,0.21079582708216343
806,0.36741232400843316,0.21079092223482188
807,0.3674124184878191,0.21079219209903416
808,0.36741311803428345,0.21079815914863556
809,0.3674131064498522,0.21079702604217654
810,0.36741239499930883,0.21078233826649756
811,0.3674124249038969,0.21080775605976892
812,0.3677999248186981,0.21093670104978504
813,0.36779951147864065,0.21077029220202026
814,0.3677989485128462,0.2103597091614075
815,0.3677999589926576,0.21035038008834714
816,0.3677535542322664,0.21035281303787956
817,0.3677538269375905,0.21035079927418132
818,0.3677421551676509,0.21035763053343598
819,0.36774141663906035,0.21033179742877706
820,0.36774050278028925,0.21044043259777728
821,0.36774019903737143,0.2105170231253528
822,0.36773986445885337,0.20886936163847752
823,0.36774010137535773,0.20885249211803364
824,0.3677402011727471,0.2088510209541216
825,0.36774030092435134,0.20885497607273917
826,0.3677408043641208,0.20886279785380452
827,0.36773976150308346,0.20885678822795423
828,0.3677395835331337,0.2089404628692611
829,0.36774017555883415,0.20894059631570724
830,0.36774015812079924,0.2089402801494947
831,0.3677405678670618,0.20894323187958735
832,0.36774035066139,0.20894270719359573
833,0.36774031398339146,0.2089385445319615
834,0.36774033497840863,0.20894576999449094
835,0.3677409967240577,0.20841345265836425
836,0.3677417609902817,0.20842961743978625
837,0.36774143599267295,0.20818916274734192
838,0.3677411503434108,0.20818452349610223
839,0.36773847556596456,0.20820582973164803
840,0.3677382850297259,0.20821638318807906
841,0.36773812175365406,0.20821059197048308
842,0.36773840336459945,0.20819900729967294
843,0.3677384702707612,0.20820599065497927
844,0.36773824056930815,0.20817618692968246
845,0.3677374829389707,0.20738367484889322
846,0.36773725607257834,0.20738274266192208
847,0.36773764864646125,0.20739956472358378
848,0.36773776871710695,0.2070791200160227
849,0.36773759098576614,0.20750905882477824
850,0.3677383209283648,0.20655223612372922
851,0.36773895274318047,0.206505924431824
852,0.36773837272831955,0.20653719131567994
853,0.36773801954101054,0.20674574866964476
854,0.36771908122883273,0.20675092823779254
855,0.36734114667597034,0.2067513001322645
856,0.3670317355783609,0.20673947503554685
857,0.3664074320299321,0.2066237359521203
858,0.36640773594898446,0.2066232038511143
859,0.36640749122896804,0.20556185868809024
860,0.36640727541614304,0.205560965657574
861,0.3664069991378727,0.20555763336843214
862,0.36640702889451837,0.20556018287581787
863,0.3664076188472606,0.20551676690766466
864,0.3664077412595094,0.20599729587260923
865,0.3664074283592087,0.20598267673374174
866,0.36640674939190976,0.2059371733136241
867,0.3664073950474664,0.20574258569004336
868,0.36640771478664247,0.20572664631706408
869,0.3664106828973432,0.20573897219354512
870,0.3664104281792699,0.20573734161898916
871,0.36641004496238805,0.2057383722247566
872,0.36641040866659863,0.2068371699041523
873,0.36640954362955996,0.20683388002008968
874,0.36640937464253,0.2069920536185827
875,0.36640924707336536,0.2068794808740587
876,0.3664088803488724,0.20674484739924553
877,0.3664086484824534,0.2067431448641031
878,0.36640845223488017,0.206743277545251
879,0.366408511493056,0.2067417984669701
880,0.36640907990688365,0.20680520047972353
881,0.3664091998163105,0.20679970250631233
882,0.366409129259962,0.20679846740411287
883,0.3664090351230048,0.20679594450387503
884,0.36640935578997696,0.20679398011739888
885,0.36641036256390314,0.20679851261279505
886,0.36641014544444167,0.2067258671579712
887,0.36641030086463117,0.2066962433288353
888,0.3664098144989316,0.20669093129465796
889,0.36640985801967,0.20667966728806547
890,0.36641024064102484,0.20668900567306303
891,0.36641006971794404,0.2065672545257581
892,0.3664094145467676,0.2065669558935344
893,0.3664099062602436,0.20657007928411217
894,0.36640980065086887,0.2065607728899427
895,0.3664096374256486,0.20656039680557234
896,0.3664085644010991,0.2055321445615444
897,0.3664085169953083,0.2055307460681762
898,0.36640862426886556,0.20553433239175978
899,0.36640829742099956,0.2051905678103271
900,0.3664082357862814,0.20529828651809384
901,0.3664085702896924,0.2052896663778455
902,0.36640824369073255,0.20527851954000953
903,0.36640862905285754,0.20527851228182142
904,0.36640822879516255,0.20506876997666884
905,0.3664077199540232,0.20506743417543216
906,0.3664079068721956,0.20505618540953127
907,0.3664081121619142,0.20511110747635658
908,0.36640794593927273,0.20514811577880074
909,0.36640846799487264,0.20515119252959665
910,0.36640795964719286,0.20514878501837402
911,0.36640767015537506,0.20514891956567283
912,0.3664077586618881,0.20514715328541225
913,0.36640789796881773,0.20516275972008033
914,0.3664076171040767,0.20512736272734022
915,0.3664046768914266,0.20512814248238764
916,0.36640505921453537,0.20514817551265657
917,0.3664049697916546,0.20515852940981444
918,0.36640488234268775,0.2051601291324557
919,0.3664050551436007,0.20511286128839606
920,0.3664054581291475,0.20509962106659252
921,0.3664062065483402,0.20510143019630908
922,0.36640615226968115,0.20510125174525787
923,0.36640635239433456,0.20510265625658436
924,0.3664066404994443,0.2051041382590558
925,0.366407204672642,0.20508386335117113
926,0.36641288433292113,0.20508275592316969
927,0.36640835766454616,0.20508462611843647
928,0.3664084588313744,0.20507974549384658
929,0.3664079944862956,0.20508635793886648
930,0.36640409776001676,0.20534199838712075
931,0.3664043305371295,0.20534690722769397
932,0.3664042516384018,0.20534671134602292
933,0.3664040150938403,0.20534460815111882
934,0.3664038531786825,0.2053422674318925
935,0.3664047665572225,0.20534016333336505
936,0.3664042855031885,0.20533937734467136
937,0.36640437909349177,0.20528142726923476
938,0.36640464818249524,0.20523986696655733
939,0.3664054754134638,0.2052416049084523
940,0.3664054553639755,0.2052420365982531
941,0.36640592923157295,0.2052427040360661
942,0.36640632666703127,0.20524449981120796
943,0.36639764310340517,0.20524422459437144
944,0.366414914000644,0.20524788293613416
945,0.36641502282100225,0.20524784462460377
946,0.3664175202782859,0.20537398202842053
947,0.36641451244127377,0.20535304596017778
948,0.3664141684022348,0.20535153549508944
949,0.36641441923203266,0.20535287825861803
950,0.3664106929847781,0.2044585497741096
951,0.3664111650977833,0.2044111188380834
952,0.3664108033170793,0.20440332610176976
953,0.3664112285542285,0.2044019319126032
954,0.36641083238560046,0.2040396414221081
955,0.36641041618643844,0.20403685376967767
956,0.36641000437212934,0.2040349579548951
957,0.36641046388419296,0.20403297701665654
958,0.36641039555243654,0.20405281453109506
959,0.3664100225022562,0.20409255978432012
960,0.36640964949050225,0.20409455024977255
961,0.36641650249454877,0.20408974525360093
962,0.3661485055510055,0.20408947458371435
963,0.3661494822656729,0.2040956884668645
964,0.36615140518724487,0.20409978948831684
965,0.36615166763170215,0.20410106845566917
966,0.3661505861382369,0.2040769499812986
967,0.36615200564361033,0.20405364354336902
968,0.36615339099000355,0.2040532207796734
969,0.3661516853118582,0.20405080047426227
970,0.3661529061066298,0.20404806419950447
971,0.366152775350348,0.20403021594080042
972,0.366152346921639,0.20404451098294146
973,0.36615263439458934,0.20404510941537693
974,0.36615172730641665,0.2040611634536052
975,0.36615233600820585,0.20406017153865372
976,0.366152268222076,0.20406133796460596
977,0.3661516694023034,0.20405947770420502
978,0.36615089624769626,0.204057567464132
979,0.3661502781343588,0.20405565178876187
980,0.3661499741062305,0.20420980118977572
981,0.36614934405517346,0.204207438441598
982,0.366149793600239,0.204205580502297
983,0.3661500646389512,0.20419840701217035
984,0.36614963643905124,0.20417984369397243
985,0.36614986576433084,0.20458295650687486
986,0.3661503419482231,0.2045764686029457
987,0.36615010704736506,0.20451048707414357
988,0.36614937229788974,0.20450917171807284
989,0.36614997269940386,0.20375355158697164
990,0.3661498293173242,0.20377343612343476
991,0.366150297005717,0.20376646788842417
992,0.36615103189688425,0.2037687964832627
993,0.3661517721160763,0.20381109506184214
994,0.36615167282649025,0.2038128401432572
995,0.36615278005526136,0.20381464976743896
996,0.366151378532759,0.20383084469216106
997,0.3661523972298773,0.20390123551857692
998,0.36615253780324547,0.20389632740680397
999,0.3661525130081149,0.20390381967125384
1000,0.36615281674696,0.2039031778467948
1001,0.3661531656776388,0.20390684349866967
1002,0.36615400791087327,0.20389755633617704
1003,0.36613624492690794,0.20389810273964276
1004,0.36613713509721,0.20389506127578733
1005,0.3661362044001924,0.20405968284116804
1006,0.36613496734214246,0.20405629016705712
1007,0.36613509058940813,0.2051078972031685
1008,0.36613362913697023,0.20509739727422072
1009,0.3661328733505759,0.20509491251732773
1010,0.3661328478881729,0.20509564023451937
1011,0.36613274847175303,0.20509148278336303
1012,0.3661326541898393,0.2050914755656034
1013,0.3661326597003921,0.20509107940136642
1014,0.36613258373286184,0.20486570912799537
1015,0.366132292665699,0.20462702657847237
1016,0.3661323227702137,0.20452061880539246
1017,0.3661321425593856,0.20435645724374463
1018,0.36612331523934805,0.2043562084046367
1019,0.3661234963233178,0.20379086455733927
1020,0.36612202501710145,0.20378742568983482
1021,0.36612172403900695,0.20378549439174312
1022,0.3661219285567616,0.20378679100284486
1023,0.36612198302682974,0.20378689912800468
1024,0.3661220067061776,0.20378453356605064
1025,0.36612179346633794,0.2037849732462999
1026,0.36612222450261794,0.20378603968577907
1027,0.3661219861751124,0.20378522144009276
1028,0.36612186913530925,0.20378412796761092
1029,0.366003843369105,0.20370976485423867
1030,0.36600363610412157,0.20370855687525155
1031,0.36600314800720934,0.20371699200962917
1032,0.36600284333344096,0.20371823893413826
1033,0.3660026528026576,0.20371724144550077
1034,0.36600303302231463,0.2037128490320777
1035,0.3660027417824326,0.20453529203370363
1036,0.3660017500458298,0.20228606156917514
1037,0.3660018738605714,0.20228654506701074
1038,0.36600177144635965,0.20228649026268455
1039,0.3660016803297657,0.20228519050302954
1040,0.3660018976581947,0.20215572486891
1041,0.3660018947590051,0.2021412178684574
1042,0.36600176354899877,0.20214306928429854
1043,0.36600191822235817,0.20214472835748015
1044,0.36600186521302247,0.20214198110498374
1045,0.36600166824524627,0.20206203937740863
1046,0.36600211052397585,0.20208025679095706
1047,0.3660019565941729,0.20208253456309105
1048,0.3660018149782368,0.20207787122734286
1049,0.36600173451146994,0.20207899253686593
1050,0.3660009286875073,0.20207402935220617
1051,0.366001212697582,0.20213005657618735
1052,0.3660013624172708,0.20213422492218744
1053,0.36600222393933646,0.20222376162162642
1054,0.3661181663625217,0.20222577338365086
1055,0.3661192368210554,0.20222450402621583
1056,0.36611922662583263,0.20216318544053452
1057,0.3661193882502974,0.2021767846087274
1058,0.3661196550146608,0.2021753447162161
1059,0.3661199173936105,0.2021462809713682
1060,0.3661197941143816,0.20214494759022866
1061,0.36612084604167683,0.20214393177581452
1062,0.36612091535352326,0.20216861661500843
1063,0.3661204512798616,0.20258700359241294
1064,0.3661201207399553,0.20268496146216125
1065,0.36612056724817577,0.20268544070163905
1066,0.366120526945256,0.20268680764258012
1067,0.36612089169599793,0.20268825382304229
1068,0.36612332663065744,0.20269014063109903
1069,0.3661223321432107,0.2026908863347543
1070,0.36612262270627455,0.20296757492849996
1071,0.3661197075863434,0.20296848137621232
1072,0.36611904919945804,0.20296928583107995
1073,0.3661173894985384,0.2029693960047923
1074,0.3661174339676683,0.2022038470870155
1075,0.36611763124954944,0.20191961962948937
1076,0.36611771867187826,0.20191610711578792
1077,0.3661177587504869,0.2019156936015986
1078,0.3661185159272743,0.20152466498639834
1079,0.36611909682242894,0.20218808269172173
1080,0.36610893524106486,0.20219094318813532
1081,0.36610371803107006,0.20219107585859225
1082,0.36609829610348293,0.20218991009024703
1083,0.36609503914388053,0.20218936307234142
1084,0.36609471979888214,0.20218932988131497
1085,0.3660949625076889,0.20218982767199548
1086,0.3660979082513075,0.2021905800160116
1087,0.36609993817378694,0.2021558575140145
1088,0.3661001676416604,0.20215493797329556
1089,0.36610014244076783,0.20215418839784513
1090,0.3661001769007662,0.20225066925277738
1091,0.36612527271408823,0.2021681726855694
1092,0.3661251264130921,0.20216800318406233
1093,0.3661247419376844,0.2021599243239403
1094,0.3661243804372156,0.20215782284620465
1095,0.36612360823001044,0.20215171194563247
1096,0.366123949296317,0.2021339165170863
1097,0.36612392854665965,0.20220096085593733
1098,0.3661237060198084,0.20218712939201797
1099,0.3661228772213919,0.2021834471256744
1100,0.3661233234948911,0.2027685204081382
1101,0.36612370212192,0.20276969609474502
1102,0.3661234555357078,0.20274797062240033
1103,0.36612337159277303,0.20276020116661425
1104,0.3661233113613551,0.20275999551476417
1105,0.3661233496961115,0.20273827831912658
1106,0.36612287331736115,0.2027344750345382
1107,0.3661230885219929,0.20273574356908544
1108,0.3661229375685781,0.20271943881033966
1109,0.3661229534458624,0.2027473743424013
1110,0.3661226573568555,0.20274662036776941
1111,0.3661226433818877,0.20274706331911635
1112,0.3661227613075076,0.2027135103647933
1113,0.3661232119040206,0.20271459260854985
1114,0.36612352708629137,0.20270491835018153
1115,0.3661230498888614,0.2026838795796905
1116,0.3661234827732348,0.20266988888865609
1117,0.3661238194181192,0.20267472946873738
1118,0.36612342480156645,0.2026730116097543
1119,0.36612372980986996,0.20248338018897227
1120,0.36567097438941865,0.2024822640427956
1121,0.36562876879123485,0.20248132070343963
1122,0.36552387647215806,0.2024823929611852
1123,0.3656304677327905,0.20248265721149186
1124,0.36563088879430705,0.20247976653614302
1125,0.3654144595728223,0.2024805335048312
1126,0.3654143602967697,0.2024794420570696
1127,0.3654141929240341,0.2024787165983179
1128,0.3654139090230905,0.20220572464762276
1129,0.36541330669159755,0.20220461109037982
1130,0.3654136512301738,0.20221969861674757
1131,0.3654137885377544,0.20224023665162066
1132,0.3654133987461196,0.20223381491076772
1133,0.3654134480219844,0.20223478784663923
1134,0.3654129394543164,0.2023370413163219
1135,0.36541286673083634,0.20233722155613498
1136,0.3654128867903539,0.20234010713482067
1137,0.3654127271185024,0.202337394848101
1138,0.36541248418373623,0.2022629288752284
1139,0.3654129336815382,0.20224930788775683
1140,0.36541273508146455,0.20224837641958465
1141,0.36541317639856924,0.2021562561036307
1142,0.36532418263985333,0.20212690121452365
1143,0.3653231228607739,0.20212002460080072
1144,0.365323037179046,0.20212019331263523
1145,0.3653235188351213,0.20212191417148523
1146,0.3653233986789878,0.2021322175037242
1147,0.36532314572685126,0.2020679570925316
1148,0.3653226728437499,0.20201561552996083
1149,0.365322569313512,0.2019965028164842
1150,0.36532257859588024,0.2021148596672159
1151,0.3653227587074873,0.20256932822712334
1152,0.365322425646174,0.20256801275491534
1153,0.3653228519154126,0.2021522939315969
1154,0.3653228572681792,0.20215307473927405
1155,0.3653222177088285,0.20215020932088418
1156,0.3653220580527741,0.20214496317022648
1157,0.3653219014726917,0.20214436401815825
1158,0.3653223224202838,0.2021439885611251
1159,0.36532219549334644,0.20214452389082446
1160,0.36532150982771305,0.20214441927627855
1161,0.36532196072739054,0.20139783525770255
1162,0.36532220002616256,0.2013987795743751
1163,0.3653216178896809,0.2013964022860329
1164,0.36532176131195476,0.20139726272678052
1165,0.3653218860126023,0.20136003808510522
1166,0.3653220693343563,0.20136091213543555
1167,0.3653221588993364,0.20136057060152385
1168,0.36532126814217875,0.2013361813620707
1169,0.36532104394350823,0.20133595726983589
1170,0.3653215874914178,0.2013386298328222
1171,0.365321612783808,0.20133940055268923
1172,0.365321371471693,0.20133748656370104
1173,0.365321228118686,0.20133727063286763
1174,0.3653213385924706,0.20133841511050274
1175,0.3653217235828815,0.20145552500952246
1176,0.36532183872885005,0.2019183699736074
1177,0.3653154826716407,0.20198449272667623
1178,0.36532413969025745,0.20198225728296143
1179,0.3653245972654033,0.2025576313703244
1180,0.3653245736604745,0.2025567288080655
1181,0.36532520848151134,0.20256410123268348
1182,0.36531568454088387,0.20256235400914818
1183,0.36520304264632353,0.20256477121850786
1184,0.36521060222393553,0.20224739082658622
1185,0.365210403612066,0.2022314197427142
1186,0.36521043438228473,0.20223241075488332
1187,0.365210366752836,0.2022195874086789
1188,0.3647027438429123,0.20221921975510493
1189,0.36491502145472704,0.20222065959929053
1190,0.3649154883131818,0.20221422334212252
1191,0.3649160141736142,0.202216474126498
1192,0.36490463110525845,0.20221558917113827
1193,0.36490437916054036,0.20222076073214548
1194,0.3649045200802609,0.20222476284266655
1195,0.36490440961807935,0.202223167241736
1196,0.36490547880938384,0.20222782384253463
1197,0.3649044266752333,0.2022518698137211
1198,0.3649048521805489,0.20223781397802704
1199,0.36490951422487217,0.20187382447695815
1200,0.36491023957213475,0.20192811799019972
1201,0.364908755684755,0.20192851223105643
1202,0.3649129075782837,0.20198418038811855
1203,0.3649159806606089,0.2019855556759544
1204,0.36492509487749314,0.20198447174219086
1205,0.36492001447942407,0.20178187351493296
1206,0.36491986974758744,0.20180395877131807
1207,0.3649207963166755,0.2018727243857627
1208,0.36492005860000015,0.20187542278763462
1209,0.3649271574564351,0.20184772732906686
1210,0.36493032612280857,0.20192307004327237
1211,0.3649278217174359,0.20177586284624338
1212,0.364936593763751,0.20150125838714478
1213,0.36494353803078894,0.20149932487586764
1214,0.3649548120286848,0.20150210361114365
1215,0.3649558344915994,0.2015023926946677
1216,0.36495540766193396,0.20152851527293558
1217,0.36495968394674216,0.2015268777504177
1218,0.3649442735718935,0.20152785933327655
1219,0.3649462403391896,0.2014818790711222
1220,0.36494301993310974,0.2016332186777156
1221,0.364939521573722,0.20159306050022346
1222,0.36493852811395266,0.20157747973183482
1223,0.3649402379441468,0.20201739600748242
1224,0.3649409660867558,0.20207330826003136
1225,0.3649477831064968,0.20216495299505408
1226,0.364945304955405,0.20216546652127615
1227,0.3649487508333852,0.20216437529077047
1228,0.364950032303272,0.20214615515180395
1229,0.3649478325208589,0.2021460430615865
1230,0.3649454106450973,0.20214641775052272
1231,0.3649460446327079,0.2021488897917095
1232,0.36494598366700226,0.20211353816446892
1233,0.36494659724324735,0.2021153683367692
1234,0.3649465914788669,0.20211135595656549
1235,0.36495293143930485,0.20211182178379858
1236,0.3649525476952526,0.20214289228284618
1237,0.3649520314710864,0.20210290652815838
1238,0.3649515221619063,0.20209964157227955
1239,0.36495164108801287,0.20209960957809234
1240,0.36495238955971515,0.2021025587440899
1241,0.36494760086762557,0.20197611848293184
1242,0.364949090547337,0.20197585990846392
1243,0.36494409822954316,0.20188181631378418
1244,0.3649443671004876,0.2017665571592299
1245,0.3649450149710563,0.20174283123653364
1246,0.3649448517660132,0.20173975057707363
1247,0.364944340649759,0.20173772646468624
1248,0.36494441772043135,0.20176396135449096
1249,0.36494414083039106,0.20177272189782344
1250,0.36494449140611546,0.20185709121918793
1251,0.3649441442802865,0.20185714999159488
1252,0.3649442097859793,0.20185691852907212
1253,0.36494433284486977,0.20185782004721536
1254,0.3649445241367309,0.20185845285784043
1255,0.3649445812070029,0.2018547789168526
1256,0.3649441789146764,0.2018157558224951
1257,0.36494399111184256,0.2018146661619123
1258,0.3649435372354223,0.2017293582254632
1259,0.3649437355766346,0.20173087366023318
1260,0.3649432675898519,0.2020588259201829
1261,0.3649432796156812,0.20196394793253375
1262,0.364943666122045,0.2019659623851941
1263,0.3649437506162144,0.2017157751164341
1264,0.36494346578998665,0.2017103288518553
1265,0.3649432972274267,0.2017120627392411
1266,0.3649434755814641,0.2017112786874697
1267,0.36494373753804077,0.2017116397718901
1268,0.3649438920535886,0.20171214278441366
1269,0.3649440029724578,0.20172542371115737
1270,0.36494417864495615,0.20172613599893524
1271,0.3649436445835711,0.2016710372729718
1272,0.3649433860424848,0.2016646465935779
1273,0.36494386626092,0.20166579858693168
1274,0.3649438028162221,0.20166605644506505
1275,0.3649440160266439,0.20166635929888815
1276,0.36494348976823016,0.20166530717255915
1277,0.3649432161927422,0.2016622439152628
1278,0.36494309966514854,0.20158629176966572
1279,0.36494305758645407,0.2015860884747087
1280,0.3649428657885708,0.2015896526377472
1281,0.3649429649449572,0.2015869033588266
1282,0.3649430725716044,0.2015883180227342
1283,0.364942568271825,0.20157659956424498
1284,0.3649427823683621,0.2015771984145071
1285,0.364943258384023,0.20158084450623717
1286,0.3649429150787686,0.2015794492927062
1287,0.364943048412748,0.20159536957534896
1288,0.36494244250951113,0.2016024736571135
1289,0.36494223078775717,0.20160224409867555
1290,0.3649467120036315,0.20160279836129064
1291,0.3649398949357302,0.20160214625404263
1292,0.36493982520335394,0.20159934408400776
1293,0.36494031594772364,0.20159718252704387
1294,0.36494043786823716,0.20159708377247781
1295,0.36494115676400735,0.20163343974607514
1296,0.36494126367275775,0.20163329206792163
1297,0.3649411292848861,0.2016330577559328
1298,0.3649410393640465,0.20163277951326924
1299,0.36494155673357753,0.20167022612955673
1300,0.3649419682092546,0.20166018483450196
1301,0.3649447444362052,0.20116606048687374
1302,0.36494461012891527,0.20116505097875464
1303,0.36494410695424867,0.20116249090351473
1304,0.3649436900837605,0.20115963013668314
1305,0.36494336590471593,0.20111486934816059
1306,0.3649432156409741,0.2010499314814604
1307,0.3649430539186176,0.20104899690446265
1308,0.3649431583053945,0.20104902636566271
1309,0.3649426996631581,0.20110160385594894
1310,0.3649425824716609,0.20110116315511642
1311,0.3649424766022193,0.20108630386174328
1312,0.36494217143493,0.2010793293010252
1313,0.36494303375339876,0.2012956093333927
1314,0.36494266850034796,0.20127672682379444
1315,0.36494238941324636,0.2012290419747457
1316,0.3649422617921495,0.2012287058668932
1317,0.3649424050421749,0.20122845968048392
1318,0.3649428609666045,0.2012241604113309
1319,0.36494309640363276,0.20122945143653567
1320,0.364942814496492,0.20122882018662502
1321,0.3649429397344651,0.2012297149548845
1322,0.36494385582289335,0.2012292419949536
1323,0.364943574759347,0.20180766030642952
1324,0.3649439919323938,0.20181221493628376
1325,0.36494397320416055,0.201811553325616
1326,0.36494385538735874,0.2018114966022854
1327,0.3649440896562305,0.20181211809185612
1328,0.3649440305931803,0.2018116904739804
1329,0.3649444267475175,0.20182552801811487
1330,0.36494412764860196,0.20182546982258592
1331,0.3649440507515429,0.20179736170468474
1332,0.36494353964462556,0.20178299964372887
1333,0.36494357188074467,0.2017830807643608
1334,0.36494380945445626,0.20178967964879768
1335,0.3649440242784693,0.20184221018363208
1336,0.3649441653881479,0.20184283680731277
1337,0.3649435199091495,0.20158153944803905
1338,0.3649434993189776,0.20158140908780736
1339,0.3649437208445738,0.2015830780683571
1340,0.36494357951684436,0.20158197052494034
1341,0.36494363447622336,0.2015820590777182
1342,0.36494399885087747,0.20153587089231215
1343,0.3649435207701077,0.2015325721158383
1344,0.36494378872253863,0.20153357766526886
1345,0.36494341269738106,0.2015101697351354
1346,0.3649435942555206,0.20152025987055855
1347,0.3649437422365255,0.2015369528245355
1348,0.36494330027940053,0.2015367974358495
1349,0.3649431133526554,0.2015362432901215
1350,0.36494362246182555,0.20153740676744633
1351,0.36486441357929716,0.20154610468100193
1352,0.36486407963766887,0.2014201515927608
1353,0.3648638471261398,0.20142556027812927
1354,0.3648640201869745,0.2014270777322658
1355,0.3648640784457148,0.2014131471175465
1356,0.3648641889226768,0.20141338920940424
1357,0.36486461974362666,0.20141147759047615
1358,0.36486412668993895,0.20140923593481558
1359,0.3648643097275382,0.20140948129401362
1360,0.36486396716585107,0.2014076035966954
1361,0.3648637857350535,0.20140658374732728
1362,0.3648638140561956,0.20140674955905835
1363,0.3648639035211338,0.20159879633195765
1364,0.3648637683249122,0.20159940922314265
1365,0.364863966409699,0.20159977369699864
1366,0.36486394485617835,0.20160001562806795
1367,0.36486381449240507,0.20159959004523637
1368,0.36486422981007094,0.20160061569745652
1369,0.3648644822352111,0.20160101228891017
1370,0.36486487230007186,0.20160284842639303
1371,0.36486522171513186,0.20160325808714732
1372,0.36486517660275164,0.20159977105348936
1373,0.3648649972106214,0.20160016773801828
1374,0.36486492610543925,0.20159947716691
1375,0.36486463528134677,0.20159860110671554
1376,0.3648655950367164,0.20160144575793915
1377,0.36373918145186623,0.20160199682654426
1378,0.36373904962179543,0.20160414933286602
1379,0.3637417097532538,0.20160349722603646
1380,0.3637447207700527,0.20143262940285678
