Time(Iteration),EpsilonGreedyLinearBandit,UCBLinearBandit,TSLinearBandit,PHELinearBandit
403,40.12091856279632,6.871362082337609,41.16762193037388,6.871362082337609
404,40.1452161228493,6.880507459179941,41.23766154127678,6.880507459179941
405,40.26429577223904,6.8896528360222735,41.37089776621012,6.8896528360222735
406,40.33601711638295,6.898798212864605,41.43327333128,6.898798212864605
407,40.396580411975194,6.907943589706937,41.525866490730344,6.907943589706937
408,40.420877972028165,6.91708896654927,41.615850286106806,6.91708896654927
409,40.45423144700938,6.926234343391601,41.690935391402654,6.926234343391601
410,40.520433448751064,6.935379720233934,41.720257651605685,6.935379720233934
411,40.60036720365844,6.944525097076266,41.850519942408695,6.944525097076266
412,40.69882736191447,6.9536704739185975,41.889731597847664,6.9536704739185975
413,40.78837158881768,6.96281585076093,41.95756684060835,6.96281585076093
414,40.9573105301137,6.971961227603262,41.996837699333106,6.971961227603262
415,41.01879538201717,6.9811066044455945,42.06290955041277,6.9811066044455945
416,41.109039809040034,6.990251981287926,42.10256490230811,6.990251981287926
417,41.258037231917726,6.999397358130258,42.16198466427513,6.999397358130258
418,41.345467264402316,7.008542734972591,42.24354821117956,7.008542734972591
419,41.40009262178884,7.017688111814922,42.25569534472406,7.017688111814922
420,41.424390181841815,7.026833488657255,42.27615393232255,7.026833488657255
421,41.523817633078885,7.035978865499587,42.27615393232255,7.035978865499587
422,41.604098565110434,7.0451242423419185,42.337068596305,7.0451242423419185
423,41.6586873660347,7.054269619184251,42.41947829727768,7.054269619184251
424,41.68298492608767,7.063414996026583,42.430061009144545,7.063414996026583
425,41.74480294376018,7.0725603728689155,42.430061009144545,7.0725603728689155
426,41.79285806150849,7.081705749711247,42.46484350998263,7.081705749711247
427,41.81715562156147,7.090851126553579,42.55320984399354,7.090851126553579
428,41.85167865196614,7.099996503395912,42.578637209200934,7.099996503395912
429,41.92592712808484,7.109141880238243,42.62957277058919,7.109141880238243
430,42.0103290091849,7.118287257080576,42.65412022918714,7.118287257080576
431,42.03462656923788,7.127432633922908,42.669939558670315,7.127432633922908
432,42.05892412929085,7.1365780107652395,42.674185225311284,7.1365780107652395
433,42.12178839819965,7.145723387607572,42.699272177821506,7.145723387607572
434,42.15151827661177,7.154868764449904,42.72798962247536,7.154868764449904
435,42.31213784624996,7.1640141412922365,42.7556063289813,7.1640141412922365
436,42.39112323415232,7.173159518134568,42.787024422963405,7.173159518134568
437,42.51099949962925,7.1823048949769,42.82352762955322,7.1823048949769
438,42.59048301626478,7.191450271819233,42.83760430221828,7.191450271819233
439,42.64381886500798,7.200595648661564,42.85266722297639,7.200595648661564
440,42.72347950637729,7.209741025503897,42.8665530595132,7.209741025503897
441,42.74777706643026,7.218886402346229,42.89593538564554,7.218886402346229
442,42.82120257992152,7.22803177918856,42.900181052286506,7.22803177918856
443,42.95390363172921,7.237177156030893,42.94537110865611,7.237177156030893
444,42.98845653617536,7.246322532873225,42.945903716813895,7.246322532873225
445,43.090568153523904,7.255467909715557,42.94961677529708,7.255467909715557
446,43.223606089931046,7.264613286557889,42.99588139886673,7.264613286557889
447,43.293504458799774,7.273758663400221,43.01838378836508,7.273758663400221
448,43.41441786982735,7.282904040242554,43.01838378836508,7.282904040242554
449,43.49062448713828,7.292049417084885,43.04793031384827,7.292049417084885
450,43.593311290846586,7.301194793927218,43.08022977275096,7.301194793927218
451,43.78559023202918,7.31034017076955,43.08386026489459,7.31034017076955
452,43.80988779208216,7.319485547611881,43.119056099806606,7.319485547611881
453,43.83418535213513,7.328630924454214,43.123301766447575,7.328630924454214
454,43.89149067326868,7.337776301296546,43.14780077690872,7.337776301296546
455,43.91578823332165,7.346921678138878,43.202391207235806,7.346921678138878
456,43.95702200517156,7.35606705498121,43.218743144876754,7.35606705498121
457,44.04817424538127,7.365212431823542,43.24445111227457,7.365212431823542
458,44.113013157251416,7.3743578086658745,43.32574694206354,7.3743578086658745
459,44.23057106542705,7.383503185508206,43.41366542683697,7.383503185508206
460,44.25486862548003,7.392648562350539,43.45338781306815,7.392648562350539
461,44.37880535267485,7.401793939192871,43.50387133292341,7.401793939192871
462,44.403102912727825,7.410939316035202,43.578574860508795,7.410939316035202
463,44.460490165311285,7.420084692877535,43.62996278394204,7.420084692877535
464,44.48478772536426,7.429230069719867,43.62996278394204,7.429230069719867
465,44.55834253412711,7.438375446562199,43.63644560807502,7.438375446562199
466,44.58264009418008,7.447520823404531,43.67093434293919,7.447520823404531
467,44.60693765423305,7.456666200246863,43.67852819147128,7.456666200246863
468,44.685543099540446,7.4658115770891955,43.67852819147128,7.4658115770891955
469,44.71583436039035,7.474956953931527,43.68449311798821,7.474956953931527
470,44.740131920443325,7.48410233077386,43.69545691873377,7.48410233077386
471,44.83600531449994,7.493247707616192,43.69598952689155,7.493247707616192
472,44.92905003418533,7.502393084458523,43.696522135049335,7.502393084458523
473,44.95334759423831,7.511538461300856,43.704662629807636,7.511538461300856
474,44.97764515429128,7.520683838143188,43.75508924900046,7.520683838143188
475,45.03446173537763,7.52982921498552,43.86413535589226,7.52982921498552
476,45.11780115580333,7.538974591827852,43.880471338460424,7.538974591827852
477,45.14209871585631,7.548119968670184,43.90769367555861,7.548119968670184
478,45.16639627590928,7.5572653455125165,43.93456555625433,7.5572653455125165
479,45.28903639991701,7.566410722354848,43.94535350880529,7.566410722354848
480,45.36869704128632,7.575556099197181,43.94535350880529,7.575556099197181
481,45.39299460133929,7.584701476039513,43.97257494094011,7.584701476039513
482,45.45566658330638,7.593846852881844,43.9731075490979,7.593846852881844
483,45.572534473983396,7.602992229724177,44.07277380128624,7.602992229724177
484,45.596832034036375,7.612137606566509,44.07640429342987,7.612137606566509
485,45.708321341945826,7.621282983408841,44.07640429342987,7.621282983408841
486,45.732618901998805,7.630428360251173,44.15668279849908,7.630428360251173
487,45.82104953259324,7.639573737093505,44.184486138471854,7.639573737093505
488,45.897129473178424,7.6487191139358375,44.18819919695504,7.6487191139358375
489,45.921427033231396,7.657864490778169,44.253634761138315,7.657864490778169
490,46.08306616106831,7.667009867620502,44.34199458219883,7.667009867620502
491,46.12343250585256,7.676155244462834,44.36494029951904,7.676155244462834
492,46.254940649635266,7.685300621305165,44.37976867802688,7.685300621305165
493,46.2697813489531,7.694445998147498,44.457902515909915,7.694445998147498
494,46.33906270461855,7.70359137498983,44.481660073605255,7.70359137498983
495,46.353903403936386,7.712736751832162,44.49221854633147,7.712736751832162
496,46.46383587284142,7.721882128674494,44.492751154489255,7.721882128674494
497,46.47867657215926,7.731027505516826,44.49646421297244,7.731027505516826
498,46.493517271477096,7.7401728823591585,44.528276701202785,7.7401728823591585
499,46.60254318454078,7.74931825920149,44.55455251172036,7.74931825920149
500,46.67685008511846,7.758463636043823,44.56531059022985,7.758463636043823
501,46.789283084009845,7.767609012886155,44.63250823550451,7.767609012886155
502,46.908920399964536,7.776754389728486,44.63899105963749,7.776754389728486
503,46.953083359485404,7.785899766570819,44.65292795343966,7.785899766570819
504,47.023820661437554,7.795045143413151,44.67083679672872,7.795045143413151
505,47.08218120043417,7.804190520255483,44.72761764398848,7.804190520255483
506,47.09702189975201,7.813335897097815,44.76370449902005,7.813335897097815
507,47.165289963952645,7.822481273940147,44.80429467244622,7.822481273940147
508,47.25210829067723,7.831626650782479,44.85075904497451,7.831626650782479
509,47.283885201791996,7.840772027624811,44.85129165313229,7.840772027624811
510,47.29872590110983,7.849917404467144,44.85129165313229,7.849917404467144
511,47.35837605041899,7.8590627813094756,44.86259856014757,7.8590627813094756
512,47.4791217234948,7.868208158151807,44.89865681816865,7.868208158151807
513,47.5663738903895,7.87735353499414,44.945698646647685,7.87735353499414
514,47.61199026608833,7.886498911836472,44.97198360283768,7.886498911836472
515,47.70338342571821,7.895644288678804,44.98825055428586,7.895644288678804
516,47.915397726135645,7.904789665521136,44.99473337841884,7.904789665521136
517,48.01091527238211,7.913935042363468,45.018781089155766,7.913935042363468
518,48.07555187774709,7.9230804192058,45.030395614542485,7.9230804192058
519,48.14448284280802,7.932225796048132,45.07470972945994,7.932225796048132
520,48.27430645967853,7.941371172890465,45.07470972945994,7.941371172890465
521,48.39941977945888,7.9505165497327965,45.10076798308415,7.9505165497327965
522,48.47861537863157,7.959661926575128,45.10076798308415,7.959661926575128
523,48.57501962485382,7.968807303417461,45.14707587749834,7.968807303417461
524,48.68419909672711,7.977952680259793,45.18705530089043,7.977952680259793
525,48.69903979604494,7.987098057102125,45.19781337939991,7.987098057102125
526,48.78369906242416,7.996243433944457,45.23272305288427,7.996243433944457
527,48.81778387293707,8.005388810786789,45.24830186115973,8.005388810786789
528,48.860427912227685,8.01453418762912,45.2787811230459,8.01453418762912
529,48.87526861154552,8.023679564471454,45.290620638218954,8.023679564471454
530,48.89010931086336,8.032824941313786,45.32122050049624,8.032824941313786
531,48.96583252539171,8.041970318156118,45.32546616713721,8.041970318156118
532,49.00154943063005,8.05111569499845,45.345392146577915,8.05111569499845
533,49.047650379019586,8.060261071840781,45.3491052050611,8.060261071840781
534,49.06249107833742,8.069406448683115,45.42692903695176,8.069406448683115
535,49.10261580426719,8.078551825525446,45.435055493641634,8.078551825525446
536,49.14488205373303,8.087697202367778,45.44659381915189,8.087697202367778
537,49.1856777061257,8.09684257921011,45.50418370730896,8.09684257921011
538,49.24644629321529,8.105987956052441,45.51440917766066,8.105987956052441
539,49.28871254268113,8.115133332894775,45.52982829321982,8.115133332894775
540,49.370670384497245,8.124278709737107,45.59190477477337,8.124278709737107
541,49.405920376379754,8.133424086579438,45.61025670181495,8.133424086579438
542,49.42076107569759,8.14256946342177,45.61078930997273,8.14256946342177
543,49.43560177501543,8.151714840264102,45.64333279926658,8.151714840264102
544,49.48760738279684,8.160860217106435,45.64757846590755,8.160860217106435
545,49.531994607597866,8.170005593948767,45.66340627871499,8.170005593948767
546,49.560761775347395,8.179150970791099,45.66393888687277,8.179150970791099
547,49.67557230057098,8.18829634763343,45.72163108972672,8.18829634763343
548,49.69041299988881,8.197441724475762,45.758351909290475,8.197441724475762
549,49.76260239558916,8.206587101318096,45.80418396785345,8.206587101318096
550,49.777443094907,8.215732478160428,45.82599437585633,8.215732478160428
551,49.81269308678951,8.22487785500276,45.82970743433952,8.22487785500276
552,49.88144039433126,8.234023231845091,45.89036454449622,8.234023231845091
553,49.92869052019514,8.243168608687423,45.905992745471536,8.243168608687423
554,49.989132028328726,8.252313985529756,45.905992745471536,8.252313985529756
555,50.00397272764656,8.261459362372088,45.95530661277047,8.261459362372088
556,50.072241498534666,8.27060473921442,45.976308535125206,8.27060473921442
557,50.0870821978525,8.279750116056752,46.013021566709526,8.279750116056752
558,50.139473492692005,8.288895492899083,46.043845121780755,8.288895492899083
559,50.2261343076952,8.298040869741417,46.0934408164104,8.298040869741417
560,50.33099738440806,8.307186246583749,46.17517382730565,8.307186246583749
561,50.345838083725894,8.31633162342608,46.314501180010694,8.31633162342608
562,50.507766572542664,8.325477000268412,46.32285905519555,8.325477000268412
563,50.57605657978001,8.334622377110744,46.32710472183652,8.334622377110744
564,50.68856098497322,8.343767753953077,46.42124420133662,8.343767753953077
565,50.89115538715768,8.35291313079541,46.462609837602045,8.35291313079541
566,50.98911555161831,8.362058507637741,46.47020368613413,8.362058507637741
567,51.007669309419335,8.371203884480073,46.51267263612472,8.371203884480073
568,51.02251000873717,8.380349261322404,46.5245207259279,8.380349261322404
569,51.037350708055,8.389494638164738,46.528233784411086,8.389494638164738
570,51.07282006323553,8.39864001500707,46.55204345097549,8.39864001500707
571,51.189423737496675,8.407785391849401,46.62528446380697,8.407785391849401
572,51.204264436814505,8.416930768691733,46.63071678216612,8.416930768691733
573,51.21910513613234,8.426076145534065,46.63884323885598,8.426076145534065
574,51.36076953670003,8.435221522376398,46.63884323885598,8.435221522376398
575,51.419596689945045,8.44436689921873,46.65513872615306,8.44436689921873
576,51.43443738926288,8.453512276061062,46.65513872615306,8.453512276061062
577,51.51577566000731,8.462657652903394,46.66761525108298,8.462657652903394
578,51.54931808125301,8.471803029745725,46.66761525108298,8.471803029745725
579,51.60980914585231,8.480948406588059,46.68428753289681,8.480948406588059
580,51.70389782523871,8.49009378343039,46.72536149287176,8.49009378343039
581,51.71873852455654,8.499239160272722,46.76144991903548,8.499239160272722
582,51.73357922387438,8.508384537115054,46.83273008150901,8.508384537115054
583,51.79553497835919,8.517529913957386,46.8364431399922,8.517529913957386
584,51.859844039640926,8.52667529079972,46.86763975499336,8.52667529079972
585,51.95170234724124,8.535820667642051,46.86763975499336,8.535820667642051
586,51.96654304655907,8.544966044484383,46.88579717128451,8.544966044484383
587,52.006909391343335,8.554111421326715,46.94677503847079,8.554111421326715
588,52.069808720395045,8.563256798169046,46.972625346617725,8.563256798169046
589,52.14452221655309,8.57240217501138,47.10380983443631,8.57240217501138
590,52.15936291587093,8.581547551853712,47.17153982428115,8.581547551853712
591,52.25553676552654,8.590692928696043,47.179680319039456,8.590692928696043
592,52.339085123697906,8.599838305538375,47.23022699363797,8.599838305538375
593,52.35392582301574,8.608983682380707,47.261002670018954,8.608983682380707
594,52.46371011493841,8.61812905922304,47.26153527817674,8.61812905922304
595,52.496708230547384,8.627274436065372,47.28616023671224,8.627274436065372
596,52.54499960236767,8.636419812907704,47.28987329519543,8.636419812907704
597,52.62902351145776,8.645565189750036,47.318745494929836,8.645565189750036
598,52.66083029851725,8.654710566592367,47.33634363908746,8.654710566592367
599,52.74002589768993,8.663855943434701,47.41644935387411,8.663855943434701
600,52.93632021759311,8.673001320277033,47.45869190046502,8.673001320277033
601,53.080953908645526,8.682146697119364,47.49110643189578,8.682146697119364
602,53.21617515667714,8.691292073961696,47.494819490378966,8.691292073961696
603,53.30130770381841,8.700437450804028,47.529393699189484,8.700437450804028
604,53.32520431806448,8.709582827646361,47.54568918648656,8.709582827646361
605,53.340045017382316,8.718728204488693,47.60270283132964,8.718728204488693
606,53.398416959007896,8.727873581331025,47.61272869589807,8.727873581331025
607,53.41040532633639,8.737018958173357,47.61272869589807,8.737018958173357
608,53.425246025654225,8.746164335015688,47.613261304055854,8.746164335015688
609,53.44008672497206,8.755309711858022,47.63387832374407,8.755309711858022
610,53.472492310893834,8.764455088700354,47.643239971989836,8.764455088700354
611,53.60083323690841,8.773600465542685,47.67138354909009,8.773600465542685
612,53.615673936226244,8.782745842385017,47.705734750702675,8.782745842385017
613,53.65618390319323,8.791891219227349,47.7093652428463,8.791891219227349
614,53.70399766417071,8.801036596069682,47.736299891239746,8.801036596069682
615,53.73699577977968,8.810181972912014,47.77034074705649,8.810181972912014
616,53.772245771662185,8.819327349754346,47.77087335521427,8.819327349754346
617,53.8961469519651,8.828472726596678,47.8063977677006,8.828472726596678
618,53.94806161289098,8.83761810343901,47.86842290906718,8.83761810343901
619,53.96290231220881,8.846763480281343,47.86895551722496,8.846763480281343
620,54.00893819007263,8.855908857123675,47.86895551722496,8.855908857123675
621,54.023778889390464,8.865054233966006,47.890196106128926,8.865054233966006
622,54.18149119830787,8.874199610808338,47.92666549519136,8.874199610808338
623,54.196331897625704,8.88334498765067,47.98287378575419,8.88334498765067
624,54.21117259694354,8.892490364493003,48.02266085027845,8.892490364493003
625,54.22601329626137,8.901635741335335,48.031723660781225,8.901635741335335
626,54.305208895434056,8.910781118177667,48.03225626893901,8.910781118177667
627,54.33583969684604,8.919926495019999,48.04092937185509,8.919926495019999
628,54.34419757203089,8.92907187186233,48.04092937185509,8.92907187186233
629,54.35255544721575,8.938217248704664,48.064348407785005,8.938217248704664
630,54.46192855571137,8.947362625546996,48.068594074425974,8.947362625546996
631,54.588584311274666,8.956508002389327,48.08776330563082,8.956508002389327
632,54.67740092611264,8.965653379231659,48.088295913788606,8.965653379231659
633,54.73482188776935,8.97479875607399,48.1215279483168,8.97479875607399
634,54.815724576271315,8.983944132916324,48.12887149894362,8.983944132916324
635,54.91134614951727,8.993089509758656,48.15345181783833,8.993089509758656
636,54.93524276376335,9.002234886600988,48.15345181783833,9.002234886600988
637,54.974806763841706,9.01138026344332,48.1576974844793,9.01138026344332
638,55.0735378535321,9.020525640285651,48.204411756021784,9.020525640285651
639,55.20116358162229,9.029671017127985,48.229653463612564,9.029671017127985
640,55.209521456807146,9.038816393970317,48.229653463612564,9.038816393970317
641,55.270046266130784,9.047961770812648,48.269782700962615,9.047961770812648
642,55.31559143316613,9.05710714765498,48.364123625394186,9.05710714765498
643,55.32394930835098,9.066252524497312,48.39681439622997,9.066252524497312
644,55.35667077770184,9.075397901339645,48.397347004387754,9.075397901339645
645,55.36502865288669,9.084543278181977,48.45304889579515,9.084543278181977
646,55.45827380686747,9.093688655024309,48.48080966501526,9.093688655024309
647,55.46663168205232,9.10283403186664,48.48452272349844,9.10283403186664
648,55.54756668849948,9.111979408708972,48.49638847329073,9.111979408708972
649,55.56672314746005,9.121124785551306,48.543579246322736,9.121124785551306
650,55.628509094215175,9.130270162393638,48.60798754399647,9.130270162393638
651,55.63686696940003,9.13941553923597,48.64003655061022,9.13941553923597
652,55.731161523942525,9.148560916078301,48.695496277391555,9.148560916078301
653,55.73951939912738,9.157706292920633,48.7009285957507,9.157706292920633
654,55.847232114929184,9.166851669762966,48.725462157262456,9.166851669762966
655,55.881115635580464,9.175997046605298,48.725462157262456,9.175997046605298
656,55.88947351076532,9.18514242344763,48.72599476542024,9.18514242344763
657,55.89783138595018,9.194287800289962,48.72599476542024,9.194287800289962
658,55.95916327424326,9.203433177132293,48.76036393170799,9.203433177132293
659,56.038572654567815,9.212578553974627,48.782438887026224,9.212578553974627
660,56.116454894080015,9.221723930816959,48.782438887026224,9.221723930816959
661,56.184278970524716,9.23086930765929,48.84002037900346,9.23086930765929
662,56.19263684570957,9.240014684501622,48.85000984789639,9.240014684501622
663,56.21709856069269,9.249160061343954,48.85054245605417,9.249160061343954
664,56.3532857782703,9.258305438186287,48.85054245605417,9.258305438186287
665,56.361643653455154,9.267450815028619,48.85597477441332,9.267450815028619
666,56.431240769907355,9.27659619187095,48.8820112564231,9.27659619187095
667,56.43959864509221,9.285741568713282,48.8820112564231,9.285741568713282
668,56.44795652027707,9.294886945555614,48.9523272852478,9.294886945555614
669,56.584168063373205,9.304032322397948,48.9698946711936,9.304032322397948
670,56.59252593855806,9.31317769924028,49.006627339225744,9.31317769924028
671,56.644830961356696,9.322323076082611,49.01087300586671,9.322323076082611
672,56.69234104387074,9.331468452924943,49.045870215091654,9.331468452924943
673,56.7006989190556,9.340613829767275,49.045870215091654,9.340613829767275
674,56.72487612372362,9.349759206609608,49.05662829360114,9.349759206609608
675,56.77920925863572,9.35890458345194,49.06422214213323,9.35890458345194
676,56.894346302976786,9.368049960294272,49.084982044362285,9.368049960294272
677,56.93986908662521,9.377195337136603,49.095710535136234,9.377195337136603
678,57.00359004312641,9.386340713978935,49.09624314329402,9.386340713978935
679,57.06546673939205,9.395486090821269,49.099873635437646,9.395486090821269
680,57.07382461457691,9.4046314676636,49.177857481149076,9.4046314676636
681,57.08218248976176,9.413776844505932,49.230827788342125,9.413776844505932
682,57.142802851128565,9.422922221348264,49.23136039649991,9.422922221348264
683,57.18425041884391,9.432067598190596,49.23136039649991,9.432067598190596
684,57.2026341585972,9.44121297503293,49.23136039649991,9.44121297503293
685,57.401666346306584,9.450358351875261,49.23136039649991,9.450358351875261
686,57.580519797721685,9.459503728717593,49.24215898027562,9.459503728717593
687,57.58887767290654,9.468649105559924,49.24950253090243,9.468649105559924
688,57.63270043302115,9.477794482402256,49.2600852427693,9.477794482402256
689,57.731537534450446,9.48693985924459,49.27949699472414,9.48693985924459
690,57.837909519051834,9.496085236086921,49.28312748686777,9.496085236086921
691,57.89097645889643,9.505230612929253,49.32845172602485,9.505230612929253
692,58.03498897984288,9.514375989771585,49.35927595544275,9.514375989771585
693,58.072893380510926,9.523521366613917,49.371656653403704,9.523521366613917
694,58.13302455721363,9.53266674345625,49.371656653403704,9.53266674345625
695,58.21637767781787,9.541812120298582,49.39469165105983,9.541812120298582
696,58.30785501814552,9.550957497140914,49.39469165105983,9.550957497140914
697,58.34224937534016,9.560102873983245,49.4596177863712,9.560102873983245
698,58.350607250525016,9.569248250825577,49.48831925931877,9.569248250825577
699,58.39615241756036,9.57839362766791,49.55452163675596,9.57839362766791
700,58.51499544882345,9.587539004510242,49.5953733012218,9.587539004510242
701,58.5928192807141,9.596684381352574,49.599003793365426,9.596684381352574
702,58.700189638087956,9.605829758194906,49.622893129194594,9.605829758194906
703,58.70854751327281,9.614975135037238,49.62652362133822,9.614975135037238
704,58.75605759578686,9.624120511879571,49.65164814872328,9.624120511879571
705,58.819794943524904,9.633265888721903,49.66763893980864,9.633265888721903
706,58.869979285623366,9.642411265564235,49.68788375309474,9.642411265564235
707,58.87833716080822,9.651556642406566,49.691596811577924,9.651556642406566
708,58.88669503599308,9.660702019248898,49.70182228192963,9.660702019248898
709,58.92814260370842,9.669847396091232,49.747925542180525,9.669847396091232
710,59.021155466611006,9.678992772933563,49.78986364955507,9.678992772933563
711,59.11425630232046,9.688138149775895,49.81429718465178,9.688138149775895
712,59.151369927865424,9.697283526618227,49.82242364134165,9.697283526618227
713,59.228911012822536,9.706428903460559,49.901260805992706,9.706428903460559
714,59.23726888800739,9.715574280302892,49.91854260931838,9.715574280302892
715,59.31381191383283,9.724719657145224,49.95732173025655,9.724719657145224
716,59.33219565358612,9.733865033987556,49.9924768349895,9.733865033987556
717,59.340553528770975,9.743010410829887,50.02231134440077,9.743010410829887
718,59.34891140395583,9.75215578767222,50.061647607787464,9.75215578767222
719,59.43775572210062,9.761301164514553,50.08768408979724,9.761301164514553
720,59.446113597285475,9.770446541356884,50.118714833347354,9.770446541356884
721,59.50485230750147,9.779591918199216,50.122877933648766,9.779591918199216
722,59.52988246450017,9.788737295041548,50.16435999044659,9.788737295041548
723,59.579515127205994,9.79788267188388,50.16807304892978,9.79788267188388
724,59.609679161360916,9.807028048726213,50.188095315628885,9.807028048726213
725,59.61803703654577,9.816173425568545,50.21616320586888,9.816173425568545
726,59.69049378057532,9.825318802410877,50.269230994645454,9.825318802410877
727,59.79271730808057,9.834464179253208,50.269230994645454,9.834464179253208
728,59.801075183265425,9.84360955609554,50.275713818778435,9.84360955609554
729,59.948565062445894,9.852754932937874,50.31861516964681,9.852754932937874
730,59.97321842492782,9.861900309780205,50.3802095326703,9.861900309780205
731,60.07950223894777,9.871045686622537,50.38803479969737,9.871045686622537
732,60.262019552263475,9.880191063464869,50.44006507927958,9.880191063464869
733,60.27037742744833,9.8893364403072,50.450290549631276,9.8893364403072
734,60.310502153378096,9.898481817149534,50.450290549631276,9.898481817149534
735,60.41367143001472,9.907627193991866,50.48378093353482,9.907627193991866
736,60.444302231426704,9.916772570834198,50.48378093353482,9.916772570834198
737,60.51658664131386,9.92591794767653,50.5114456361057,9.92591794767653
738,60.554491041981905,9.935063324518861,50.52538252990787,9.935063324518861
739,60.57915812538268,9.944208701361195,50.52538252990787,9.944208701361195
740,60.694525332439014,9.953354078203526,50.52538252990787,9.953354078203526
741,60.752378604311595,9.962499455045858,50.60567594428852,9.962499455045858
742,60.76073647949645,9.97164483188819,50.62123848773824,9.97164483188819
743,60.81947518971244,9.980790208730522,50.66045869910603,9.980790208730522
744,60.8278330648973,9.989935585572855,50.71470204296595,9.989935585572855
745,60.86686965337068,9.999080962415187,50.72777674969491,9.999080962415187
746,60.90590624184406,10.008226339257519,50.74347817550658,10.008226339257519
747,60.914264117028914,10.01737171609985,50.76463943952705,10.01737171609985
748,60.9521417860589,10.026517092942182,50.782699578105614,10.026517092942182
749,60.96049966124376,10.035662469784516,50.782699578105614,10.035662469784516
750,61.084966088719014,10.044807846626847,50.793498161881324,10.044807846626847
751,61.09332396390387,10.053953223469179,50.79721122036451,10.053953223469179
752,61.10168183908873,10.06309860031151,50.79721122036451,10.06309860031151
753,61.19569892783555,10.072243977153843,50.84001965592108,10.072243977153843
754,61.21653332795032,10.081389353996176,50.854983289699206,10.081389353996176
755,61.24413531433025,10.090534730838508,50.8919427715976,10.090534730838508
756,61.308649587800645,10.09968010768084,50.944682771500666,10.09968010768084
757,61.3170074629855,10.108825484523171,50.94521537965845,10.108825484523171
758,61.35656051671633,10.117970861365503,50.94937847995986,10.117970861365503
759,61.364918391901185,10.127116238207837,50.94937847995986,10.127116238207837
760,61.447110811310395,10.136261615050168,50.989741640135634,10.136261615050168
761,61.531809052320526,10.1454069918925,51.00085696016028,10.1454069918925
762,61.54016692750538,10.154552368734832,51.00085696016028,10.154552368734832
763,61.54852480269024,10.163697745577164,51.00085696016028,10.163697745577164
764,61.65015036811999,10.172843122419497,51.01021860840605,10.172843122419497
765,61.658508243304844,10.181988499261829,51.02868979986751,10.181988499261829
766,61.70438657610923,10.19113387610416,51.04116632479742,10.19113387610416
767,61.771786311666816,10.200279252946492,51.0574618120945,10.200279252946492
768,61.78014418685167,10.209424629788824,51.0574618120945,10.209424629788824
769,61.79875740642971,10.218570006631158,51.057994420252285,10.218570006631158
770,61.807115281614564,10.22771538347349,51.06735606849805,10.22771538347349
771,61.87897870539592,10.236860760315821,51.09312027791097,10.236860760315821
772,61.960999702203175,10.246006137158153,51.09365288606875,10.246006137158153
773,61.9880592993159,10.255151514000485,51.09736594455194,10.255151514000485
774,61.996417174500756,10.264296890842818,51.09736594455194,10.264296890842818
775,62.02174113742726,10.27344226768515,51.09789855270972,10.27344226768515
776,62.03009901261212,10.282587644527482,51.10161161119291,10.282587644527482
777,62.038456887796976,10.291733021369813,51.105242103336536,10.291733021369813
778,62.15197375034531,10.300878398212145,51.11912793987334,10.300878398212145
779,62.27974494500491,10.310023775054479,51.12284099835652,10.310023775054479
780,62.310837513827224,10.31916915189681,51.13951328017036,10.31916915189681
781,62.31919538901208,10.328314528739142,51.16230023127456,10.328314528739142
782,62.43435943337388,10.337459905581474,51.18255156619469,10.337459905581474
783,62.52309241747294,10.346605282423806,51.19811410964441,10.346605282423806
784,62.531450292657794,10.355750659266139,51.20182716812759,10.355750659266139
785,62.53980816784265,10.36489603610847,51.23954495122494,10.36489603610847
786,62.58229181778821,10.374041412950803,51.26642315038889,10.374041412950803
787,62.628392766177754,10.383186789793134,51.270136208872074,10.383186789793134
788,62.65649821110294,10.392332166635466,51.297561759020084,10.392332166635466
789,62.6648560862878,10.4014775434778,51.297561759020084,10.4014775434778
790,62.673213961472655,10.410622920320131,51.327108284503275,10.410622920320131
791,62.68157183665751,10.419768297162463,51.33082134298646,10.419768297162463
792,62.68992971184237,10.428913674004795,51.361723311864964,10.428913674004795
793,62.729482765573195,10.438059050847126,51.37863732858572,10.438059050847126
794,62.73784064075805,10.44720442768946,51.40302165489042,10.44720442768946
795,62.8256623628355,10.456349804531792,51.43109830753961,10.456349804531792
796,62.83402023802036,10.465495181374123,51.445035201341774,10.465495181374123
797,62.842378113205214,10.474640558216455,51.445035201341774,10.474640558216455
798,62.85073598839007,10.483785935058787,51.44866569348541,10.483785935058787
799,62.85909386357493,10.49293131190112,51.47628239999134,10.49293131190112
800,62.86745173875978,10.502076688743452,51.50633480199425,10.502076688743452
801,62.93232364776556,10.511222065585784,51.51689327472046,10.511222065585784
802,62.94068152295041,10.520367442428116,51.54503685182071,10.520367442428116
803,63.02076028477866,10.529512819270447,51.561864947275566,10.529512819270447
804,63.0795394220213,10.538658196112781,51.561864947275566,10.538658196112781
805,63.087897297206155,10.547803572955113,51.57347947266229,10.547803572955113
806,63.15223854436958,10.556948949797444,51.58107332119438,10.556948949797444
807,63.16059641955444,10.566094326639776,51.58478637967757,10.566094326639776
808,63.20795613990565,10.575239703482108,51.58478637967757,10.575239703482108
809,63.216314015090504,10.584385080324441,51.58903204631853,10.584385080324441
810,63.27987417058911,10.593530457166773,51.58903204631853,10.593530457166773
811,63.301397914600614,10.602675834009105,51.589564654476305,10.602675834009105
